bin	contig	start	end	strand	rrna
MFD01299.bin.1.3	contig_13166	189870	192821	-	23S
MFD01299.bin.1.3	contig_13166	193064	194588	-	16S
MFD01299.bin.1.39	contig_23373	24875	26396	+	16S
MFD01299.bin.1.39	contig_23373	27045	30003	+	23S
MFD01299.bin.1.39	contig_23373	30210	30326	+	5S
MFD01299.bin.1.47	contig_21962	42	158	-	5S
MFD01299.bin.1.47	contig_21962	684	3649	-	23S
MFD01299.bin.1.47	contig_21962	4545	6046	-	16S
MFD01299.bin.1.55	contig_19895	93492	95025	-	16S
MFD01299.bin.1.55	contig_19897	96294	96410	-	5S
MFD01299.bin.1.55	contig_19897	96570	99542	-	23S
MFD01299.bin.1.58	contig_8917	311291	311403	-	5S
MFD01299.bin.1.58	contig_8917	311523	314410	-	23S
MFD01299.bin.1.58	contig_8917	314936	316472	-	16S
MFD01299.bin.1.7	contig_30789	88800	90333	-	16S
MFD01299.bin.1.7	contig_55643	268855	271832	+	23S
MFD01299.bin.1.7	contig_55643	272039	272155	+	5S
MFD01299.bin.1.71	contig_31972	105	1665	-	16S
MFD01299.bin.1.79	contig_6311	1259854	1259971	-	5S
MFD01299.bin.1.79	contig_6311	1260135	1263128	-	23S
MFD01299.bin.1.79	contig_6311	1263738	1265247	-	16S
MFD01299.bin.1.8	contig_9957	489053	492069	-	23S
MFD01299.bin.1.8	contig_9957	492244	493748	-	16S
MFD01299.bin.1.8	contig_9957	985798	985917	-	5S
MFD01299.bin.1.92	contig_30834	1	1292	+	(partial) 23S
MFD01299.bin.1.92	contig_30834	1387	1503	+	5S
MFD01299.bin.1.95	contig_14311	1	2589	+	(5' truncated) 23S
MFD01299.bin.1.95	contig_14311	2763	2878	+	5S
MFD01299.bin.1.98	contig_10252	340228	341736	+	16S
MFD01299.bin.1.98	contig_10252	342313	345252	+	23S
MFD01299.bin.1.98	contig_10252	345328	345444	+	5S
MFD01299.bin.2.1	contig_122847	582	696	+	5S
MFD01299.bin.2.10	contig_15933	151069	151189	-	5S
MFD01299.bin.2.10	contig_15933	151314	151434	-	5S
MFD01299.bin.2.10	contig_15933	151607	154578	-	23S
MFD01299.bin.2.10	contig_15933	154905	156396	-	16S
MFD01299.bin.2.100	contig_14141	216126	217628	+	16S
MFD01299.bin.2.100	contig_25	487249	487368	+	5S
MFD01299.bin.2.103	contig_95019	34327	34446	-	5S
MFD01299.bin.2.104	contig_116114	403	3444	+	23S
MFD01299.bin.2.104	contig_116114	3525	3641	+	5S
MFD01299.bin.2.104	contig_132666	137111	138675	+	16S
MFD01299.bin.2.104	contig_132666	139081	142032	+	(3' truncated) 23S
MFD01299.bin.2.104	contig_77150	1	2549	+	(5' truncated) 23S
MFD01299.bin.2.104	contig_77150	2629	2745	+	5S
MFD01299.bin.2.104	contig_7751	200411	201980	+	16S
MFD01299.bin.2.104	contig_7751	202389	203732	+	(partial) 23S
MFD01299.bin.2.105	contig_2628	80586	83622	-	23S
MFD01299.bin.2.105	contig_2628	1024320	1025820	+	16S
MFD01299.bin.2.106	contig_141269	350	1914	-	16S
MFD01299.bin.2.106	contig_26737	22270	22384	-	5S
MFD01299.bin.2.106	contig_32391	118	1678	+	16S
MFD01299.bin.2.106	contig_32391	2001	5014	+	23S
MFD01299.bin.2.106	contig_32391	5143	5259	+	5S
MFD01299.bin.2.107	contig_81298	11722	11838	-	5S
MFD01299.bin.2.107	contig_81298	11946	14981	-	23S
MFD01299.bin.2.107	contig_81298	15361	16928	-	16S
MFD01299.bin.2.108	contig_19030	72769	74254	+	16S
MFD01299.bin.2.108	contig_19030	75009	77957	+	23S
MFD01299.bin.2.108	contig_19030	78117	78231	+	5S
MFD01299.bin.2.11	contig_13095	123830	123946	-	5S
MFD01299.bin.2.11	contig_13095	124101	127167	-	23S
MFD01299.bin.2.11	contig_13095	127936	129433	-	16S
MFD01299.bin.2.111	contig_18992	33585	35145	+	16S
MFD01299.bin.2.111	contig_18992	35789	38833	+	23S
MFD01299.bin.2.111	contig_18992	38961	39077	+	5S
MFD01299.bin.2.114	contig_5505	69768	69882	-	5S
MFD01299.bin.2.118	contig_36784	116694	118252	+	16S
MFD01299.bin.2.118	contig_36784	118818	121835	+	23S
MFD01299.bin.2.118	contig_36784	121933	122049	+	5S
MFD01299.bin.2.120	contig_12632	533419	533535	-	5S
MFD01299.bin.2.120	contig_12666	77278	80311	-	23S
MFD01299.bin.2.120	contig_12666	80659	82161	-	16S
MFD01299.bin.2.120	contig_12667	75929	78959	-	23S
MFD01299.bin.2.120	contig_12667	79247	80749	-	16S
MFD01299.bin.2.120	contig_25144	301221	301337	+	5S
MFD01299.bin.2.120	contig_7523	1177530	1179032	+	16S
MFD01299.bin.2.120	contig_7523	1179409	1179515	+	5S
MFD01299.bin.2.120	contig_7523	1997424	2000452	-	23S
MFD01299.bin.2.127	contig_17311	885	993	-	5S
MFD01299.bin.2.127	contig_17311	1068	3966	-	23S
MFD01299.bin.2.127	contig_17311	4587	6108	-	16S
MFD01299.bin.2.13	contig_10626	56	173	+	5S
MFD01299.bin.2.132	contig_19276	1	1388	+	(5' truncated) 16S
MFD01299.bin.2.132	contig_67240	96	1589	+	16S
MFD01299.bin.2.132	contig_75912	13646	15139	+	16S
MFD01299.bin.2.132	contig_75914	3981	5474	+	16S
MFD01299.bin.2.132	contig_75914	5964	9665	+	23S
MFD01299.bin.2.132	contig_75914	9857	9973	+	5S
MFD01299.bin.2.132	contig_75921	58436	62054	+	23S
MFD01299.bin.2.132	contig_75921	62247	62363	+	5S
MFD01299.bin.2.133	contig_20817	954	1070	+	5S
MFD01299.bin.2.133	contig_57480	32	1561	-	16S
MFD01299.bin.2.136	contig_19435	186	299	+	5S
MFD01299.bin.2.136	contig_19439	402	515	+	5S
MFD01299.bin.2.136	contig_56839	88816	90362	+	16S
MFD01299.bin.2.138	contig_139865	184	300	+	5S
MFD01299.bin.2.140	contig_4061	1	2249	-	(partial) 23S
MFD01299.bin.2.140	contig_4061	2873	4352	-	16S
MFD01299.bin.2.141	contig_44516	558	666	+	5S
MFD01299.bin.2.142	contig_27102	55667	58794	+	23S
MFD01299.bin.2.142	contig_27102	59044	59160	+	5S
MFD01299.bin.2.142	contig_32365	136544	138091	-	16S
MFD01299.bin.2.143	contig_13113	161651	163149	+	16S
MFD01299.bin.2.143	contig_13113	163896	166947	+	23S
MFD01299.bin.2.143	contig_13113	167106	167222	+	5S
MFD01299.bin.2.144	contig_26250	8	1567	-	16S
MFD01299.bin.2.144	contig_46356	6	1565	+	16S
MFD01299.bin.2.144	contig_46356	1935	4947	+	23S
MFD01299.bin.2.144	contig_46356	5060	5176	+	5S
MFD01299.bin.2.145	contig_7618	89706	89821	-	5S
MFD01299.bin.2.145	contig_7618	89903	92857	-	23S
MFD01299.bin.2.145	contig_7618	93455	94963	-	16S
MFD01299.bin.2.147	contig_8558	159902	160018	-	5S
MFD01299.bin.2.147	contig_8558	160266	163222	-	23S
MFD01299.bin.2.147	contig_8558	163965	165485	-	16S
MFD01299.bin.2.149	contig_16535	15148	15264	-	5S
MFD01299.bin.2.149	contig_16535	15328	18270	-	23S
MFD01299.bin.2.149	contig_16535	18871	20384	-	16S
MFD01299.bin.2.150	contig_84292	61627	61743	-	5S
MFD01299.bin.2.151	contig_31973	363	1925	-	16S
MFD01299.bin.2.151	contig_64056	599	715	+	5S
MFD01299.bin.2.154	contig_5782	391041	392587	+	16S
MFD01299.bin.2.154	contig_5782	392806	396574	+	23S
MFD01299.bin.2.154	contig_5782	396636	396752	+	5S
MFD01299.bin.2.159	contig_57030	42	157	+	5S
MFD01299.bin.2.159	contig_6307	126371	127889	+	16S
MFD01299.bin.2.159	contig_6307	128541	131374	+	23S
MFD01299.bin.2.159	contig_6307	131694	131809	+	5S
MFD01299.bin.2.159	contig_81960	182810	182925	-	5S
MFD01299.bin.2.159	contig_81960	182994	185826	-	23S
MFD01299.bin.2.159	contig_81960	186381	187899	-	16S
MFD01299.bin.2.160	contig_29988	61323	61438	-	5S
MFD01299.bin.2.160	contig_29988	61605	64354	-	23S
MFD01299.bin.2.160	contig_29988	64913	66403	-	16S
MFD01299.bin.2.163	contig_2292	1	1157	+	(partial) 23S
MFD01299.bin.2.163	contig_2292	1320	1436	+	5S
MFD01299.bin.2.165	contig_19855	1	1009	+	(partial) 16S
MFD01299.bin.2.165	contig_19855	1468	4420	+	23S
MFD01299.bin.2.165	contig_19855	4573	4689	+	5S
MFD01299.bin.2.165	contig_23200	195802	197360	+	16S
MFD01299.bin.2.165	contig_23200	197823	200774	+	23S
MFD01299.bin.2.165	contig_23200	200921	201037	+	5S
MFD01299.bin.2.166	contig_124917	10309	13277	+	23S
MFD01299.bin.2.166	contig_58026	6572	8042	+	16S
MFD01299.bin.2.166	contig_58518	13051	14521	+	16S
MFD01299.bin.2.166	contig_58518	14923	15039	+	5S
MFD01299.bin.2.166	contig_78842	134876	137843	-	23S
MFD01299.bin.2.167	contig_4367	27748	29229	+	16S
MFD01299.bin.2.167	contig_4367	29437	32336	+	23S
MFD01299.bin.2.167	contig_4367	32416	32537	+	5S
MFD01299.bin.2.167	contig_4574	44145	44266	-	5S
MFD01299.bin.2.167	contig_4574	44346	47245	-	23S
MFD01299.bin.2.167	contig_4574	47520	49001	-	16S
MFD01299.bin.2.167	contig_4593	19886	21367	+	16S
MFD01299.bin.2.167	contig_4593	21574	24473	+	23S
MFD01299.bin.2.167	contig_4593	24553	24674	+	5S
MFD01299.bin.2.17	contig_2260	111178	112738	+	16S
MFD01299.bin.2.17	contig_2260	113148	116159	+	23S
MFD01299.bin.2.17	contig_2260	116296	116412	+	5S
MFD01299.bin.2.171	contig_7132	40268	41824	+	16S
MFD01299.bin.2.171	contig_7132	42131	45127	+	23S
MFD01299.bin.2.171	contig_7132	45220	45336	+	5S
MFD01299.bin.2.173	contig_16590	446	567	-	5S
MFD01299.bin.2.173	contig_16590	680	3581	-	23S
MFD01299.bin.2.173	contig_16590	3947	5424	-	16S
MFD01299.bin.2.173	contig_45930	860	981	-	5S
MFD01299.bin.2.173	contig_45930	1094	3995	-	23S
MFD01299.bin.2.173	contig_45930	4361	5838	-	16S
MFD01299.bin.2.175	contig_84140	56257	56373	-	5S
MFD01299.bin.2.175	contig_84140	56431	59413	-	23S
MFD01299.bin.2.175	contig_9618	1	1135	-	(partial) 16S
MFD01299.bin.2.18	contig_22056	107	223	+	5S
MFD01299.bin.2.18	contig_41458	108458	110016	+	16S
MFD01299.bin.2.18	contig_41458	110492	113430	+	23S
MFD01299.bin.2.18	contig_41458	113487	113587	+	(3' truncated) 5S
MFD01299.bin.2.181	contig_36243	5	2914	-	23S
MFD01299.bin.2.181	contig_36243	3189	4673	-	16S
MFD01299.bin.2.181	contig_4389	167235	168719	+	16S
MFD01299.bin.2.181	contig_4389	168905	171814	+	23S
MFD01299.bin.2.181	contig_4389	171895	172016	+	5S
MFD01299.bin.2.181	contig_4389	210811	212295	+	16S
MFD01299.bin.2.181	contig_4389	212481	214403	+	(partial) 23S
MFD01299.bin.2.183	contig_14219	410787	412302	+	16S
MFD01299.bin.2.183	contig_14219	412524	415522	+	23S
MFD01299.bin.2.183	contig_14219	415628	415742	+	5S
MFD01299.bin.2.187	contig_111429	86875	89830	+	23S
MFD01299.bin.2.187	contig_111429	89875	89992	+	5S
MFD01299.bin.2.187	contig_112424	9675	11237	-	16S
MFD01299.bin.2.187	contig_80784	4905	6467	-	16S
MFD01299.bin.2.189	contig_30886	48633	50135	+	16S
MFD01299.bin.2.189	contig_30886	51029	53946	+	23S
MFD01299.bin.2.189	contig_30886	54141	54256	+	5S
MFD01299.bin.2.189	contig_31420	2889	3005	-	5S
MFD01299.bin.2.189	contig_31420	3305	6537	-	23S
MFD01299.bin.2.191	contig_14735	13328	14815	+	16S
MFD01299.bin.2.191	contig_14735	15565	18392	+	23S
MFD01299.bin.2.191	contig_14735	18472	18587	+	5S
MFD01299.bin.2.191	contig_5557	47181	47296	-	5S
MFD01299.bin.2.191	contig_5557	47423	50250	-	23S
MFD01299.bin.2.191	contig_5557	50971	52454	-	16S
MFD01299.bin.2.191	contig_5621	28856	30229	-	16S
MFD01299.bin.2.199	contig_35861	41997	42116	-	5S
MFD01299.bin.2.199	contig_35861	42385	45396	-	23S
MFD01299.bin.2.199	contig_35861	45829	47317	-	16S
MFD01299.bin.2.199	contig_80437	10976	12464	+	16S
MFD01299.bin.2.199	contig_80437	12944	15953	+	23S
MFD01299.bin.2.199	contig_80437	16247	16366	+	5S
MFD01299.bin.2.199	contig_80437	92895	94383	+	16S
MFD01299.bin.2.199	contig_80437	94816	97827	+	23S
MFD01299.bin.2.199	contig_80437	98096	98215	+	5S
MFD01299.bin.2.2	contig_16204	1	1526	+	(5' truncated) 16S
MFD01299.bin.2.2	contig_16204	2012	4790	+	23S
MFD01299.bin.2.20	contig_18983	87664	87780	-	5S
MFD01299.bin.2.20	contig_18983	87906	90950	-	23S
MFD01299.bin.2.20	contig_18983	91576	93136	-	16S
MFD01299.bin.2.200	contig_8625	240232	240348	-	5S
MFD01299.bin.2.200	contig_8625	240483	243359	-	23S
MFD01299.bin.2.200	contig_8625	243784	245286	-	16S
MFD01299.bin.2.203	contig_18921	23150	23266	-	5S
MFD01299.bin.2.203	contig_18921	23352	26347	-	23S
MFD01299.bin.2.203	contig_18921	27079	28629	-	16S
MFD01299.bin.2.205	contig_45963	1	1338	+	(partial) 23S
MFD01299.bin.2.205	contig_45963	1434	1550	+	5S
MFD01299.bin.2.205	contig_84467	456	572	+	5S
MFD01299.bin.2.205	contig_9609	814	2331	-	16S
MFD01299.bin.2.208	contig_69309	20779	20895	+	5S
MFD01299.bin.2.209	contig_21862	1089971	1090087	-	5S
MFD01299.bin.2.209	contig_21862	1090183	1093081	-	23S
MFD01299.bin.2.209	contig_21862	1093279	1094790	-	16S
MFD01299.bin.2.209	contig_21886	132	1643	+	16S
MFD01299.bin.2.209	contig_21886	1841	4739	+	23S
MFD01299.bin.2.209	contig_21886	4836	4952	+	5S
MFD01299.bin.2.209	contig_5117	33175	33291	-	5S
MFD01299.bin.2.209	contig_5117	33388	36286	-	23S
MFD01299.bin.2.209	contig_5117	36484	37995	-	16S
MFD01299.bin.2.209	contig_5117	192514	194025	+	16S
MFD01299.bin.2.209	contig_5117	194223	197121	+	23S
MFD01299.bin.2.209	contig_5117	197218	197334	+	5S
MFD01299.bin.2.209	contig_5117	198539	200050	+	16S
MFD01299.bin.2.209	contig_5117	200414	203312	+	23S
MFD01299.bin.2.209	contig_5117	203409	203525	+	5S
MFD01299.bin.2.209	contig_5117	1508319	1509830	+	16S
MFD01299.bin.2.209	contig_5117	2244149	2245660	+	16S
MFD01299.bin.2.209	contig_5117	2245857	2248755	+	23S
MFD01299.bin.2.209	contig_5117	2248938	2249054	+	5S
MFD01299.bin.2.209	contig_5117	2255290	2256801	+	16S
MFD01299.bin.2.209	contig_5117	2256999	2259897	+	23S
MFD01299.bin.2.209	contig_5117	2260024	2260140	+	5S
MFD01299.bin.2.209	contig_5117	4388209	4388325	-	5S
MFD01299.bin.2.209	contig_5117	4388383	4391281	-	23S
MFD01299.bin.2.209	contig_5117	4391479	4392990	-	16S
MFD01299.bin.2.209	contig_5117	4676861	4676977	-	5S
MFD01299.bin.2.209	contig_5117	4677034	4679932	-	23S
MFD01299.bin.2.209	contig_5117	4680130	4681641	-	16S
MFD01299.bin.2.209	contig_5117	4684694	4684810	-	5S
MFD01299.bin.2.209	contig_5117	4684991	4686848	-	(partial) 23S
MFD01299.bin.2.21	contig_10714	71790	71909	-	5S
MFD01299.bin.2.210	contig_27090	308	422	+	5S
MFD01299.bin.2.210	contig_8064	2998	3113	-	5S
MFD01299.bin.2.210	contig_8064	3225	6039	-	23S
MFD01299.bin.2.210	contig_8064	6768	8252	-	16S
MFD01299.bin.2.211	contig_31979	1	2670	+	(5' truncated) 23S
MFD01299.bin.2.211	contig_31979	2761	2877	+	5S
MFD01299.bin.2.212	contig_6223	558308	559863	-	16S
MFD01299.bin.2.212	contig_7441	352586	352702	-	5S
MFD01299.bin.2.212	contig_7441	352913	355998	-	23S
MFD01299.bin.2.214	contig_749	71896	73384	+	16S
MFD01299.bin.2.214	contig_749	74347	77207	+	23S
MFD01299.bin.2.214	contig_749	77379	77493	+	5S
MFD01299.bin.2.216	contig_1380	374874	374990	-	5S
MFD01299.bin.2.216	contig_1380	375089	378197	-	23S
MFD01299.bin.2.216	contig_1380	378528	380049	-	16S
MFD01299.bin.2.218	contig_21639	8050	8166	-	5S
MFD01299.bin.2.218	contig_21639	8242	11251	-	23S
MFD01299.bin.2.218	contig_21639	11730	13262	-	16S
MFD01299.bin.2.22	contig_13109	6	1503	+	16S
MFD01299.bin.2.22	contig_13109	2279	5352	+	23S
MFD01299.bin.2.22	contig_13109	5489	5605	+	5S
MFD01299.bin.2.23	contig_7831	286012	286128	-	5S
MFD01299.bin.2.23	contig_7831	286284	289356	-	23S
MFD01299.bin.2.23	contig_7831	290051	291548	-	16S
MFD01299.bin.2.24	contig_18798	213635	213751	-	5S
MFD01299.bin.2.24	contig_18798	214644	217587	-	23S
MFD01299.bin.2.24	contig_18798	218014	219546	-	16S
MFD01299.bin.2.25	contig_8786	259355	260854	+	16S
MFD01299.bin.2.25	contig_8786	261636	264711	+	23S
MFD01299.bin.2.25	contig_8786	264836	264952	+	5S
MFD01299.bin.2.28	contig_15775	2	118	-	5S
MFD01299.bin.2.28	contig_15775	261	3633	-	23S
MFD01299.bin.2.28	contig_15775	4218	5763	-	16S
MFD01299.bin.2.28	contig_15775	205431	205547	-	5S
MFD01299.bin.2.28	contig_15775	205685	208916	-	23S
MFD01299.bin.2.28	contig_15775	209505	211050	-	16S
MFD01299.bin.2.28	contig_47984	392496	394041	+	16S
MFD01299.bin.2.28	contig_47984	394629	395730	+	(partial) 23S
MFD01299.bin.2.3	contig_80397	9209	9325	-	5S
MFD01299.bin.2.3	contig_80397	9425	12471	-	23S
MFD01299.bin.2.3	contig_80397	13104	14642	-	16S
MFD01299.bin.2.30	contig_22393	268537	268653	-	5S
MFD01299.bin.2.30	contig_22393	268735	271694	-	23S
MFD01299.bin.2.30	contig_22393	272317	273820	-	16S
MFD01299.bin.2.33	contig_17467	466442	466561	-	5S
MFD01299.bin.2.33	contig_17467	582578	584051	+	16S
MFD01299.bin.2.33	contig_17467	975026	978246	-	23S
MFD01299.bin.2.34	contig_52905	92795	92911	-	5S
MFD01299.bin.2.34	contig_57844	198736	200242	+	16S
MFD01299.bin.2.34	contig_57844	200925	203915	+	23S
MFD01299.bin.2.34	contig_57844	203992	204108	+	5S
MFD01299.bin.2.36	contig_3968	2582480	2582597	-	5S
MFD01299.bin.2.36	contig_3968	2582784	2585784	-	23S
MFD01299.bin.2.36	contig_3968	2586451	2588016	-	16S
MFD01299.bin.2.37	contig_110896	17259	17378	-	5S
MFD01299.bin.2.37	contig_2652	58635	61657	-	23S
MFD01299.bin.2.38	contig_16195	605319	606856	+	16S
MFD01299.bin.2.38	contig_16195	607566	610580	+	23S
MFD01299.bin.2.38	contig_16195	610781	610894	+	5S
MFD01299.bin.2.38	contig_22530	682394	682507	-	5S
MFD01299.bin.2.38	contig_22530	682707	685595	-	23S
MFD01299.bin.2.38	contig_22530	686305	687843	-	16S
MFD01299.bin.2.4	contig_35360	451894	452010	-	5S
MFD01299.bin.2.4	contig_35360	452100	455110	-	23S
MFD01299.bin.2.4	contig_35360	455477	457039	-	16S
MFD01299.bin.2.41	contig_12625	380598	382101	+	16S
MFD01299.bin.2.43	contig_16958	136374	136492	-	5S
MFD01299.bin.2.43	contig_30214	4256	5731	+	16S
MFD01299.bin.2.43	contig_43150	1	2313	+	(partial) 23S
MFD01299.bin.2.44	contig_34350	631262	631378	-	5S
MFD01299.bin.2.44	contig_34350	631485	635290	-	23S
MFD01299.bin.2.44	contig_34350	635631	637158	-	16S
MFD01299.bin.2.45	contig_15766	364487	366045	+	16S
MFD01299.bin.2.45	contig_15766	366503	369440	+	23S
MFD01299.bin.2.45	contig_15766	369489	369605	+	5S
MFD01299.bin.2.45	contig_48844	187978	189536	+	16S
MFD01299.bin.2.45	contig_48844	189994	192931	+	23S
MFD01299.bin.2.45	contig_48844	192980	193096	+	5S
MFD01299.bin.2.46	contig_13718	845942	847456	+	16S
MFD01299.bin.2.46	contig_13718	847874	850940	+	23S
MFD01299.bin.2.46	contig_13718	851007	851123	+	5S
MFD01299.bin.2.49	contig_27656	211727	211843	-	5S
MFD01299.bin.2.49	contig_27656	211931	214946	-	23S
MFD01299.bin.2.49	contig_27656	215322	216880	-	16S
MFD01299.bin.2.50	contig_17389	37987	38107	-	5S
MFD01299.bin.2.50	contig_17389	187923	189398	-	16S
MFD01299.bin.2.50	contig_1889	3830	6736	+	23S
MFD01299.bin.2.50	contig_1889	10552	13473	-	23S
MFD01299.bin.2.51	contig_53828	60417	61964	+	16S
MFD01299.bin.2.51	contig_53828	62478	65484	+	23S
MFD01299.bin.2.51	contig_53828	65545	65661	+	5S
MFD01299.bin.2.6	contig_64616	5227	8483	+	23S
MFD01299.bin.2.6	contig_64616	9677	9789	+	5S
MFD01299.bin.2.73	contig_107856	1	1482	-	(3' truncated) 16S
MFD01299.bin.2.73	contig_19649	102639	106236	+	23S
MFD01299.bin.2.73	contig_19649	106561	106677	+	5S
MFD01299.bin.2.76	contig_50284	23623	23736	-	5S
MFD01299.bin.2.76	contig_50284	27262	27378	-	5S
MFD01299.bin.2.76	contig_50284	27526	30665	-	23S
MFD01299.bin.2.76	contig_50284	31279	32837	-	16S
MFD01299.bin.2.83	contig_4184	364785	364906	-	5S
MFD01299.bin.2.83	contig_4184	365154	368078	-	23S
MFD01299.bin.2.83	contig_4184	368310	369787	-	16S
MFD01299.bin.2.84	contig_44559	56988	57102	-	5S
MFD01299.bin.2.84	contig_44559	57154	60055	-	23S
MFD01299.bin.2.84	contig_44559	60293	61430	-	(partial) 16S
MFD01299.bin.2.84	contig_51775	144069	144554	+	(partial) 16S
MFD01299.bin.2.87	contig_4388	178807	180291	+	16S
MFD01299.bin.2.87	contig_4388	180473	183383	+	23S
MFD01299.bin.2.87	contig_4388	183464	183585	+	5S
MFD01299.bin.2.87	contig_4629	96	217	-	5S
MFD01299.bin.2.87	contig_4629	298	3208	-	23S
MFD01299.bin.2.87	contig_4629	3383	4867	-	16S
MFD01299.bin.2.87	contig_4631	83	204	-	5S
MFD01299.bin.2.87	contig_4631	284	3194	-	23S
MFD01299.bin.2.87	contig_4631	3465	4949	-	16S
MFD01299.bin.2.88	contig_2763	53776	53892	-	5S
MFD01299.bin.2.89	contig_118153	48479	49960	+	16S
MFD01299.bin.2.89	contig_118153	50194	53093	+	23S
MFD01299.bin.2.89	contig_2078	402289	403770	+	16S
MFD01299.bin.2.89	contig_2078	404005	406905	+	23S
MFD01299.bin.2.89	contig_2078	406986	407107	+	5S
MFD01299.bin.2.89	contig_4582	86578	86699	-	5S
MFD01299.bin.2.89	contig_4582	86780	89680	-	23S
MFD01299.bin.2.89	contig_4582	89946	91427	-	16S
MFD01299.bin.2.9	contig_6643	231	348	+	5S
MFD01299.bin.2.91	contig_32672	182054	182170	-	5S
MFD01299.bin.2.91	contig_32672	182597	185558	-	23S
MFD01299.bin.2.91	contig_32672	186533	188034	-	16S
MFD01299.bin.2.92	contig_64422	173119	174683	+	16S
MFD01299.bin.2.92	contig_64422	175086	178100	+	23S
MFD01299.bin.2.92	contig_64422	178166	178282	+	5S
MFD01299.bin.2.97	contig_24167	219707	219822	-	5S
MFD01299.bin.2.97	contig_24167	219948	222293	-	(5' truncated) 23S
MFD01299.bin.2.97	contig_65037	66732	66847	-	5S
MFD01299.bin.2.97	contig_65037	66973	69892	-	23S
MFD01299.bin.2.97	contig_65037	70415	71926	-	16S
MFD01299.bin.2.97	contig_66714	160	1669	+	16S
MFD01299.bin.2.97	contig_66714	2193	5112	+	23S
MFD01299.bin.2.97	contig_66714	5240	5355	+	5S
MFD01299.bin.2.98	contig_4509	157415	158896	+	16S
MFD01299.bin.2.98	contig_4509	159104	162017	+	23S
MFD01299.bin.2.98	contig_4509	162102	162223	+	5S
MFD01299.bin.2.98	contig_4658	25498	25619	-	5S
MFD01299.bin.2.98	contig_4658	25704	28617	-	23S
MFD01299.bin.2.98	contig_4658	28825	30306	-	16S
MFD01299.bin.3.111	contig_21432	835349	835465	-	5S
MFD01299.bin.3.111	contig_21432	835590	838748	-	23S
MFD01299.bin.3.111	contig_21432	839484	841042	-	16S
MFD01299.bin.3.111	contig_8391	641055	642368	+	(3' truncated) 16S
MFD01299.bin.3.120	contig_60057	65882	65999	-	5S
MFD01299.bin.3.120	contig_60057	66197	69199	-	23S
MFD01299.bin.3.139	contig_44881	52587	54149	+	16S
MFD01299.bin.3.139	contig_44881	54545	57559	+	23S
MFD01299.bin.3.139	contig_44881	57645	57761	+	5S
MFD01299.bin.3.141	contig_15275	25117	28006	+	23S
MFD01299.bin.3.141	contig_15275	28107	28223	+	5S
MFD01299.bin.3.141	contig_15275	60836	60952	-	5S
MFD01299.bin.3.141	contig_15275	61053	63868	-	(5' truncated) 23S
MFD01299.bin.3.141	contig_34809	3662	5165	+	16S
MFD01299.bin.3.141	contig_34811	9776	11280	+	16S
MFD01299.bin.3.141	contig_34856	76168	76284	-	5S
MFD01299.bin.3.141	contig_34856	76385	79275	-	23S
MFD01299.bin.3.148	contig_20816	4580	4696	-	5S
MFD01299.bin.3.148	contig_20816	4931	7893	-	23S
MFD01299.bin.3.148	contig_22731	101638	103171	+	16S
MFD01299.bin.3.148	contig_33511	119489	119605	-	5S
MFD01299.bin.3.198	contig_24858	21524	21640	-	5S
MFD01299.bin.3.198	contig_24858	21721	24813	-	23S
MFD01299.bin.3.198	contig_24858	25181	26708	-	16S
MFD01299.bin.3.210	contig_66564	81197	81313	-	5S
MFD01299.bin.3.210	contig_66564	81421	85185	-	23S
MFD01299.bin.3.215	contig_13420	543993	544114	-	5S
MFD01299.bin.3.215	contig_13420	544322	547234	-	23S
MFD01299.bin.3.215	contig_13420	547519	548995	-	16S
MFD01299.bin.3.325	contig_33095	53634	53752	-	5S
MFD01299.bin.3.325	contig_4295	13819	15383	+	16S
MFD01299.bin.3.325	contig_4295	15787	18805	+	23S
MFD01299.bin.3.325	contig_4295	18872	18988	+	5S
MFD01299.bin.3.344	contig_28071	565356	566889	+	16S
MFD01299.bin.3.344	contig_28071	567495	570374	+	23S
MFD01299.bin.3.344	contig_28071	570533	570645	+	5S
MFD01299.bin.3.344	contig_28071	570982	572517	+	16S
MFD01299.bin.3.344	contig_28071	573120	575999	+	23S
MFD01299.bin.3.344	contig_28071	576118	576230	+	5S
MFD01299.bin.3.347	contig_15776	1	1124	-	(partial) 23S
MFD01299.bin.3.347	contig_15776	1973	3518	-	16S
MFD01299.bin.3.347	contig_27593	65799	67344	+	16S
MFD01299.bin.3.347	contig_27593	68220	69297	+	(partial) 23S
MFD01299.bin.3.347	contig_28085	1	1103	-	(partial) 23S
MFD01299.bin.3.347	contig_28085	1940	3485	-	16S
MFD01299.bin.3.370	contig_20510	135548	135669	-	5S
MFD01299.bin.3.370	contig_20510	135823	138750	-	23S
MFD01299.bin.3.370	contig_20510	139289	140768	-	16S
MFD01299.bin.3.370	contig_20901	1	1251	+	(5' truncated) 16S
MFD01299.bin.3.370	contig_20901	1827	4752	+	23S
MFD01299.bin.3.370	contig_20901	4918	5039	+	5S
MFD01299.bin.3.410	contig_27051	201226	202781	+	16S
MFD01299.bin.3.410	contig_27051	202967	206018	+	23S
MFD01299.bin.3.410	contig_34994	98542	98663	+	5S
MFD01299.bin.3.455	contig_15208	153680	155233	+	16S
MFD01299.bin.3.455	contig_15208	155674	158617	+	23S
