bin	contig	start	end	strand	rrna
SRR11679235bin.19	SRR11679235bin.19k141_254005	540	655	+	5S
SRR11679235bin.19	SRR11679235bin.19k141_1489314	1775	3584	-	16S
SRR11679235bin.4	SRR11679235bin.4k141_1027234	2219	2303	-	(partial) 5S
SRR11679235bin.5	SRR11679235bin.5k141_183594	17	133	+	5S
SRR11679235bin.6	SRR11679235bin.6k141_858502	190	1538	+	(partial) 23S
SRR11679235bin.7	SRR11679235bin.7k141_51383	23	139	+	5S
SRR11679235bin.7	SRR11679235bin.7k141_51607	23	139	+	5S
SRR11679235bin.7	SRR11679235bin.7k141_1114510	11338	11415	-	(partial) 5S
SRR11679235bin.7	SRR11679235bin.7k141_765920	44888	44965	-	(partial) 5S
SRR11679235bin.8	SRR11679235bin.8k141_105752	1	1938	-	(partial) 23S
SRR11679235bin.8	SRR11679235bin.8k141_420555	10476	10560	-	(partial) 5S
SRR11679676bin.11	SRR11679676bin.11k141_3144779	347	461	+	5S
SRR11679676bin.11	SRR11679676bin.11k141_2051538	2302	2417	-	5S
SRR11679676bin.12	SRR11679676bin.12k141_3925507	16069	16907	+	(partial) 16S
SRR11679676bin.12	SRR11679676bin.12k141_1533567	443	559	+	5S
SRR11679676bin.15	SRR11679676bin.15k141_4877833	11	127	+	5S
SRR11679676bin.18	SRR11679676bin.18k141_2001474	7069	7186	-	5S
SRR11679676bin.19	SRR11679676bin.19k141_4479691	370	486	+	5S
SRR11679676bin.21	SRR11679676bin.21k141_5436767	9455	10726	+	(3' truncated) 16S
SRR11679676bin.26	SRR11679676bin.26k141_4401626	535	644	+	5S
SRR11679676bin.26	SRR11679676bin.26k141_4280077	70601	71352	+	(partial) 16S
SRR11679676bin.8	SRR11679676bin.8k141_3539993	136666	136782	-	5S
SRR11679678bin.16	SRR11679678bin.16k141_1446029	672	788	+	5S
SRR11679678bin.18	SRR11679678bin.18k141_3789190	2	114	+	5S
SRR11679678bin.18	SRR11679678bin.18k141_1381285	30019	30131	-	5S
SRR11679678bin.23	SRR11679678bin.23k141_3140115	37212	37327	-	5S
SRR11679678bin.26	SRR11679678bin.26k141_5500093	566	2058	-	16S
SRR11679678bin.3	SRR11679678bin.3k141_5250357	438	547	+	5S
SRR11679678bin.6	SRR11679678bin.6k141_3123431	6929	7050	+	5S
SRR1168413rbin.4	SRR1168413rbin.4k141_6316	10	125	+	5S
SRR1168413rbin.4	SRR1168413rbin.4k141_6316	266	381	+	5S
SRR11719862bin.1	SRR11719862bin.1k141_150326	2217	2333	-	5S
SRR11719862bin.1	SRR11719862bin.1k141_82537	1	1103	-	(partial) 16S
SRR11719862bin.10	SRR11719862bin.10k141_287174	1948	2870	+	(partial) 16S
SRR11719862bin.11	SRR11719862bin.11k141_86617	1	113	+	(5' truncated) 5S
SRR11719862bin.11	SRR11719862bin.11k141_121785	11858	11974	-	5S
SRR11719862bin.11	SRR11719862bin.11k141_282305	275	391	+	5S
SRR11719862bin.12	SRR11719862bin.12k141_215251	38854	40416	+	16S
SRR11719862bin.12	SRR11719862bin.12k141_273081	98766	98881	-	5S
SRR11719862bin.13	SRR11719862bin.13k141_56418	497	613	+	5S
SRR11719862bin.13	SRR11719862bin.13k141_90392	3862	3978	+	5S
SRR11719862bin.13	SRR11719862bin.13k141_230566	14923	15039	+	5S
SRR11719862bin.16	SRR11719862bin.16k141_233800	10731	10846	-	5S
SRR11719862bin.17	SRR11719862bin.17k141_38819	1579	1693	-	5S
SRR11719862bin.17	SRR11719862bin.17k141_114159	338	452	+	5S
SRR11719862bin.17	SRR11719862bin.17k141_30477	4028	4142	-	5S
SRR11719862bin.19	SRR11719862bin.19k141_251321	28220	29677	-	16S
SRR11719862bin.19	SRR11719862bin.19k141_251321	40560	40665	-	5S
SRR11719862bin.19	SRR11719862bin.19k141_251321	41869	45063	-	23S
SRR11719862bin.2	SRR11719862bin.2k141_163525	1	1269	+	(5' truncated) 16S
SRR11719862bin.2	SRR11719862bin.2k141_163525	1466	4466	+	23S
SRR11719862bin.2	SRR11719862bin.2k141_163525	4535	4652	+	5S
SRR11719862bin.20	SRR11719862bin.20k141_307115	511	2032	+	16S
SRR11719862bin.20	SRR11719862bin.20k141_307115	2645	5530	+	23S
SRR11719862bin.20	SRR11719862bin.20k141_307115	5730	5842	+	5S
SRR11719862bin.20	SRR11719862bin.20k141_216619	1009	2482	-	16S
SRR11719862bin.22	SRR11719862bin.22k141_342416	4757	4873	+	5S
SRR11719862bin.22	SRR11719862bin.22k141_327879	280	396	+	5S
SRR11719862bin.23	SRR11719862bin.23k141_165997	1	93	+	(partial) 5S
SRR11719862bin.24	SRR11719862bin.24k141_253949	21715	21829	-	5S
SRR11719862bin.24	SRR11719862bin.24k141_377335	9268	9382	-	5S
SRR11719862bin.25	SRR11719862bin.25k141_282507	385	1568	+	(partial) 23S
SRR11719862bin.3	SRR11719862bin.3k141_173184	539	2042	-	16S
SRR11719862bin.3	SRR11719862bin.3k141_336580	368	1867	+	16S
SRR11719862bin.3	SRR11719862bin.3k141_221117	460	574	+	5S
SRR11719862bin.5	SRR11719862bin.5k141_349665	1	1271	+	(5' truncated) 16S
SRR11719862bin.5	SRR11719862bin.5k141_349665	1686	5698	+	23S
SRR11719862bin.5	SRR11719862bin.5k141_349665	5768	5884	+	5S
SRR11719862bin.7	SRR11719862bin.7k141_49880	3647	3763	-	5S
SRR11719862bin.7	SRR11719862bin.7k141_50733	31142	31258	-	5S
SRR11719863bin.10	SRR11719863bin.10k141_161674	1	897	-	(partial) 16S
SRR11719863bin.14	SRR11719863bin.14k141_333638	361	477	+	5S
SRR11719863bin.15	SRR11719863bin.15k141_312128	10121	11666	+	16S
SRR11719863bin.15	SRR11719863bin.15k141_312128	11912	12933	+	(partial) 23S
SRR11719863bin.16	SRR11719863bin.16k141_162975	9762	9876	-	5S
SRR11719863bin.18	SRR11719863bin.18k141_40977	6626	6742	-	5S
SRR11719863bin.2	SRR11719863bin.2k141_175157	12021	12670	+	(partial) 16S
SRR11719863bin.2	SRR11719863bin.2k141_96547	191	307	+	5S
SRR11719863bin.4	SRR11719863bin.4k141_400073	9734	9850	-	5S
SRR11719863bin.4	SRR11719863bin.4k141_400073	9958	10992	-	(partial) 23S
SRR11719863bin.4	SRR11719863bin.4k141_402606	4615	5394	+	(partial) 16S
SRR11719863bin.5	SRR11719863bin.5k141_357607	7106	7840	+	(partial) 16S
SRR11719863bin.5	SRR11719863bin.5k141_3261	3896	4012	-	5S
SRR11719864bin.13	SRR11719864bin.13k141_23617	1	105	+	(5' truncated) 5S
SRR11719864bin.14	SRR11719864bin.14k141_55967	12416	13948	+	16S
SRR11719864bin.14	SRR11719864bin.14k141_55967	14537	17410	+	(3' truncated) 23S
SRR11719864bin.14	SRR11719864bin.14k141_86028	369	480	+	5S
SRR11719864bin.9	SRR11719864bin.9k141_210816	1	1450	-	(3' truncated) 16S
SRR11719864bin.9	SRR11719864bin.9k141_108744	21537	21651	-	5S
SRR11719864bin.9	SRR11719864bin.9k141_108744	21789	23234	-	(partial) 23S
SRR11719865bin.10	SRR11719865bin.10k141_106159	12979	13095	-	5S
SRR11719865bin.13	SRR11719865bin.13k141_301842	1	1197	-	(partial) 23S
SRR11719865bin.13	SRR11719865bin.13k141_301842	1447	1990	-	(partial) 16S
SRR11719865bin.13	SRR11719865bin.13k141_47324	28906	29022	-	5S
SRR11719865bin.13	SRR11719865bin.13k141_47324	29077	33111	-	23S
SRR11719865bin.13	SRR11719865bin.13k141_47324	33356	34883	-	16S
SRR11719865bin.14	SRR11719865bin.14k141_17942	77586	79119	+	16S
SRR11719865bin.14	SRR11719865bin.14k141_17942	79547	82247	+	(3' truncated) 23S
SRR11719865bin.14	SRR11719865bin.14k141_344280	18252	18368	-	5S
SRR11719865bin.4	SRR11719865bin.4k141_347109	8901	9017	-	5S
SRR11719865bin.4	SRR11719865bin.4k141_215354	1	2624	-	(3' truncated) 23S
SRR11719865bin.4	SRR11719865bin.4k141_215354	2847	4375	-	16S
SRR11719866bin.1	SRR11719866bin.1k141_13939	1	1889	-	(partial) 23S
SRR11719866bin.1	SRR11719866bin.1k141_13939	2511	4045	-	16S
SRR11719866bin.1	SRR11719866bin.1k141_85087	1	1044	+	(partial) 23S
SRR11719866bin.1	SRR11719866bin.1k141_85087	1186	1298	+	5S
SRR11719866bin.11	SRR11719866bin.11k141_80405	1	1009	-	(partial) 16S
SRR11719866bin.4	SRR11719866bin.4k141_190924	635	751	+	5S
SRR11719866bin.6	SRR11719866bin.6k141_339862	17	133	+	5S
SRR11719866bin.6	SRR11719866bin.6k141_119101	22493	22609	-	5S
SRR11719866bin.7	SRR11719866bin.7k141_307456	1	695	-	(partial) 16S
SRR11719866bin.9	SRR11719866bin.9k141_80222	10251	11259	+	(partial) 16S
SRR11719867bin.10	SRR11719867bin.10k141_113436	28299	28412	-	5S
SRR11719867bin.10	SRR11719867bin.10k141_113436	28710	31869	-	23S
SRR11719867bin.10	SRR11719867bin.10k141_113436	36064	37533	-	16S
SRR11719867bin.11	SRR11719867bin.11k141_333742	4428	4542	-	5S
SRR11719867bin.11	SRR11719867bin.11k141_333742	4643	6617	-	(partial) 23S
SRR11719867bin.11	SRR11719867bin.11k141_146047	1	1332	-	(partial) 23S
SRR11719867bin.11	SRR11719867bin.11k141_146047	1722	3262	-	16S
SRR11719867bin.12	SRR11719867bin.12k141_134648	9995	10111	-	5S
SRR11719867bin.15	SRR11719867bin.15k141_296745	907	1845	+	(partial) 16S
SRR11719867bin.16	SRR11719867bin.16k141_149609	1661	3220	-	16S
SRR11719867bin.2	SRR11719867bin.2k141_267016	3022	3138	-	5S
SRR11719867bin.3	SRR11719867bin.3k141_804	196	1726	-	16S
SRR11719867bin.3	SRR11719867bin.3k141_99666	1435	2227	+	(partial) 16S
SRR11719867bin.4	SRR11719867bin.4k141_267308	609	725	+	5S
SRR11719867bin.6	SRR11719867bin.6k141_402726	129670	131205	+	16S
SRR11719867bin.6	SRR11719867bin.6k141_402726	132724	136088	+	23S
SRR11719867bin.6	SRR11719867bin.6k141_402726	137361	137477	+	5S
SRR11719867bin.7	SRR11719867bin.7k141_24955	4501	6017	+	16S
SRR11719867bin.7	SRR11719867bin.7k141_184034	5682	5798	-	5S
SRR11719867bin.8	SRR11719867bin.8k141_212047	26458	26556	-	(5' truncated) 5S
SRR11719867bin.8	SRR11719867bin.8k141_35787	79557	79655	-	(5' truncated) 5S
SRR11719868bin.11	SRR11719868bin.11k141_123411	1	647	+	(partial) 16S
SRR11719868bin.11	SRR11719868bin.11k141_322689	6696	8094	+	16S
SRR11719868bin.11	SRR11719868bin.11k141_222427	14886	15002	-	5S
SRR11719868bin.12	SRR11719868bin.12k141_400141	6900	7016	-	5S
SRR11719868bin.7	SRR11719868bin.7k141_9528	1678	1794	-	5S
SRR11719869bin.1	SRR11719869bin.1k141_204330	18506	18622	-	5S
SRR11719869bin.1	SRR11719869bin.1k141_204330	18756	21831	-	23S
SRR11719869bin.1	SRR11719869bin.1k141_204330	26504	28005	-	16S
SRR11719869bin.10	SRR11719869bin.10k141_368393	236	352	+	5S
SRR11719869bin.12	SRR11719869bin.12k141_89909	1401	1517	-	5S
SRR11719869bin.12	SRR11719869bin.12k141_436765	2889	3005	-	5S
SRR11719869bin.12	SRR11719869bin.12k141_436765	3090	5967	-	(5' truncated) 23S
SRR11719869bin.2	SRR11719869bin.2k141_395458	1216	1323	+	5S
SRR11719869bin.3	SRR11719869bin.3k141_412967	3238	3351	-	5S
SRR11719869bin.4	SRR11719869bin.4k141_425142	1	109	+	(5' truncated) 5S
SRR11719869bin.4	SRR11719869bin.4k141_180112	18065	19576	+	16S
SRR11719869bin.4	SRR11719869bin.4k141_143071	172	288	+	5S
SRR11719869bin.4	SRR11719869bin.4k141_325347	1	1780	-	(partial) 23S
SRR11719869bin.5	SRR11719869bin.5k141_156938	4200	5668	-	16S
SRR11719869bin.5	SRR11719869bin.5k141_15999	870	3743	+	23S
SRR11719869bin.5	SRR11719869bin.5k141_15999	4382	4492	+	5S
SRR11719869bin.7	SRR11719869bin.7k141_434712	1808	3367	-	16S
SRR11719869bin.8	SRR11719869bin.8k141_28937	87160	87249	-	(partial) 5S
SRR11719869bin.8	SRR11719869bin.8k141_233014	11367	11456	-	(partial) 5S
SRR11719869bin.9	SRR11719869bin.9k141_410674	5253	7804	+	(3' truncated) 23S
SRR11719869bin.9	SRR11719869bin.9k141_86660	1	651	+	(partial) 16S
SRR11719869bin.9	SRR11719869bin.9k141_193400	25478	25585	-	5S
SRR11719871bin.1	SRR11719871bin.1k141_203614	2174	3155	+	(partial) 16S
SRR11719871bin.10	SRR11719871bin.10k141_112487	5	121	+	5S
SRR11719871bin.13	SRR11719871bin.13k141_184235	22637	22735	-	(5' truncated) 5S
SRR11719871bin.13	SRR11719871bin.13k141_24335	745119	745217	-	(5' truncated) 5S
SRR11719871bin.14	SRR11719871bin.14k141_323185	83060	84586	-	16S
SRR11719871bin.14	SRR11719871bin.14k141_13442	24943	27284	+	(3' truncated) 23S
SRR11719871bin.14	SRR11719871bin.14k141_83856	881	992	+	5S
SRR11719871bin.15	SRR11719871bin.15k141_158091	12481	12597	-	5S
SRR11719871bin.16	SRR11719871bin.16k141_138546	418	534	+	5S
SRR11719871bin.17	SRR11719871bin.17k141_73931	570	686	+	5S
SRR11719871bin.17	SRR11719871bin.17k141_336047	10827	11553	+	(partial) 16S
SRR11719871bin.20	SRR11719871bin.20k141_236500	148	264	+	5S
SRR11719871bin.4	SRR11719871bin.4k141_323168	101	2131	+	(partial) 23S
SRR11719871bin.4	SRR11719871bin.4k141_117918	186048	187589	+	16S
SRR11719871bin.4	SRR11719871bin.4k141_117918	188186	191324	+	23S
SRR11719871bin.4	SRR11719871bin.4k141_117918	191421	191536	+	5S
SRR11719871bin.4	SRR11719871bin.4k141_191128	4861	6506	+	16S
SRR11719871bin.5	SRR11719871bin.5k141_121806	7939	8031	-	(partial) 5S
SRR11719871bin.5	SRR11719871bin.5k141_356654	17178	17270	-	(partial) 5S
SRR11719871bin.6	SRR11719871bin.6k141_144267	8570	9435	+	(partial) 16S
SRR11719871bin.7	SRR11719871bin.7k141_82029	29467	29583	-	5S
SRR11719871bin.9	SRR11719871bin.9k141_56378	14710	16149	+	(3' truncated) 16S
SRR11719871bin.9	SRR11719871bin.9k141_220436	6222	6324	-	(5' truncated) 5S
SRR11719872bin.10	SRR11719872bin.10k141_210884	16959	17073	-	5S
SRR11719872bin.12	SRR11719872bin.12k141_109939	1580	1697	-	5S
SRR11719872bin.14	SRR11719872bin.14k141_287901	36660	38207	+	16S
SRR11719872bin.14	SRR11719872bin.14k141_287901	38889	41907	+	23S
SRR11719872bin.14	SRR11719872bin.14k141_287901	42152	42268	+	5S
SRR11719872bin.15	SRR11719872bin.15k141_74811	40450	41374	-	(partial) 16S
SRR11719872bin.15	SRR11719872bin.15k141_86155	90	1621	-	16S
SRR11719872bin.15	SRR11719872bin.15k141_350956	10414	10530	-	5S
SRR11719872bin.18	SRR11719872bin.18k141_259493	23034	23150	-	5S
SRR11719872bin.2	SRR11719872bin.2k141_289527	32435	32551	-	5S
SRR11719872bin.20	SRR11719872bin.20k141_78598	14486	14602	-	5S
SRR11719872bin.22	SRR11719872bin.22k141_210947	3547	3661	-	5S
SRR11719872bin.23	SRR11719872bin.23k141_396000	5150	5265	-	5S
SRR11719872bin.24	SRR11719872bin.24k141_441992	12915	13030	-	5S
SRR11719872bin.24	SRR11719872bin.24k141_292748	19170	20143	+	(partial) 16S
SRR11719872bin.4	SRR11719872bin.4k141_156252	1	1222	-	(partial) 16S
SRR11719872bin.6	SRR11719872bin.6k141_95858	6961	7077	-	5S
SRR11719872bin.6	SRR11719872bin.6k141_95858	7146	8971	-	(partial) 23S
SRR11719872bin.7	SRR11719872bin.7k141_400224	3107	3225	-	5S
SRR11719872bin.9	SRR11719872bin.9k141_255919	9311	9427	-	5S
SRR11719873bin.1	SRR11719873bin.1k141_20619	3632	4771	+	(partial) 16S
SRR11719873bin.10	SRR11719873bin.10k141_1284	1	2638	-	(3' truncated) 23S
SRR11719873bin.10	SRR11719873bin.10k141_1284	2900	4447	-	16S
SRR11719873bin.12	SRR11719873bin.12k141_242540	272	386	+	5S
SRR11719873bin.12	SRR11719873bin.12k141_226401	1765	1857	-	(partial) 5S
SRR11719873bin.13	SRR11719873bin.13k141_325395	55	2620	+	(3' truncated) 23S
SRR11719873bin.13	SRR11719873bin.13k141_2165	6	1547	+	16S
SRR11719873bin.13	SRR11719873bin.13k141_73218	1	2206	+	(partial) 23S
SRR11719873bin.13	SRR11719873bin.13k141_295278	27788	29323	+	16S
SRR11719873bin.13	SRR11719873bin.13k141_295278	29999	32888	+	23S
SRR11719873bin.13	SRR11719873bin.13k141_295278	33064	33177	+	5S
SRR11719873bin.13	SRR11719873bin.13k141_77015	1	1603	-	(partial) 23S
SRR11719873bin.13	SRR11719873bin.13k141_114554	1	1237	+	(5' truncated) 16S
SRR11719873bin.13	SRR11719873bin.13k141_133110	295	1850	+	16S
SRR11719873bin.13	SRR11719873bin.13k141_133110	2488	5407	+	23S
SRR11719873bin.14	SRR11719873bin.14k141_109879	77174	78712	+	16S
SRR11719873bin.14	SRR11719873bin.14k141_109879	79306	82194	+	23S
SRR11719873bin.14	SRR11719873bin.14k141_109879	82299	82414	+	5S
SRR11719873bin.15	SRR11719873bin.15k141_299903	513	625	+	5S
SRR11719873bin.16	SRR11719873bin.16k141_122206	1	467	+	(partial) 16S
SRR11719873bin.16	SRR11719873bin.16k141_80144	8304	9447	+	(partial) 16S
SRR11719873bin.16	SRR11719873bin.16k141_118015	9630	9745	-	5S
SRR11719873bin.2	SRR11719873bin.2k141_243129	7251	7717	+	(partial) 16S
SRR11719873bin.2	SRR11719873bin.2k141_57803	4885	5442	-	(partial) 16S
SRR11719873bin.20	SRR11719873bin.20k141_254095	277	392	+	5S
SRR11719873bin.3	SRR11719873bin.3k141_194678	6750	6864	-	5S
SRR11719873bin.4	SRR11719873bin.4k141_278497	85049	85151	-	(5' truncated) 5S
SRR11719873bin.5	SRR11719873bin.5k141_1089	1	86	+	(partial) 5S
SRR11719873bin.5	SRR11719873bin.5k141_1089	1082	1195	+	5S
SRR11719873bin.5	SRR11719873bin.5k141_157036	1	86	+	(partial) 5S
SRR11719873bin.5	SRR11719873bin.5k141_322465	53056	53170	-	5S
SRR11719873bin.7	SRR11719873bin.7k141_290763	3443	3559	-	5S
SRR11719873bin.9	SRR11719873bin.9k141_188231	86146	86262	-	5S
SRR11719873bin.9	SRR11719873bin.9k141_188231	86436	89399	-	23S
SRR11719873bin.9	SRR11719873bin.9k141_188231	89782	91308	-	16S
SRR11719874bin.4	SRR11719874bin.4k141_377534	408	1967	-	16S
SRR11719874bin.4	SRR11719874bin.4k141_237127	728	843	-	5S
SRR11719874bin.5	SRR11719874bin.5k141_397579	21	136	+	5S
SRR11719874bin.7	SRR11719874bin.7k141_2546	20703	20818	-	5S
SRR11719874bin.7	SRR11719874bin.7k141_2546	20908	21908	-	(partial) 23S
SRR11719875bin.1	SRR11719875bin.1k141_171561	133	249	-	5S
SRR11719875bin.1	SRR11719875bin.1k141_171561	315	3303	-	23S
SRR11719875bin.1	SRR11719875bin.1k141_171561	5802	7306	-	16S
SRR11719875bin.10	SRR11719875bin.10k141_145448	1	1082	+	(partial) 23S
SRR11719875bin.10	SRR11719875bin.10k141_145448	1207	1326	+	5S
SRR11719875bin.11	SRR11719875bin.11k141_350455	488	604	+	5S
SRR11719875bin.12	SRR11719875bin.12k141_239348	7625	7741	-	5S
SRR11719875bin.14	SRR11719875bin.14k141_339630	14307	14391	-	(partial) 5S
SRR11719875bin.14	SRR11719875bin.14k141_59804	12635	12751	-	5S
SRR11719875bin.14	SRR11719875bin.14k141_267955	4904	4988	-	(partial) 5S
SRR11719875bin.14	SRR11719875bin.14k141_68054	16524	16640	-	5S
SRR11719875bin.17	SRR11719875bin.17k141_203503	3742	3858	-	5S
SRR11719875bin.2	SRR11719875bin.2k141_112574	161	3150	-	23S
SRR11719875bin.2	SRR11719875bin.2k141_112574	4195	5748	-	16S
SRR11719875bin.2	SRR11719875bin.2k141_262273	37953	38069	-	5S
SRR11719875bin.20	SRR11719875bin.20k141_32374	444	560	+	5S
SRR11719875bin.20	SRR11719875bin.20k141_305787	38247	39793	+	16S
SRR11719875bin.21	SRR11719875bin.21k141_316867	1	109	+	(5' truncated) 5S
SRR11719875bin.21	SRR11719875bin.21k141_238698	1	76	+	(partial) 5S
SRR11719875bin.25	SRR11719875bin.25k141_157852	27320	27432	-	5S
SRR11719875bin.25	SRR11719875bin.25k141_157852	27538	30427	-	23S
SRR11719875bin.27	SRR11719875bin.27k141_56273	1	1374	+	(5' truncated) 16S
SRR11719875bin.3	SRR11719875bin.3k141_2999	1	110	+	(5' truncated) 5S
SRR11719875bin.3	SRR11719875bin.3k141_3005	1	110	+	(5' truncated) 5S
SRR11719875bin.4	SRR11719875bin.4k141_280688	1	113	+	(5' truncated) 5S
SRR11719875bin.4	SRR11719875bin.4k141_3136	440	556	+	5S
SRR11719875bin.4	SRR11719875bin.4k141_60088	1	113	+	(5' truncated) 5S
SRR11719875bin.6	SRR11719875bin.6k141_120879	14519	16082	+	16S
SRR11719875bin.9	SRR11719875bin.9k141_340462	1	694	-	(partial) 16S
SRR11719875bin.9	SRR11719875bin.9k141_211733	499	615	+	5S
SRR11719876bin.13	SRR11719876bin.13k141_176961	1	1311	-	(3' truncated) 16S
SRR11719876bin.13	SRR11719876bin.13k141_338348	3360	3476	-	5S
SRR11719876bin.14	SRR11719876bin.14k141_7136	361	477	+	5S
SRR11719876bin.15	SRR11719876bin.15k141_436900	1	88	+	(partial) 5S
SRR11719876bin.15	SRR11719876bin.15k141_77822	1	88	+	(partial) 5S
SRR11719876bin.4	SRR11719876bin.4k141_505525	262	378	+	5S
SRR11719876bin.7	SRR11719876bin.7k141_306455	5945	6061	-	5S
SRR11719876bin.9	SRR11719876bin.9k141_327858	12243	12359	-	5S
SRR11719876bin.9	SRR11719876bin.9k141_327858	12466	15476	-	23S
SRR11719876bin.9	SRR11719876bin.9k141_327858	15689	17263	-	16S
SRR11719877bin.1	SRR11719877bin.1k141_292205	16384	16502	+	5S
SRR11719877bin.10	SRR11719877bin.10k141_314910	7160	7274	-	5S
SRR11719877bin.10	SRR11719877bin.10k141_314910	7400	10343	-	23S
SRR11719877bin.10	SRR11719877bin.10k141_314910	10683	12221	-	16S
SRR11719877bin.11	SRR11719877bin.11k141_439384	482	598	+	5S
SRR11719877bin.13	SRR11719877bin.13k141_256501	561	675	+	5S
SRR11719877bin.13	SRR11719877bin.13k141_19920	1	1301	+	(partial) 23S
SRR11719877bin.13	SRR11719877bin.13k141_19920	1378	1487	+	5S
SRR11719877bin.13	SRR11719877bin.13k141_321287	2117	2233	-	5S
SRR11719877bin.14	SRR11719877bin.14k141_9594	74057	75596	+	16S
SRR11719877bin.14	SRR11719877bin.14k141_9594	76010	79013	+	23S
SRR11719877bin.14	SRR11719877bin.14k141_9594	79117	79231	+	5S
SRR11719877bin.4	SRR11719877bin.4k141_2740	1001	1107	-	5S
SRR11719877bin.4	SRR11719877bin.4k141_2740	1181	4097	-	23S
SRR11719877bin.4	SRR11719877bin.4k141_2740	4762	6317	-	16S
SRR11719877bin.4	SRR11719877bin.4k141_348626	1	655	-	(partial) 16S
SRR11719877bin.4	SRR11719877bin.4k141_40714	5432	5548	-	5S
SRR11719877bin.7	SRR11719877bin.7k141_113903	68701	68804	-	(5' truncated) 5S
SRR11719877bin.7	SRR11719877bin.7k141_114740	59794	59897	-	(5' truncated) 5S
SRR11730654bin.2	SRR11730654bin.2k141_1776284	2589	2703	-	5S
SRR11731553bin.1	SRR11731553bin.1k141_36781	10	1529	+	16S
SRR11731553bin.1	SRR11731553bin.1k141_36781	1726	4828	+	23S
SRR11731553bin.1	SRR11731553bin.1k141_36781	4912	5028	+	5S
SRR11731666bin.1	SRR11731666bin.1k141_1036745	251	367	+	5S
SRR11731666bin.12	SRR11731666bin.12k141_295477	981	1096	+	5S
SRR11731666bin.12	SRR11731666bin.12k141_2305816	1371	2905	+	16S
SRR11731666bin.2	SRR11731666bin.2k141_694174	1	643	-	(partial) 16S
SRR11731666bin.3	SRR11731666bin.3k141_151264	336	452	+	5S
SRR11731666bin.8	SRR11731666bin.8k141_812206	2720	2836	-	5S
SRR11731666bin.8	SRR11731666bin.8k141_812206	4693	7724	-	23S
SRR11731666bin.8	SRR11731666bin.8k141_812206	8186	9745	-	16S
SRR11742809bin.11	SRR11742809bin.11k141_445493	559	675	+	5S
SRR11742809bin.12	SRR11742809bin.12k141_2522100	1	1083	-	(partial) 16S
SRR11742809bin.12	SRR11742809bin.12k141_2544894	60792	60908	-	5S
SRR11742809bin.13	SRR11742809bin.13k141_2491585	2451	2567	-	5S
SRR11742809bin.14	SRR11742809bin.14k141_602009	64047	64921	+	(partial) 16S
SRR11742809bin.14	SRR11742809bin.14k141_3050959	4142	4258	-	5S
SRR11742809bin.15	SRR11742809bin.15k141_1413547	28679	28786	-	5S
SRR11742809bin.15	SRR11742809bin.15k141_3123017	119368	120282	+	(partial) 16S
SRR11742809bin.17	SRR11742809bin.17k141_3752173	507	623	+	5S
SRR11742809bin.21	SRR11742809bin.21k141_810847	661	777	+	5S
SRR11742809bin.23	SRR11742809bin.23k141_3633738	36851	36967	-	5S
SRR11742809bin.24	SRR11742809bin.24k141_3402063	6643	6759	-	5S
SRR11742809bin.24	SRR11742809bin.24k141_936607	5494	5576	-	(partial) 5S
SRR11742809bin.26	SRR11742809bin.26k141_1648590	2110	2668	+	(partial) 16S
SRR11742809bin.4	SRR11742809bin.4k141_1009828	12727	14010	+	(3' truncated) 16S
SRR11742809bin.4	SRR11742809bin.4k141_3026696	102942	103059	-	5S
SRR11742809bin.4	SRR11742809bin.4k141_3026696	103148	106167	-	23S
SRR11742809bin.4	SRR11742809bin.4k141_3026696	106598	107911	-	(5' truncated) 16S
SRR11742809bin.5	SRR11742809bin.5k141_1137354	9405	10964	+	16S
SRR11742809bin.5	SRR11742809bin.5k141_1137354	11441	14471	+	23S
SRR11742809bin.5	SRR11742809bin.5k141_1137354	16355	16471	+	5S
SRR11742812bin.1	SRR11742812bin.1k141_905303	1	603	-	(partial) 16S
SRR11742812bin.5	SRR11742812bin.5k141_1584026	1	1086	-	(partial) 16S
SRR11742812bin.9	SRR11742812bin.9k141_2632620	1	1110	+	(partial) 16S
SRR11742812bin.9	SRR11742812bin.9k141_2632620	1350	4336	+	23S
SRR11742812bin.9	SRR11742812bin.9k141_2632620	4402	4518	+	5S
SRR11742812bin.9	SRR11742812bin.9k141_631288	1	955	-	(partial) 16S
SRR11742948bin.12	SRR11742948bin.12k141_3993553	4784	5393	+	(partial) 16S
SRR11742948bin.15	SRR11742948bin.15k141_1059641	488	599	+	5S
SRR11742948bin.19	SRR11742948bin.19k141_4013482	1	622	-	(partial) 16S
SRR11742948bin.2	SRR11742948bin.2k141_1137949	1	1406	+	(partial) 23S
SRR11742948bin.2	SRR11742948bin.2k141_1137949	1479	1595	+	5S
SRR11742948bin.25	SRR11742948bin.25k141_2118626	47535	47646	-	5S
SRR11742948bin.25	SRR11742948bin.25k141_2587136	19464	22371	-	23S
SRR11742948bin.25	SRR11742948bin.25k141_2587136	23025	24522	-	16S
SRR11742948bin.28	SRR11742948bin.28k141_832954	1	586	-	(partial) 16S
SRR11742948bin.28	SRR11742948bin.28k141_579240	3844	3960	-	5S
SRR11742948bin.29	SRR11742948bin.29k141_1329119	1	746	-	(partial) 16S
SRR11742948bin.29	SRR11742948bin.29k141_4057701	321	437	+	5S
SRR11742948bin.3	SRR11742948bin.3k141_535038	1	1172	+	(partial) 23S
