bin	contig	start	end	strand	rrna
3300009709_22	3300009709.a:Ga0116227_10003531	2	117	+	5S
3300009709_30	3300009709.a:Ga0116227_10039458	8	116	+	5S
3300009709_46	3300009709.a:Ga0116227_10017013	10164	10263	-	(5' truncated) 5S
3300009709_46	3300009709.a:Ga0116227_10008479	19229	19343	-	5S
3300009709_46	3300009709.a:Ga0116227_10020310	8524	8623	-	(5' truncated) 5S
3300009760_29	3300009760.a:Ga0116131_1001957	1786	1905	-	5S
3300009760_35	3300009760.a:Ga0116131_1000032	94600	96188	+	16S
3300009760_35	3300009760.a:Ga0116131_1000032	100673	105209	+	23S
3300009760_35	3300009760.a:Ga0116131_1000032	106341	106455	+	5S
3300009760_8	3300009760.a:Ga0116131_1000029	113242	113357	-	5S
3300009760_8	3300009760.a:Ga0116131_1000029	113445	116353	-	23S
3300009760_8	3300009760.a:Ga0116131_1000029	116860	118419	-	16S
3300009762_6	3300009762.a:Ga0116130_1010082	2791	2907	-	5S
3300009764_10	3300009764.a:Ga0116134_1013951	3255	3371	-	5S
3300009767_44	3300009767.a:Ga0116161_1017762	1846	4530	+	(3' truncated) 23S
3300009767_48	3300009767.a:Ga0116161_1000946	1	575	-	(partial) 16S
3300009767_48	3300009767.a:Ga0116161_1002202	1	1053	+	(partial) 23S
3300009767_48	3300009767.a:Ga0116161_1002202	1139	1255	+	5S
3300009767_58	3300009767.a:Ga0116161_1006351	11	121	+	5S
3300009767_58	3300009767.a:Ga0116161_1020665	3960	4070	-	5S
3300009767_78	3300009767.a:Ga0116161_1007955	7364	7470	-	5S
3300009767_9	3300009767.a:Ga0116161_1011048	6168	6284	-	5S
3300009767_9	3300009767.a:Ga0116161_1000477	45240	45356	-	5S
3300009767_9	3300009767.a:Ga0116161_1001354	22976	24607	+	16S
3300009767_97	3300009767.a:Ga0116161_1001768	1	1324	-	(partial) 23S
3300009767_97	3300009767.a:Ga0116161_1000127	82775	82893	-	5S
3300009769_10	3300009769.a:Ga0116184_10000087	81234	81350	-	5S
3300009769_10	3300009769.a:Ga0116184_10000087	81436	84439	-	23S
3300009769_10	3300009769.a:Ga0116184_10000087	85023	86577	-	16S
3300009769_11	3300009769.a:Ga0116184_10000700	36775	36862	-	(partial) 5S
3300009769_11	3300009769.a:Ga0116184_10001109	27245	27357	-	(5' truncated) 5S
3300009769_12	3300009769.a:Ga0116184_10000258	64434	64550	-	5S
3300009769_12	3300009769.a:Ga0116184_10000258	64621	65625	-	(partial) 23S
3300009769_12	3300009769.a:Ga0116184_10000449	43434	44957	+	16S
3300009769_12	3300009769.a:Ga0116184_10000449	45404	47565	+	(partial) 23S
3300009769_15	3300009769.a:Ga0116184_10005788	494	602	+	5S
3300009769_17	3300009769.a:Ga0116184_10006802	7866	7974	-	5S
3300009769_27	3300009769.a:Ga0116184_10003909	11341	11457	-	5S
3300009769_35	3300009769.a:Ga0116184_10001586	16281	17796	+	16S
3300009769_35	3300009769.a:Ga0116184_10001586	18510	21481	+	(3' truncated) 23S
3300009769_35	3300009769.a:Ga0116184_10001254	17524	17640	-	5S
3300009769_39	3300009769.a:Ga0116184_10004707	2	112	+	5S
3300009769_39	3300009769.a:Ga0116184_10000687	2	112	+	5S
3300009769_56	3300009769.a:Ga0116184_10002083	17298	17419	-	5S
3300009769_57	3300009769.a:Ga0116184_10015575	4878	4989	-	(5' truncated) 5S
3300009769_7	3300009769.a:Ga0116184_10000128	16053	16169	-	5S
3300009769_7	3300009769.a:Ga0116184_10000835	22632	25625	-	23S
3300009769_7	3300009769.a:Ga0116184_10000835	26148	27696	-	16S
3300009770_44	3300009770.a:Ga0123332_1005076	461	577	+	5S
3300009772_14	3300009772.a:Ga0116162_10005656	7137	7250	-	(5' truncated) 5S
3300009772_15	3300009772.a:Ga0116162_10000059	74255	74371	-	5S
3300009772_15	3300009772.a:Ga0116162_10000059	74464	77472	-	23S
3300009772_15	3300009772.a:Ga0116162_10000059	77891	79464	-	16S
3300009772_26	3300009772.a:Ga0116162_10000003	6401	7940	+	16S
3300009772_26	3300009772.a:Ga0116162_10000068	88851	91840	+	23S
3300009772_26	3300009772.a:Ga0116162_10000068	91931	92047	+	5S
3300009772_27	3300009772.a:Ga0116162_10013711	1	883	-	(partial) 16S
3300009772_27	3300009772.a:Ga0116162_10024245	2050	3104	+	(partial) 16S
3300009772_31	3300009772.a:Ga0116162_10002253	1	972	-	(partial) 16S
3300009772_34	3300009772.a:Ga0116162_10000432	20	136	+	5S
3300009772_34	3300009772.a:Ga0116162_10006963	2	118	+	5S
3300009772_39	3300009772.a:Ga0116162_10000447	29470	29586	-	5S
3300009772_39	3300009772.a:Ga0116162_10000156	56401	56517	-	5S
3300009772_7	3300009772.a:Ga0116162_10000123	12145	12261	-	5S
3300009772_7	3300009772.a:Ga0116162_10000123	12353	15358	-	23S
3300009772_7	3300009772.a:Ga0116162_10000123	15828	17379	-	16S
3300009772_72	3300009772.a:Ga0116162_10007860	3467	5995	+	(3' truncated) 23S
3300009772_72	3300009772.a:Ga0116162_10000613	24364	25215	+	(partial) 16S
3300009773_15	3300009773.a:Ga0123333_10011044	1	103	+	(5' truncated) 5S
3300009773_15	3300009773.a:Ga0123333_10013070	1	106	+	(5' truncated) 5S
3300009773_17	3300009773.a:Ga0123333_10023780	1	1800	+	(partial) 23S
3300009773_17	3300009773.a:Ga0123333_10023780	1941	2049	+	5S
3300009773_17	3300009773.a:Ga0123333_10009573	1	1364	-	(3' truncated) 16S
3300009773_20	3300009773.a:Ga0123333_10003002	16284	16396	-	5S
3300009773_25	3300009773.a:Ga0123333_10012804	5145	5261	-	5S
3300009773_25	3300009773.a:Ga0123333_10012804	5333	6351	-	(partial) 23S
3300009773_25	3300009773.a:Ga0123333_10005024	1	2067	-	(partial) 23S
3300009773_25	3300009773.a:Ga0123333_10005024	2628	4130	-	16S
3300009773_27	3300009773.a:Ga0123333_10000469	1	1425	-	(3' truncated) 16S
3300009773_27	3300009773.a:Ga0123333_10000288	1	104	+	(5' truncated) 5S
3300009773_6	3300009773.a:Ga0123333_10003185	15149	16110	+	(partial) 16S
3300009773_6	3300009773.a:Ga0123333_10000096	1	685	+	(partial) 16S
3300009773_6	3300009773.a:Ga0123333_10002114	18159	18266	-	5S
3300009773_6	3300009773.a:Ga0123333_10002114	18350	20570	-	(partial) 23S
3300009779_100	3300009779.a:Ga0116152_10000380	27744	29337	+	16S
3300009779_100	3300009779.a:Ga0116152_10000380	29555	32480	+	23S
3300009779_100	3300009779.a:Ga0116152_10000380	32556	32660	+	5S
3300009779_108	3300009779.a:Ga0116152_10000013	21605	21714	-	5S
3300009779_108	3300009779.a:Ga0116152_10000013	21926	25296	-	23S
3300009779_108	3300009779.a:Ga0116152_10000013	28192	29663	-	16S
3300009779_11	3300009779.a:Ga0116152_10008790	1	1448	-	(3' truncated) 16S
3300009779_112	3300009779.a:Ga0116152_10002418	5854	8891	+	23S
3300009779_112	3300009779.a:Ga0116152_10002418	9120	9238	+	5S
3300009779_112	3300009779.a:Ga0116152_10008739	3529	5031	+	16S
3300009779_12	3300009779.a:Ga0116152_10004560	579	694	+	5S
3300009779_13	3300009779.a:Ga0116152_10016983	293	401	+	5S
3300009779_2	3300009779.a:Ga0116152_10016265	601	708	+	5S
3300009779_25	3300009779.a:Ga0116152_10026469	515	622	+	5S
3300009779_27	3300009779.a:Ga0116152_10005161	467	583	-	5S
3300009779_27	3300009779.a:Ga0116152_10005161	645	3589	-	23S
3300009779_27	3300009779.a:Ga0116152_10005161	3784	5295	-	16S
3300009779_29	3300009779.a:Ga0116152_10003598	12001	12113	-	5S
3300009779_55	3300009779.a:Ga0116152_10008454	1	973	+	(partial) 23S
3300009779_55	3300009779.a:Ga0116152_10008454	1042	1157	+	5S
3300009779_57	3300009779.a:Ga0116152_10002164	15442	15558	-	5S
3300009779_59	3300009779.a:Ga0116152_10014626	527	641	+	5S
3300009779_59	3300009779.a:Ga0116152_10007230	1	871	-	(partial) 16S
3300009779_6	3300009779.a:Ga0116152_10027411	3236	3346	-	5S
3300009779_74	3300009779.a:Ga0116152_10005351	9171	10009	+	(partial) 16S
3300009779_84	3300009779.a:Ga0116152_10000706	14	122	+	5S
3300009779_89	3300009779.a:Ga0116152_10017249	5036	5145	-	(5' truncated) 5S
3300009784_11	3300009784.a:Ga0123357_10018090	8343	9362	-	(partial) 23S
3300009784_11	3300009784.a:Ga0123357_10003541	8512	8628	-	5S
3300009784_13	3300009784.a:Ga0123357_10001817	19843	22674	+	23S
3300009784_13	3300009784.a:Ga0123357_10001817	23038	23147	+	5S
3300009784_13	3300009784.a:Ga0123357_10010239	1	1408	-	(3' truncated) 16S
3300009784_29	3300009784.a:Ga0123357_10000313	45561	45677	-	5S
3300009784_31	3300009784.a:Ga0123357_10005576	15002	15115	-	5S
3300009784_31	3300009784.a:Ga0123357_10003603	17727	17840	-	5S
3300009784_54	3300009784.a:Ga0123357_10043042	5350	6136	+	(partial) 16S
3300009784_54	3300009784.a:Ga0123357_10006082	12749	14616	+	(partial) 23S
3300009787_35	3300009787.a:Ga0116226_10010166	436	550	+	5S
3300009787_35	3300009787.a:Ga0116226_10011953	6962	8033	+	(partial) 23S
3300009787_37	3300009787.a:Ga0116226_10000834	25933	26047	-	5S
3300009787_41	3300009787.a:Ga0116226_10044251	4355	4469	-	(5' truncated) 5S
3300009787_41	3300009787.a:Ga0116226_10001627	19395	19509	-	(5' truncated) 5S
3300009790_26	3300009790.a:Ga0115012_10000010	550	666	+	5S
3300009790_26	3300009790.a:Ga0115012_10000035	1	947	-	(partial) 16S
3300009790_40	3300009790.a:Ga0115012_10002425	10476	10595	-	5S
3300009790_9	3300009790.a:Ga0115012_10000860	16838	16954	-	5S
3300009824_14	3300009824.a:Ga0116219_10000204	1	1293	+	(5' truncated) 16S
3300009824_14	3300009824.a:Ga0116219_10000204	1958	4955	+	23S
3300009824_14	3300009824.a:Ga0116219_10000204	5142	5259	+	5S
3300009824_17	3300009824.a:Ga0116219_10000238	55224	55339	-	5S
3300009824_17	3300009824.a:Ga0116219_10000238	55458	58539	-	(5' truncated) 23S
3300009826_143	3300009826.a:Ga0123355_10002233	764	871	+	5S
3300009826_148	3300009826.a:Ga0123355_10001572	1	613	+	(partial) 16S
3300009826_148	3300009826.a:Ga0123355_10011848	12552	13468	+	(partial) 16S
3300009826_148	3300009826.a:Ga0123355_10001285	19804	23619	+	23S
3300009826_148	3300009826.a:Ga0123355_10001285	23748	23855	+	5S
3300009826_52	3300009826.a:Ga0123355_10012881	12589	12699	-	5S
3300009826_52	3300009826.a:Ga0123355_10074513	5116	5226	-	5S
3300009826_57	3300009826.a:Ga0123355_10008958	14899	15011	-	5S
3300009826_57	3300009826.a:Ga0123355_10000074	604	716	+	5S
3300009826_59	3300009826.a:Ga0123355_10000057	48029	48145	+	5S
3300009826_59	3300009826.a:Ga0123355_10000187	4506	4622	+	5S
3300009826_60	3300009826.a:Ga0123355_10106254	236	352	+	5S
3300009826_71	3300009826.a:Ga0123355_10010207	10	122	+	5S
3300009826_71	3300009826.a:Ga0123355_10020024	10	122	+	5S
3300009826_74	3300009826.a:Ga0123355_10000930	40030	40146	-	5S
3300009826_74	3300009826.a:Ga0123355_10000110	1	1412	-	(partial) 23S
3300009826_81	3300009826.a:Ga0123355_10000619	47916	48031	-	5S
3300009826_81	3300009826.a:Ga0123355_10000774	9	124	+	5S
3300009826_83	3300009826.a:Ga0123355_10010412	14093	14209	-	5S
3300009826_86	3300009826.a:Ga0123355_10025293	9445	9557	-	5S
3300009826_86	3300009826.a:Ga0123355_10002311	26802	26914	-	5S
3300009826_86	3300009826.a:Ga0123355_10000437	54755	54867	-	5S
3300009840_11	3300009840.a:Ga0126313_10005547	7411	7522	-	5S
3300009840_13	3300009840.a:Ga0126313_10000004	549	664	+	5S
3300009979_2	3300009979.a:Ga0105032_100012	73042	73994	+	(partial) 16S
3300009979_2	3300009979.a:Ga0105032_100003	186302	186411	-	5S
3300009979_3	3300009979.a:Ga0105032_100032	578	687	+	5S
3300009979_3	3300009979.a:Ga0105032_100009	86076	86569	+	(partial) 16S
3300009994_2	3300009994.a:Ga0105126_1000191	1	114	+	(5' truncated) 5S
3300009994_2	3300009994.a:Ga0105126_1000096	9548	9661	-	(5' truncated) 5S
3300010033_3	3300010033.a:Ga0126339_10002207	55	169	-	5S
3300010033_3	3300010033.a:Ga0126339_10002207	327	3055	-	23S
3300010033_3	3300010033.a:Ga0126339_10002207	4052	5532	-	16S
3300010035_10	3300010035.a:Ga0126343_10000041	20152	20266	-	5S
3300010035_10	3300010035.a:Ga0126343_10000041	20343	23977	-	23S
3300010035_10	3300010035.a:Ga0126343_10000041	24198	25750	-	16S
3300010035_6	3300010035.a:Ga0126343_10008331	5	120	+	5S
3300010035_6	3300010035.a:Ga0126343_10000101	23901	24016	-	5S
3300010035_6	3300010035.a:Ga0126343_10002210	9729	9843	-	(5' truncated) 5S
3300010035_6	3300010035.a:Ga0126343_10005081	4	119	+	5S
3300010036_16	3300010036.a:Ga0126305_10000201	3	119	+	5S
3300010038_14	3300010038.a:Ga0126315_10000034	15311	15429	+	5S
3300010038_14	3300010038.a:Ga0126315_10005030	5074	5842	+	(partial) 16S
3300010040_20	3300010040.a:Ga0126308_10002276	5969	6087	-	5S
3300010040_9	3300010040.a:Ga0126308_10002875	6401	7516	+	(partial) 16S
3300010041_15	3300010041.a:Ga0126312_10003988	8568	8687	-	5S
3300010042_15	3300010042.a:Ga0126314_10000322	23228	23342	-	5S
3300010042_15	3300010042.a:Ga0126314_10000006	1	1083	-	(partial) 16S
3300010042_4	3300010042.a:Ga0126314_10000663	1	72	+	(partial) 5S
3300010042_4	3300010042.a:Ga0126314_10000405	1	72	+	(partial) 5S
3300010047_8	3300010047.a:Ga0126382_10007807	4315	4431	-	5S
3300010048_25	3300010048.a:Ga0126373_10017064	200	315	+	5S
3300010049_107	3300010049.a:Ga0123356_10000017	1384	2889	+	16S
3300010049_107	3300010049.a:Ga0123356_10000017	3449	6197	+	23S
3300010049_112	3300010049.a:Ga0123356_10070581	3154	3275	-	5S
3300010049_112	3300010049.a:Ga0123356_10020229	6180	6300	+	5S
3300010049_124	3300010049.a:Ga0123356_10012901	1	716	+	(partial) 16S
3300010049_124	3300010049.a:Ga0123356_10001985	1	477	-	(partial) 16S
3300010049_124	3300010049.a:Ga0123356_10014906	6	115	+	5S
3300010049_167	3300010049.a:Ga0123356_10052971	315	423	+	5S
3300010049_38	3300010049.a:Ga0123356_10004185	14846	14960	-	(5' truncated) 5S
3300010049_38	3300010049.a:Ga0123356_10001638	1	109	+	(5' truncated) 5S
3300010049_39	3300010049.a:Ga0123356_10041491	4011	4126	-	5S
3300010049_44	3300010049.a:Ga0123356_10003225	253	369	+	5S
3300010049_49	3300010049.a:Ga0123356_10000137	2	116	+	5S
3300010049_49	3300010049.a:Ga0123356_10000585	2	116	+	5S
3300010049_52	3300010049.a:Ga0123356_10013150	1	1835	-	(partial) 23S
3300010049_52	3300010049.a:Ga0123356_10001218	23750	23866	+	5S
3300010049_53	3300010049.a:Ga0123356_10017415	6713	6829	-	5S
3300010049_54	3300010049.a:Ga0123356_10000125	135	250	+	5S
3300010049_54	3300010049.a:Ga0123356_10000424	357	472	+	5S
3300010049_56	3300010049.a:Ga0123356_10000168	325	441	+	5S
3300010049_64	3300010049.a:Ga0123356_10022125	5151	5267	-	5S
3300010049_65	3300010049.a:Ga0123356_10000509	32804	32923	-	5S
3300010049_66	3300010049.a:Ga0123356_10061834	171	286	+	5S
3300010049_67	3300010049.a:Ga0123356_10000091	612	728	+	5S
3300010049_68	3300010049.a:Ga0123356_10004760	7193	7309	-	5S
3300010049_68	3300010049.a:Ga0123356_10004760	7453	10423	-	23S
3300010049_68	3300010049.a:Ga0123356_10004760	10931	12477	-	16S
3300010049_70	3300010049.a:Ga0123356_10005380	229	341	+	5S
3300010049_70	3300010049.a:Ga0123356_10008237	10180	10292	-	5S
3300010049_75	3300010049.a:Ga0123356_10006403	149	263	+	5S
3300010049_78	3300010049.a:Ga0123356_10001125	433	549	+	5S
3300010049_85	3300010049.a:Ga0123356_10037406	3961	4077	-	5S
3300010049_87	3300010049.a:Ga0123356_10013039	1	113	-	(3' truncated) 5S
3300010049_89	3300010049.a:Ga0123356_10045379	1	115	+	(5' truncated) 5S
3300010049_96	3300010049.a:Ga0123356_10018081	5412	6697	+	(3' truncated) 16S
3300010054_10	3300010054.a:Ga0098069_100262	27589	27668	-	(partial) 5S
3300010054_10	3300010054.a:Ga0098069_102205	242	350	+	5S
3300010054_7	3300010054.a:Ga0098069_100006	314717	314830	-	5S
3300010055_2	3300010055.a:Ga0098067_1000486	14722	14836	-	5S
3300010055_2	3300010055.a:Ga0098067_1001076	9444	9542	-	(5' truncated) 5S
3300010055_2	3300010055.a:Ga0098067_1002418	5781	5879	-	(5' truncated) 5S
3300010055_3	3300010055.a:Ga0098067_1000418	268	376	+	5S
3300010153_2	3300010153.a:Ga0098059_1000425	26808	26919	-	(5' truncated) 5S
3300010157_25	3300010157.a:Ga0114964_10003054	1	108	+	(5' truncated) 5S
3300010157_35	3300010157.a:Ga0114964_10003669	157	273	+	5S
3300010158_38	3300010158.a:Ga0114960_10026046	3132	3247	-	5S
3300010160_17	3300010160.a:Ga0114967_10004298	10920	11034	-	5S
3300010160_19	3300010160.a:Ga0114967_10007515	6828	8312	+	16S
3300010160_19	3300010160.a:Ga0114967_10000778	19439	22206	+	23S
3300010160_19	3300010160.a:Ga0114967_10000778	22355	22461	+	5S
3300010160_24	3300010160.a:Ga0114967_10000243	45097	45180	-	(partial) 5S
3300010160_33	3300010160.a:Ga0114967_10009052	6952	7068	-	5S
3300010160_49	3300010160.a:Ga0114967_10003250	562	678	+	5S
3300010160_50	3300010160.a:Ga0114967_10001042	1	950	+	(partial) 23S
3300010160_50	3300010160.a:Ga0114967_10001042	999	1106	+	5S
3300010160_50	3300010160.a:Ga0114967_10001417	18716	20102	+	(3' truncated) 16S
3300010160_56	3300010160.a:Ga0114967_10000273	27244	28786	+	16S
3300010160_56	3300010160.a:Ga0114967_10000273	29219	32234	+	23S
3300010160_56	3300010160.a:Ga0114967_10000273	32320	32434	+	5S
3300010160_68	3300010160.a:Ga0114967_10001503	19391	19462	-	(partial) 5S
3300010160_9	3300010160.a:Ga0114967_10000908	22968	24523	+	16S
3300010162_118	3300010162.a:Ga0131853_10019619	577	3482	+	23S
3300010162_118	3300010162.a:Ga0131853_10019619	3758	3874	+	5S
3300010162_122	3300010162.a:Ga0131853_10000175	1	1181	-	(partial) 23S
3300010162_122	3300010162.a:Ga0131853_10013061	14633	14748	-	5S
3300010162_26	3300010162.a:Ga0131853_10001193	43664	46608	-	23S
3300010162_37	3300010162.a:Ga0131853_10011745	294	411	+	5S
3300010162_37	3300010162.a:Ga0131853_10011745	12386	12501	+	5S
3300010162_37	3300010162.a:Ga0131853_10010593	85	202	+	5S
3300010162_49	3300010162.a:Ga0131853_10000119	1	108	+	5S
3300010162_49	3300010162.a:Ga0131853_10017939	12782	12889	-	5S
3300010162_51	3300010162.a:Ga0131853_10000168	7	121	+	5S
3300010162_57	3300010162.a:Ga0131853_10102175	3289	4231	+	(partial) 16S
3300010162_61	3300010162.a:Ga0131853_10005655	22445	22561	+	5S
3300010162_61	3300010162.a:Ga0131853_10000382	80764	80881	-	5S
3300010162_61	3300010162.a:Ga0131853_10000382	81256	81372	-	5S
3300010162_66	3300010162.a:Ga0131853_10000276	92425	92541	-	5S
3300010162_75	3300010162.a:Ga0131853_10073747	5303	5408	-	(5' truncated) 5S
3300010167_105	3300010167.a:Ga0123353_10000706	39955	40716	+	(partial) 16S
3300010167_105	3300010167.a:Ga0123353_10003755	18924	19038	-	5S
3300010167_113	3300010167.a:Ga0123353_10014723	10	131	+	5S
3300010167_114	3300010167.a:Ga0123353_10003356	19552	19667	-	5S
3300010167_127	3300010167.a:Ga0123353_10000243	1	963	-	(partial) 16S
3300010167_127	3300010167.a:Ga0123353_10017509	9881	9998	-	5S
3300010167_130	3300010167.a:Ga0123353_10000046	123157	123272	-	5S
3300010167_130	3300010167.a:Ga0123353_10000046	123491	126411	-	23S
3300010167_130	3300010167.a:Ga0123353_10000046	133002	134232	-	(5' truncated) 16S
3300010167_141	3300010167.a:Ga0123353_10020245	9436	9551	-	5S
3300010167_159	3300010167.a:Ga0123353_10050882	4025	4146	+	5S
3300010167_163	3300010167.a:Ga0123353_10027635	429	543	+	5S
3300010167_166	3300010167.a:Ga0123353_10000758	77	191	+	5S
3300010167_34	3300010167.a:Ga0123353_10011223	12054	12161	-	5S
3300010167_34	3300010167.a:Ga0123353_10002709	21527	22087	+	(partial) 16S
3300010167_34	3300010167.a:Ga0123353_10000742	1	1780	-	(partial) 23S
3300010167_38	3300010167.a:Ga0123353_10040359	1	533	+	(partial) 16S
3300010167_46	3300010167.a:Ga0123353_10004968	2	118	+	5S
3300010167_60	3300010167.a:Ga0123353_10003473	13281	13397	+	5S
3300010167_60	3300010167.a:Ga0123353_10000910	171	287	-	5S
3300010167_62	3300010167.a:Ga0123353_10061937	2261	2376	-	5S
3300010167_62	3300010167.a:Ga0123353_10076652	4800	4917	-	5S
3300010167_68	3300010167.a:Ga0123353_10000148	87205	87320	-	5S
3300010167_68	3300010167.a:Ga0123353_10003085	20737	20852	-	5S
3300010167_72	3300010167.a:Ga0123353_10002855	17480	17596	-	5S
3300010167_76	3300010167.a:Ga0123353_10169407	3361	3468	+	(3' truncated) 5S
3300010167_79	3300010167.a:Ga0123353_10006027	14543	14659	-	5S
3300010167_79	3300010167.a:Ga0123353_10006027	14765	16059	-	(partial) 23S
3300010167_83	3300010167.a:Ga0123353_10060442	5310	6077	+	(partial) 16S
3300010167_88	3300010167.a:Ga0123353_10082257	5075	5179	-	(5' truncated) 5S
3300010167_96	3300010167.a:Ga0123353_10000188	77620	77741	-	5S
3300010259_10	3300010259.a:Ga0129316_1001464	1	106	+	(5' truncated) 5S
3300010259_10	3300010259.a:Ga0129316_1000470	22406	22511	-	(5' truncated) 5S
3300010259_10	3300010259.a:Ga0129316_1000145	1	116	+	5S
3300010259_10	3300010259.a:Ga0129316_1000463	22717	22829	-	(5' truncated) 5S
3300010259_11	3300010259.a:Ga0129316_1002570	1	95	+	(partial) 5S
3300010259_16	3300010259.a:Ga0129316_1000920	1161	2754	+	16S
3300010259_16	3300010259.a:Ga0129316_1000920	2980	5906	+	23S
3300010259_16	3300010259.a:Ga0129316_1000920	5981	6086	+	5S
3300010259_2	3300010259.a:Ga0129316_1000399	25175	25273	-	(5' truncated) 5S
3300010259_2	3300010259.a:Ga0129316_1000523	20708	20809	-	(5' truncated) 5S
3300010259_2	3300010259.a:Ga0129316_1000608	1	102	+	(5' truncated) 5S
3300010259_2	3300010259.a:Ga0129316_1000519	20752	20862	-	5S
3300010259_2	3300010259.a:Ga0129316_1000221	38855	38956	-	(5' truncated) 5S
3300010259_5	3300010259.a:Ga0129316_1000726	295	410	+	5S
3300010259_5	3300010259.a:Ga0129316_1000076	78058	78173	-	5S
3300010259_5	3300010259.a:Ga0129316_1000033	103886	103974	-	(partial) 5S
3300010259_6	3300010259.a:Ga0129316_1000026	6	122	+	5S
3300010259_6	3300010259.a:Ga0129316_1000480	6	122	+	5S
3300010260_20	3300010260.a:Ga0129315_1001560	1	91	+	(partial) 5S
3300010260_22	3300010260.a:Ga0129315_1000712	32	148	+	5S
3300010260_22	3300010260.a:Ga0129315_1000410	6	122	+	5S
3300010261_16	3300010261.a:Ga0129309_1001790	4	120	+	5S
3300010261_16	3300010261.a:Ga0129309_1000603	25680	25796	-	5S
3300010261_19	3300010261.a:Ga0129309_1000018	187901	188017	-	5S
3300010261_19	3300010261.a:Ga0129309_1000145	13	129	+	5S
3300010262_10	3300010262.a:Ga0129317_1000328	3	118	+	5S
3300010262_10	3300010262.a:Ga0129317_1006027	3	118	+	5S
3300010262_13	3300010262.a:Ga0129317_1000153	6	121	+	5S
3300010262_15	3300010262.a:Ga0129317_1001809	14018	14103	-	(partial) 5S
3300010262_18	3300010262.a:Ga0129317_1000100	106656	106764	-	5S
3300010262_21	3300010262.a:Ga0129317_1001375	1	115	+	5S
3300010262_24	3300010262.a:Ga0129317_1001553	16006	16116	-	5S
3300010262_27	3300010262.a:Ga0129317_1001055	22671	22764	-	(partial) 5S
3300010262_27	3300010262.a:Ga0129317_1000207	1	94	+	(partial) 5S
3300010262_27	3300010262.a:Ga0129317_1001003	1	117	+	5S
3300010262_27	3300010262.a:Ga0129317_1000237	66047	66143	-	(5' truncated) 5S
3300010262_27	3300010262.a:Ga0129317_1000320	1	97	+	(5' truncated) 5S
3300010262_4	3300010262.a:Ga0129317_1000098	107432	107544	-	5S
3300010262_4	3300010262.a:Ga0129317_1000030	22565	22679	+	5S
3300010262_4	3300010262.a:Ga0129317_1000030	26307	26421	+	5S
3300010262_41	3300010262.a:Ga0129317_1005858	1	705	-	(partial) 16S
3300010262_41	3300010262.a:Ga0129317_1005027	4338	4443	-	5S
3300010263_4	3300010263.a:Ga0134105_1002451	1	98	+	(5' truncated) 5S
3300010263_4	3300010263.a:Ga0134105_1002958	8476	8592	-	5S
3300010263_4	3300010263.a:Ga0134105_1000321	54456	54572	-	5S
3300010263_9	3300010263.a:Ga0134105_1001976	12584	12691	-	5S
3300010265_16	3300010265.a:Ga0134098_1000679	33213	33329	-	5S
3300010265_17	3300010265.a:Ga0134098_1000760	95	211	+	5S
3300010265_17	3300010265.a:Ga0134098_1003659	1	82	+	(partial) 5S
3300010265_22	3300010265.a:Ga0134098_1000028	153132	153249	-	5S
3300010265_22	3300010265.a:Ga0134098_1000090	133	250	+	5S
3300010265_7	3300010265.a:Ga0134098_1001440	8	124	+	5S
3300010265_7	3300010265.a:Ga0134098_1001433	1	105	+	(5' truncated) 5S
3300010265_7	3300010265.a:Ga0134098_1007007	4305	4409	-	(5' truncated) 5S
3300010266_13	3300010266.a:Ga0129314_1000761	29140	29245	-	(5' truncated) 5S
3300010266_13	3300010266.a:Ga0129314_1001989	12406	12511	-	(5' truncated) 5S
3300010266_22	3300010266.a:Ga0129314_1002163	184	299	+	5S
3300010266_22	3300010266.a:Ga0129314_1000935	28	143	+	5S
3300010266_25	3300010266.a:Ga0129314_1000063	1	89	+	(partial) 5S
3300010266_25	3300010266.a:Ga0129314_1000476	41808	41924	-	5S
3300010266_25	3300010266.a:Ga0129314_1000099	111698	111786	-	(partial) 5S
3300010266_25	3300010266.a:Ga0129314_1000064	132249	132365	-	5S
3300010266_25	3300010266.a:Ga0129314_1000064	132407	132523	-	5S
3300010267_11	3300010267.a:Ga0134101_1000336	56157	56273	-	5S
3300010267_22	3300010267.a:Ga0134101_1000298	59584	59700	-	5S
3300010267_22	3300010267.a:Ga0134101_1001474	8	124	+	5S
3300010267_29	3300010267.a:Ga0134101_1003410	393	509	+	5S
3300010267_29	3300010267.a:Ga0134101_1005323	38	154	+	5S
3300010267_6	3300010267.a:Ga0134101_1003179	4	120	+	5S
3300010267_6	3300010267.a:Ga0134101_1001522	4	120	+	5S
3300010267_8	3300010267.a:Ga0134101_1006024	4097	4208	-	(5' truncated) 5S
3300010267_9	3300010267.a:Ga0134101_1000347	54391	54512	-	5S
3300010267_9	3300010267.a:Ga0134101_1000029	1	98	+	(5' truncated) 5S
3300010269_15	3300010269.a:Ga0134102_1002127	94	1632	-	16S
3300010269_38	3300010269.a:Ga0134102_1000570	41950	42066	-	5S
3300010269_38	3300010269.a:Ga0134102_1000024	246	362	+	5S
3300010269_6	3300010269.a:Ga0134102_1000028	175859	175975	-	5S
3300010269_6	3300010269.a:Ga0134102_1001692	17663	17744	-	(partial) 5S
3300010270_10	3300010270.a:Ga0129306_1001339	1	102	+	(5' truncated) 5S
