bin	contig	len
3300005326_15	3300005326.a:Ga0074195_1000915	48150
3300005326_15	3300005326.a:Ga0074195_1000062	266314
3300005326_15	3300005326.a:Ga0074195_1000054	298482
3300005326_15	3300005326.a:Ga0074195_1000045	334941
3300005326_15	3300005326.a:Ga0074195_1000115	196109
3300005326_19	3300005326.a:Ga0074195_1001660	29344
3300005326_19	3300005326.a:Ga0074195_1000025	412793
3300005326_19	3300005326.a:Ga0074195_1000166	156574
3300005326_19	3300005326.a:Ga0074195_1000113	197714
3300005326_20	3300005326.a:Ga0074195_1004605	11179
3300005326_20	3300005326.a:Ga0074195_1000202	145528
3300005326_20	3300005326.a:Ga0074195_1000161	159424
3300005326_20	3300005326.a:Ga0074195_1000052	301921
3300005326_20	3300005326.a:Ga0074195_1001307	36156
3300005326_20	3300005326.a:Ga0074195_1000839	51976
3300005326_20	3300005326.a:Ga0074195_1000204	143470
3300005326_25	3300005326.a:Ga0074195_1000264	117598
3300005326_25	3300005326.a:Ga0074195_1000434	84745
3300005326_25	3300005326.a:Ga0074195_1000253	122061
3300005326_25	3300005326.a:Ga0074195_1001508	32160
3300005326_26	3300005326.a:Ga0074195_1002619	19408
3300005326_26	3300005326.a:Ga0074195_1000114	196941
3300005326_26	3300005326.a:Ga0074195_1000444	83070
3300005326_26	3300005326.a:Ga0074195_1001208	38253
3300005326_27	3300005326.a:Ga0074195_1013308	4248
3300005326_27	3300005326.a:Ga0074195_1019596	3030
3300005326_28	3300005326.a:Ga0074195_1001199	38742
3300005326_28	3300005326.a:Ga0074195_1003068	16653
3300005326_28	3300005326.a:Ga0074195_1006226	8467
3300005326_28	3300005326.a:Ga0074195_1000295	108940
3300005326_28	3300005326.a:Ga0074195_1001490	32665
3300005326_28	3300005326.a:Ga0074195_1000305	107127
3300005326_28	3300005326.a:Ga0074195_1000395	90949
3300005326_28	3300005326.a:Ga0074195_1002783	18251
3300005326_29	3300005326.a:Ga0074195_1000002	1026130
3300005326_29	3300005326.a:Ga0074195_1000016	495540
3300005326_29	3300005326.a:Ga0074195_1000070	254415
3300005326_29	3300005326.a:Ga0074195_1000015	503149
3300005326_29	3300005326.a:Ga0074195_1000330	102108
3300005326_31	3300005326.a:Ga0074195_1000418	87121
3300005326_31	3300005326.a:Ga0074195_1000055	291413
3300005326_31	3300005326.a:Ga0074195_1000660	61647
3300005326_31	3300005326.a:Ga0074195_1001290	36535
3300005326_31	3300005326.a:Ga0074195_1000426	86443
3300005326_31	3300005326.a:Ga0074195_1000774	55262
3300005326_31	3300005326.a:Ga0074195_1001557	31339
3300005326_31	3300005326.a:Ga0074195_1000252	122335
3300005326_31	3300005326.a:Ga0074195_1000494	76116
3300005326_33	3300005326.a:Ga0074195_1015709	3664
3300005326_33	3300005326.a:Ga0074195_1000695	59802
3300005326_33	3300005326.a:Ga0074195_1000276	114960
3300005326_33	3300005326.a:Ga0074195_1000879	49848
3300005326_33	3300005326.a:Ga0074195_1004708	10983
3300005326_33	3300005326.a:Ga0074195_1001743	28205
3300005326_33	3300005326.a:Ga0074195_1000427	86371
3300005326_34	3300005326.a:Ga0074195_1005163	9992
3300005326_34	3300005326.a:Ga0074195_1002276	22212
3300005326_34	3300005326.a:Ga0074195_1008597	6323
3300005326_34	3300005326.a:Ga0074195_1002749	18502
3300005326_35	3300005326.a:Ga0074195_1000001	2681388
3300005326_37	3300005326.a:Ga0074195_1000008	652899
3300005326_37	3300005326.a:Ga0074195_1000830	52288
3300005326_37	3300005326.a:Ga0074195_1000020	461666
3300005326_38	3300005326.a:Ga0074195_1000325	103090
3300005326_38	3300005326.a:Ga0074195_1000385	92638
3300005326_38	3300005326.a:Ga0074195_1000535	71768
3300005326_38	3300005326.a:Ga0074195_1000905	48765
3300005326_38	3300005326.a:Ga0074195_1001268	36882
3300005326_38	3300005326.a:Ga0074195_1000721	57782
3300005326_39	3300005326.a:Ga0074195_1000587	66976
3300005326_39	3300005326.a:Ga0074195_1010112	5426
3300005326_39	3300005326.a:Ga0074195_1007859	6852
3300005326_41	3300005326.a:Ga0074195_1000601	65596
3300005326_41	3300005326.a:Ga0074195_1000232	130107
3300005326_41	3300005326.a:Ga0074195_1015034	3798
3300005326_41	3300005326.a:Ga0074195_1002042	24625
3300005326_41	3300005326.a:Ga0074195_1002950	17241
3300005326_41	3300005326.a:Ga0074195_1000159	159755
3300005326_41	3300005326.a:Ga0074195_1001604	30323
3300005326_41	3300005326.a:Ga0074195_1000006	833601
3300005326_42	3300005326.a:Ga0074195_1003276	15668
3300005326_42	3300005326.a:Ga0074195_1001202	38453
3300005326_47	3300005326.a:Ga0074195_1000077	245557
3300005326_47	3300005326.a:Ga0074195_1000144	169485
3300005326_47	3300005326.a:Ga0074195_1000534	71955
3300005326_48	3300005326.a:Ga0074195_1000180	151009
3300005326_48	3300005326.a:Ga0074195_1000142	172447
3300005326_48	3300005326.a:Ga0074195_1001850	26817
3300005326_48	3300005326.a:Ga0074195_1002189	22974
3300005326_48	3300005326.a:Ga0074195_1001235	37570
3300005326_48	3300005326.a:Ga0074195_1000538	71307
3300005326_51	3300005326.a:Ga0074195_1000044	335195
3300005326_53	3300005326.a:Ga0074195_1000017	475789
3300005326_53	3300005326.a:Ga0074195_1000013	515467
3300005326_54	3300005326.a:Ga0074195_1000014	512681
3300005326_59	3300005326.a:Ga0074195_1000148	164653
3300005326_59	3300005326.a:Ga0074195_1000065	258644
3300005326_6	3300005326.a:Ga0074195_1001613	30201
3300005326_6	3300005326.a:Ga0074195_1000603	65476
3300005326_6	3300005326.a:Ga0074195_1000199	146497
3300005326_6	3300005326.a:Ga0074195_1000722	57641
3300005326_6	3300005326.a:Ga0074195_1001960	25402
3300005326_6	3300005326.a:Ga0074195_1000875	50099
3300005326_62	3300005326.a:Ga0074195_1000004	995440
3300005326_63	3300005326.a:Ga0074195_1000007	660974
3300005326_63	3300005326.a:Ga0074195_1000066	258075
3300005326_67	3300005326.a:Ga0074195_1000033	382107
3300005326_75	3300005326.a:Ga0074195_1002428	20846
3300005326_75	3300005326.a:Ga0074195_1000331	102049
3300005326_75	3300005326.a:Ga0074195_1000707	59222
3300005326_78	3300005326.a:Ga0074195_1003854	13321
3300005326_79	3300005326.a:Ga0074195_1000003	997691
3300005326_85	3300005326.a:Ga0074195_1000292	110432
3300005326_88	3300005326.a:Ga0074195_1000039	345809
3300005326_88	3300005326.a:Ga0074195_1000502	75171
3300005326_9	3300005326.a:Ga0074195_1002389	21226
3300005326_9	3300005326.a:Ga0074195_1000178	151624
3300005326_9	3300005326.a:Ga0074195_1000510	73756
3300005326_9	3300005326.a:Ga0074195_1016144	3586
3300005326_9	3300005326.a:Ga0074195_1002097	23990
3300005326_9	3300005326.a:Ga0074195_1000083	231800
3300005326_9	3300005326.a:Ga0074195_1017944	3273
3300005326_9	3300005326.a:Ga0074195_1001241	37489
3300005326_9	3300005326.a:Ga0074195_1000288	111334
3300005326_9	3300005326.a:Ga0074195_1000355	97564
3300005326_9	3300005326.a:Ga0074195_1001703	28750
3300005326_9	3300005326.a:Ga0074195_1000257	120208
3300005326_90	3300005326.a:Ga0074195_1000075	249487
3300005326_92	3300005326.a:Ga0074195_1001041	43797
3300005326_93	3300005326.a:Ga0074195_1000010	543643
3300005330_35	3300005330.a:Ga0070690_100011078	5266
3300005337_12	3300005337.a:Ga0070682_100000152	54283
3300005337_12	3300005337.a:Ga0070682_100000037	147526
3300005337_12	3300005337.a:Ga0070682_100000615	21697
3300005337_12	3300005337.a:Ga0070682_100000326	32637
3300005337_7	3300005337.a:Ga0070682_100000001	569837
3300005337_7	3300005337.a:Ga0070682_100000002	506802
3300005337_7	3300005337.a:Ga0070682_100000021	215101
3300005341_21	3300005341.a:Ga0070691_10000009	58678
3300005341_21	3300005341.a:Ga0070691_10000114	24224
3300005382_1	3300005382.a:Ga0074274_1001	38433
3300005407_2	3300005407.a:Ga0074248_1086344	12245
3300005407_2	3300005407.a:Ga0074248_1001101	8281
3300005407_2	3300005407.a:Ga0074248_1085521	55312
3300005407_2	3300005407.a:Ga0074248_1009322	25432
3300005407_3	3300005407.a:Ga0074248_1020012	21626
3300005407_3	3300005407.a:Ga0074248_1067157	13740
3300005460_16	3300005460.a:Ga0073908_1002073	25491
3300005460_16	3300005460.a:Ga0073908_1000658	56419
3300005460_16	3300005460.a:Ga0073908_1002365	23082
3300005460_19	3300005460.a:Ga0073908_1000093	131690
3300005460_19	3300005460.a:Ga0073908_1000031	189235
3300005460_19	3300005460.a:Ga0073908_1000264	84444
3300005460_19	3300005460.a:Ga0073908_1000032	185616
3300005460_19	3300005460.a:Ga0073908_1000528	62958
3300005460_19	3300005460.a:Ga0073908_1000226	90078
3300005460_20	3300005460.a:Ga0073908_1000449	69007
3300005460_20	3300005460.a:Ga0073908_1008348	6609
3300005460_20	3300005460.a:Ga0073908_1003855	14551
3300005460_20	3300005460.a:Ga0073908_1000597	58949
3300005460_20	3300005460.a:Ga0073908_1000209	92987
3300005460_22	3300005460.a:Ga0073908_1008805	6258
3300005460_22	3300005460.a:Ga0073908_1003727	15092
3300005460_22	3300005460.a:Ga0073908_1002836	19710
3300005460_22	3300005460.a:Ga0073908_1011781	4646
3300005460_22	3300005460.a:Ga0073908_1009417	5859
3300005460_22	3300005460.a:Ga0073908_1001465	33509
3300005460_22	3300005460.a:Ga0073908_1000526	63043
3300005460_22	3300005460.a:Ga0073908_1000318	78569
3300005460_24	3300005460.a:Ga0073908_1000023	207575
3300005460_24	3300005460.a:Ga0073908_1000864	47053
3300005460_24	3300005460.a:Ga0073908_1000187	99997
3300005460_24	3300005460.a:Ga0073908_1002476	22201
3300005460_26	3300005460.a:Ga0073908_1002301	23590
3300005460_26	3300005460.a:Ga0073908_1000696	54623
3300005460_26	3300005460.a:Ga0073908_1001106	40262
3300005460_26	3300005460.a:Ga0073908_1000201	95368
3300005460_26	3300005460.a:Ga0073908_1001393	34652
3300005460_26	3300005460.a:Ga0073908_1011654	4697
3300005460_26	3300005460.a:Ga0073908_1000284	82211
3300005460_28	3300005460.a:Ga0073908_1002752	20231
3300005460_28	3300005460.a:Ga0073908_1000614	58142
3300005460_33	3300005460.a:Ga0073908_1002079	25456
3300005460_33	3300005460.a:Ga0073908_1000010	264326
3300005460_33	3300005460.a:Ga0073908_1001231	37361
3300005460_33	3300005460.a:Ga0073908_1002295	23664
3300005460_33	3300005460.a:Ga0073908_1006511	8552
3300005460_35	3300005460.a:Ga0073908_1005172	10797
3300005460_36	3300005460.a:Ga0073908_1000119	119222
3300005460_36	3300005460.a:Ga0073908_1007298	7594
3300005460_37	3300005460.a:Ga0073908_1002349	23244
3300005460_37	3300005460.a:Ga0073908_1001832	28214
3300005460_37	3300005460.a:Ga0073908_1000104	126770
3300005460_37	3300005460.a:Ga0073908_1000101	128359
3300005460_37	3300005460.a:Ga0073908_1002165	24656
3300005460_37	3300005460.a:Ga0073908_1000520	63691
3300005460_38	3300005460.a:Ga0073908_1000325	77929
3300005460_38	3300005460.a:Ga0073908_1002798	19967
3300005460_38	3300005460.a:Ga0073908_1000203	95041
3300005460_39	3300005460.a:Ga0073908_1000299	80324
3300005460_39	3300005460.a:Ga0073908_1002678	20716
3300005460_39	3300005460.a:Ga0073908_1000168	102938
3300005460_41	3300005460.a:Ga0073908_1002240	24030
3300005460_41	3300005460.a:Ga0073908_1000499	65241
3300005460_41	3300005460.a:Ga0073908_1001594	31527
3300005460_41	3300005460.a:Ga0073908_1000759	51075
3300005460_41	3300005460.a:Ga0073908_1000583	59763
3300005460_42	3300005460.a:Ga0073908_1001387	34736
3300005460_42	3300005460.a:Ga0073908_1000482	66637
3300005460_42	3300005460.a:Ga0073908_1002177	24580
3300005460_43	3300005460.a:Ga0073908_1003559	15758
3300005460_43	3300005460.a:Ga0073908_1001788	28799
3300005460_43	3300005460.a:Ga0073908_1000654	56496
3300005460_43	3300005460.a:Ga0073908_1002308	23562
3300005460_43	3300005460.a:Ga0073908_1000795	49716
3300005460_43	3300005460.a:Ga0073908_1003376	16644
3300005460_43	3300005460.a:Ga0073908_1001357	35243
3300005460_45	3300005460.a:Ga0073908_1002303	23577
3300005460_45	3300005460.a:Ga0073908_1001414	34300
3300005460_46	3300005460.a:Ga0073908_1000557	61596
3300005460_49	3300005460.a:Ga0073908_1000012	240918
3300005460_50	3300005460.a:Ga0073908_1001450	33723
3300005460_50	3300005460.a:Ga0073908_1000721	53083
3300005460_50	3300005460.a:Ga0073908_1000932	44916
3300005460_50	3300005460.a:Ga0073908_1001996	26304
3300005460_50	3300005460.a:Ga0073908_1001028	42481
3300005460_50	3300005460.a:Ga0073908_1000731	52726
3300005460_50	3300005460.a:Ga0073908_1000692	54728
3300005460_51	3300005460.a:Ga0073908_1005924	9333
3300005460_52	3300005460.a:Ga0073908_1010350	5315
3300005460_52	3300005460.a:Ga0073908_1004431	12682
3300005460_55	3300005460.a:Ga0073908_1009275	5947
3300005460_55	3300005460.a:Ga0073908_1002095	25314
3300005460_55	3300005460.a:Ga0073908_1014636	3734
3300005460_55	3300005460.a:Ga0073908_1002516	21894
3300005460_56	3300005460.a:Ga0073908_1005373	10386
3300005460_56	3300005460.a:Ga0073908_1000081	139180
3300005460_56	3300005460.a:Ga0073908_1000419	70355
3300005460_56	3300005460.a:Ga0073908_1001526	32536
3300005460_59	3300005460.a:Ga0073908_1000005	310092
3300005460_59	3300005460.a:Ga0073908_1000011	250876
3300005460_59	3300005460.a:Ga0073908_1000094	131317
3300005460_60	3300005460.a:Ga0073908_1000130	115388
3300005460_60	3300005460.a:Ga0073908_1000015	229224
3300005460_60	3300005460.a:Ga0073908_1000340	76525
3300005460_61	3300005460.a:Ga0073908_1000923	45218
3300005460_61	3300005460.a:Ga0073908_1003714	15131
3300005460_63	3300005460.a:Ga0073908_1006989	7955
3300005460_63	3300005460.a:Ga0073908_1008326	6630
3300005460_67	3300005460.a:Ga0073908_1001691	30256
3300005460_68	3300005460.a:Ga0073908_1005625	9882
3300005460_68	3300005460.a:Ga0073908_1016801	3264
3300005460_68	3300005460.a:Ga0073908_1006438	8630
3300005460_70	3300005460.a:Ga0073908_1000034	182647
3300005470_4	3300005470.a:Ga0074646_100021	135154
3300005470_4	3300005470.a:Ga0074646_100002	490051
3300005470_4	3300005470.a:Ga0074646_100005	294109
3300005470_4	3300005470.a:Ga0074646_100006	290283
3300005470_5	3300005470.a:Ga0074646_101771	4787
3300005470_5	3300005470.a:Ga0074646_100145	43260
3300005470_5	3300005470.a:Ga0074646_100103	55472
3300005470_5	3300005470.a:Ga0074646_100033	112873
3300005470_5	3300005470.a:Ga0074646_100113	52057
3300005470_6	3300005470.a:Ga0074646_100153	42206
3300005470_6	3300005470.a:Ga0074646_100351	19532
3300005470_6	3300005470.a:Ga0074646_100224	29824
3300005470_6	3300005470.a:Ga0074646_100228	29412
3300005470_6	3300005470.a:Ga0074646_100207	31232
3300005470_6	3300005470.a:Ga0074646_100105	55012
3300005470_7	3300005470.a:Ga0074646_100106	54488
3300005470_7	3300005470.a:Ga0074646_100165	38786
3300005470_7	3300005470.a:Ga0074646_100080	66261
3300005470_7	3300005470.a:Ga0074646_100010	227194
3300005470_8	3300005470.a:Ga0074646_102090	4216
3300005470_8	3300005470.a:Ga0074646_100039	96742
3300005470_9	3300005470.a:Ga0074646_100411	16961
3300005470_9	3300005470.a:Ga0074646_100450	15230
3300005470_9	3300005470.a:Ga0074646_100116	51372
3300005470_9	3300005470.a:Ga0074646_100155	41897
3300005471_35	3300005471.a:Ga0070698_100006053	13179
3300005471_35	3300005471.a:Ga0070698_100001261	28263
3300005479_2	3300005479.a:Ga0074232_100486	7317
3300005479_2	3300005479.a:Ga0074232_100108	22105
3300005479_2	3300005479.a:Ga0074232_100011	50300
3300005479_2	3300005479.a:Ga0074232_100075	26662
3300005479_2	3300005479.a:Ga0074232_100495	7174
3300005479_2	3300005479.a:Ga0074232_100076	26629
3300005479_2	3300005479.a:Ga0074232_100497	7148
3300005479_2	3300005479.a:Ga0074232_100138	18968
3300005479_2	3300005479.a:Ga0074232_100060	28758
3300005479_2	3300005479.a:Ga0074232_100019	41269
3300005479_2	3300005479.a:Ga0074232_100232	13908
3300005504_2	3300005504.a:Ga0074230_1647367	13088
3300005504_2	3300005504.a:Ga0074230_1653094	12952
3300005504_2	3300005504.a:Ga0074230_1040129	10968
3300005504_3	3300005504.a:Ga0074230_1660716	23635
3300005504_3	3300005504.a:Ga0074230_1007641	34285
3300005504_3	3300005504.a:Ga0074230_1021012	14777
3300005504_3	3300005504.a:Ga0074230_1118422	65005
3300005504_3	3300005504.a:Ga0074230_1359095	34640
3300005504_3	3300005504.a:Ga0074230_1019102	34961
3300005504_3	3300005504.a:Ga0074230_1534719	14338
3300005504_3	3300005504.a:Ga0074230_1026741	37185
3300005504_3	3300005504.a:Ga0074230_1074498	3862
3300005504_3	3300005504.a:Ga0074230_1714170	12598
3300005504_3	3300005504.a:Ga0074230_1296058	12150
3300005504_3	3300005504.a:Ga0074230_1947132	8073
3300005504_3	3300005504.a:Ga0074230_1063038	6443
3300005504_4	3300005504.a:Ga0074230_1423989	4297
3300005504_4	3300005504.a:Ga0074230_1880278	6290
3300005512_10	3300005512.a:Ga0074648_1000520	48623
3300005512_10	3300005512.a:Ga0074648_1003478	13223
3300005512_10	3300005512.a:Ga0074648_1008584	7093
3300005512_10	3300005512.a:Ga0074648_1002745	15553
3300005512_10	3300005512.a:Ga0074648_1000364	60595
3300005512_10	3300005512.a:Ga0074648_1002084	18827
3300005512_10	3300005512.a:Ga0074648_1003394	13493
3300005512_10	3300005512.a:Ga0074648_1001483	24432
3300005512_10	3300005512.a:Ga0074648_1025262	3159
3300005512_10	3300005512.a:Ga0074648_1000109	99557
3300005512_10	3300005512.a:Ga0074648_1000153	89451
3300005512_12	3300005512.a:Ga0074648_1005263	9996
3300005512_12	3300005512.a:Ga0074648_1010970	5954
3300005512_12	3300005512.a:Ga0074648_1000062	122372
3300005512_13	3300005512.a:Ga0074648_1002507	16557
3300005512_13	3300005512.a:Ga0074648_1004942	10442
3300005512_13	3300005512.a:Ga0074648_1002216	18051
3300005512_13	3300005512.a:Ga0074648_1000747	38678
3300005512_13	3300005512.a:Ga0074648_1000680	41080
3300005512_13	3300005512.a:Ga0074648_1000182	82388
3300005512_13	3300005512.a:Ga0074648_1000717	39667
3300005512_13	3300005512.a:Ga0074648_1002107	18651
3300005512_13	3300005512.a:Ga0074648_1003857	12380
3300005512_14	3300005512.a:Ga0074648_1000154	88875
3300005512_14	3300005512.a:Ga0074648_1000047	136086
3300005512_14	3300005512.a:Ga0074648_1000556	46712
3300005512_14	3300005512.a:Ga0074648_1000247	72110
3300005512_14	3300005512.a:Ga0074648_1000143	91302
3300005512_15	3300005512.a:Ga0074648_1002695	15723
3300005512_15	3300005512.a:Ga0074648_1002429	16910
3300005512_15	3300005512.a:Ga0074648_1001758	21548
3300005512_17	3300005512.a:Ga0074648_1000064	120718
3300005512_20	3300005512.a:Ga0074648_1000371	59929
3300005512_20	3300005512.a:Ga0074648_1000308	65648
3300005512_20	3300005512.a:Ga0074648_1000084	109800
3300005512_20	3300005512.a:Ga0074648_1000080	111999
3300005512_20	3300005512.a:Ga0074648_1000072	115993
3300005512_20	3300005512.a:Ga0074648_1000272	68871
3300005512_20	3300005512.a:Ga0074648_1000586	45253
3300005512_20	3300005512.a:Ga0074648_1000189	81018
3300005512_25	3300005512.a:Ga0074648_1000190	80837
3300005512_25	3300005512.a:Ga0074648_1004425	11199
3300005512_25	3300005512.a:Ga0074648_1000277	68200
3300005512_25	3300005512.a:Ga0074648_1000612	44292
3300005512_25	3300005512.a:Ga0074648_1000531	47972
3300005512_25	3300005512.a:Ga0074648_1006678	8492
3300005512_25	3300005512.a:Ga0074648_1015501	4604
3300005512_26	3300005512.a:Ga0074648_1001450	24835
3300005512_26	3300005512.a:Ga0074648_1000559	46571
3300005512_28	3300005512.a:Ga0074648_1002469	16725
3300005512_28	3300005512.a:Ga0074648_1000443	53331
3300005512_28	3300005512.a:Ga0074648_1011094	5907
3300005512_28	3300005512.a:Ga0074648_1002790	15426
3300005512_35	3300005512.a:Ga0074648_1016580	4361
3300005512_39	3300005512.a:Ga0074648_1016945	4296
3300005512_6	3300005512.a:Ga0074648_1017339	4218
3300005512_6	3300005512.a:Ga0074648_1012804	5317
3300005512_6	3300005512.a:Ga0074648_1010362	6222
3300005512_6	3300005512.a:Ga0074648_1002125	18556
3300005512_6	3300005512.a:Ga0074648_1005823	9344
3300005512_6	3300005512.a:Ga0074648_1008558	7109
3300005512_6	3300005512.a:Ga0074648_1018605	4007
3300005512_6	3300005512.a:Ga0074648_1004180	11682
3300005512_6	3300005512.a:Ga0074648_1006706	8453
3300005512_6	3300005512.a:Ga0074648_1004293	11462
3300005512_6	3300005512.a:Ga0074648_1023398	3351
3300005512_6	3300005512.a:Ga0074648_1011746	5668
3300005512_6	3300005512.a:Ga0074648_1001522	23994
3300005512_6	3300005512.a:Ga0074648_1001838	20811
3300005512_8	3300005512.a:Ga0074648_1002979	14771
3300005512_8	3300005512.a:Ga0074648_1008372	7211
3300005512_8	3300005512.a:Ga0074648_1006444	8708
3300005512_8	3300005512.a:Ga0074648_1002971	14799
3300005512_8	3300005512.a:Ga0074648_1003814	12475
3300005512_8	3300005512.a:Ga0074648_1001637	22852
3300005512_8	3300005512.a:Ga0074648_1000007	240204
3300005512_8	3300005512.a:Ga0074648_1014077	4953
3300005529_101	3300005529.a:Ga0070741_10020951	10230
3300005529_103	3300005529.a:Ga0070741_10012863	14993
3300005529_103	3300005529.a:Ga0070741_10027431	8241
3300005529_103	3300005529.a:Ga0070741_10002087	55716
3300005529_103	3300005529.a:Ga0070741_10004383	33026
3300005529_108	3300005529.a:Ga0070741_10010966	16910
3300005529_111	3300005529.a:Ga0070741_10000319	183363
3300005529_111	3300005529.a:Ga0070741_10000617	122960
3300005529_111	3300005529.a:Ga0070741_10000120	301985
3300005529_111	3300005529.a:Ga0070741_10000535	134250
3300005529_156	3300005529.a:Ga0070741_10005864	26842
3300005529_156	3300005529.a:Ga0070741_10011670	16141
3300005529_26	3300005529.a:Ga0070741_10000549	131798
3300005529_26	3300005529.a:Ga0070741_10000455	149839
3300005529_26	3300005529.a:Ga0070741_10003976	35329
3300005529_28	3300005529.a:Ga0070741_10055356	4719
3300005529_28	3300005529.a:Ga0070741_10079519	3617
3300005529_28	3300005529.a:Ga0070741_10070952	3927
3300005529_28	3300005529.a:Ga0070741_10006856	24098
3300005529_28	3300005529.a:Ga0070741_10034158	6895
3300005529_28	3300005529.a:Ga0070741_10027140	8318
3300005529_28	3300005529.a:Ga0070741_10015007	13249
3300005529_28	3300005529.a:Ga0070741_10010256	17774
3300005529_28	3300005529.a:Ga0070741_10015118	13172
3300005529_28	3300005529.a:Ga0070741_10008770	20060
3300005529_28	3300005529.a:Ga0070741_10017852	11589
3300005529_28	3300005529.a:Ga0070741_10013578	14333
3300005529_28	3300005529.a:Ga0070741_10037501	6399
3300005529_28	3300005529.a:Ga0070741_10008884	19890
3300005529_28	3300005529.a:Ga0070741_10015628	12816
3300005529_28	3300005529.a:Ga0070741_10055208	4728
3300005529_28	3300005529.a:Ga0070741_10034301	6869
3300005529_29	3300005529.a:Ga0070741_10025629	8711
3300005529_29	3300005529.a:Ga0070741_10000243	209523
3300005529_29	3300005529.a:Ga0070741_10000283	193782
3300005529_29	3300005529.a:Ga0070741_10001710	64011
3300005529_29	3300005529.a:Ga0070741_10003095	42275
3300005529_29	3300005529.a:Ga0070741_10000636	121088
3300005529_29	3300005529.a:Ga0070741_10001676	65126
3300005529_29	3300005529.a:Ga0070741_10000224	215330
3300005529_32	3300005529.a:Ga0070741_10000006	728509
3300005529_32	3300005529.a:Ga0070741_10000139	283598
3300005529_32	3300005529.a:Ga0070741_10002186	54106
3300005529_32	3300005529.a:Ga0070741_10000008	714710
3300005529_32	3300005529.a:Ga0070741_10000081	348416
3300005529_32	3300005529.a:Ga0070741_10000316	183840
3300005529_33	3300005529.a:Ga0070741_10021638	9975
3300005529_33	3300005529.a:Ga0070741_10004186	34087
3300005529_34	3300005529.a:Ga0070741_10001603	67212
3300005529_34	3300005529.a:Ga0070741_10000562	130009
3300005529_34	3300005529.a:Ga0070741_10000067	371954
3300005529_34	3300005529.a:Ga0070741_10001242	79959
3300005529_34	3300005529.a:Ga0070741_10001228	80603
3300005529_34	3300005529.a:Ga0070741_10000970	94275
3300005529_34	3300005529.a:Ga0070741_10000273	196313
3300005529_34	3300005529.a:Ga0070741_10003135	41887
3300005529_35	3300005529.a:Ga0070741_10003303	40426
3300005529_35	3300005529.a:Ga0070741_10021967	9855
3300005529_35	3300005529.a:Ga0070741_10001437	72643
3300005529_35	3300005529.a:Ga0070741_10005281	28838
3300005529_35	3300005529.a:Ga0070741_10004051	34876
3300005529_35	3300005529.a:Ga0070741_10001386	74615
3300005529_35	3300005529.a:Ga0070741_10005178	29284
3300005529_35	3300005529.a:Ga0070741_10001387	74585
3300005529_35	3300005529.a:Ga0070741_10002304	52238
3300005529_35	3300005529.a:Ga0070741_10000875	100325
3300005529_36	3300005529.a:Ga0070741_10000272	196404
3300005529_42	3300005529.a:Ga0070741_10000034	501067
3300005529_43	3300005529.a:Ga0070741_10000027	529848
3300005529_43	3300005529.a:Ga0070741_10000026	541930
3300005529_43	3300005529.a:Ga0070741_10000154	263141
3300005529_46	3300005529.a:Ga0070741_10000031	513048
3300005529_46	3300005529.a:Ga0070741_10000003	888389
3300005529_54	3300005529.a:Ga0070741_10010937	16936
3300005529_54	3300005529.a:Ga0070741_10005903	26712
3300005529_54	3300005529.a:Ga0070741_10005658	27535
3300005529_54	3300005529.a:Ga0070741_10003483	39021
3300005529_56	3300005529.a:Ga0070741_10000444	152893
3300005529_56	3300005529.a:Ga0070741_10073228	3839
3300005529_56	3300005529.a:Ga0070741_10000084	346266
3300005529_56	3300005529.a:Ga0070741_10003441	39380
3300005529_57	3300005529.a:Ga0070741_10017181	11923
3300005529_57	3300005529.a:Ga0070741_10026054	8599
3300005529_58	3300005529.a:Ga0070741_10004517	32410
3300005529_58	3300005529.a:Ga0070741_10004469	32605
3300005529_58	3300005529.a:Ga0070741_10001700	64338
3300005529_59	3300005529.a:Ga0070741_10000078	351346
3300005529_66	3300005529.a:Ga0070741_10000390	162680
3300005529_66	3300005529.a:Ga0070741_10000684	116522
3300005529_66	3300005529.a:Ga0070741_10001658	65549
3300005529_66	3300005529.a:Ga0070741_10000450	150596
3300005529_66	3300005529.a:Ga0070741_10008574	20399
3300005529_67	3300005529.a:Ga0070741_10002296	52297
3300005529_67	3300005529.a:Ga0070741_10001025	91197
3300005529_67	3300005529.a:Ga0070741_10001768	62546
3300005529_67	3300005529.a:Ga0070741_10000577	128304
3300005529_67	3300005529.a:Ga0070741_10000149	269608
3300005529_67	3300005529.a:Ga0070741_10000324	181726
3300005529_68	3300005529.a:Ga0070741_10004840	30903
3300005529_69	3300005529.a:Ga0070741_10006136	26061
3300005529_69	3300005529.a:Ga0070741_10003274	40658
3300005529_69	3300005529.a:Ga0070741_10020740	10305
3300005529_69	3300005529.a:Ga0070741_10089995	3315
3300005529_73	3300005529.a:Ga0070741_10000528	136129
3300005529_73	3300005529.a:Ga0070741_10001500	70728
3300005529_73	3300005529.a:Ga0070741_10019020	11023
3300005529_73	3300005529.a:Ga0070741_10006688	24543
3300005529_76	3300005529.a:Ga0070741_10001466	71755
3300005529_76	3300005529.a:Ga0070741_10000051	414518
3300005529_78	3300005529.a:Ga0070741_10000001	1605437
3300005529_78	3300005529.a:Ga0070741_10000011	663241
3300005529_79	3300005529.a:Ga0070741_10004587	32084
3300005529_79	3300005529.a:Ga0070741_10001305	77759
