bin	contig	len
2020_CBL-w3_bin.90.purify	2020_CBL-w3_bin.90.purify_k141_3324543	11180
2020_CBL-w3_bin.90.purify	2020_CBL-w3_bin.90.purify_k141_3375094	8297
2020_CBL-w3_bin.93.purify	2020_CBL-w3_bin.93.purify_k141_2074919	17592
2020_CBL-w3_bin.94.purify	2020_CBL-w3_bin.94.purify_k141_698972	18249
2020_CBL-w3_bin.95.purify	2020_CBL-w3_bin.95.purify_k141_1161587	1911
2020_CBL-w4_bin.10.purify	2020_CBL-w4_bin.10.purify_k141_460310	17624
2020_CBL-w4_bin.10.purify	2020_CBL-w4_bin.10.purify_k141_658107	8016
2020_CBL-w4_bin.10.purify	2020_CBL-w4_bin.10.purify_k141_947620	28835
2020_CBL-w4_bin.10.purify	2020_CBL-w4_bin.10.purify_k141_1090394	14862
2020_CBL-w4_bin.10.purify	2020_CBL-w4_bin.10.purify_k141_1181093	8331
2020_CBL-w4_bin.10.purify	2020_CBL-w4_bin.10.purify_k141_1205204	25026
2020_CBL-w4_bin.10.purify	2020_CBL-w4_bin.10.purify_k141_1357660	31563
2020_CBL-w4_bin.10.purify	2020_CBL-w4_bin.10.purify_k141_1377823	17256
2020_CBL-w4_bin.10.purify	2020_CBL-w4_bin.10.purify_k141_1379599	1675
2020_CBL-w4_bin.10.purify	2020_CBL-w4_bin.10.purify_k141_2179242	9321
2020_CBL-w4_bin.10.purify	2020_CBL-w4_bin.10.purify_k141_2420881	19309
2020_CBL-w4_bin.10.purify	2020_CBL-w4_bin.10.purify_k141_3211717	11745
2020_CBL-w4_bin.104.purify	2020_CBL-w4_bin.104.purify_k141_1237667	137277
2020_CBL-w4_bin.106.purify	2020_CBL-w4_bin.106.purify_k141_202801	8435
2020_CBL-w4_bin.106.purify	2020_CBL-w4_bin.106.purify_k141_961713	10443
2020_CBL-w4_bin.106.purify	2020_CBL-w4_bin.106.purify_k141_1335271	8386
2020_CBL-w4_bin.106.purify	2020_CBL-w4_bin.106.purify_k141_1970457	7301
2020_CBL-w4_bin.108.purify	2020_CBL-w4_bin.108.purify_k141_1516819	17028
2020_CBL-w4_bin.108.purify	2020_CBL-w4_bin.108.purify_k141_2664596	14575
2020_CBL-w4_bin.114.purify	2020_CBL-w4_bin.114.purify_k141_873278	4871
2020_CBL-w4_bin.114.purify	2020_CBL-w4_bin.114.purify_k141_1255754	36599
2020_CBL-w4_bin.114.purify	2020_CBL-w4_bin.114.purify_k141_1694373	45669
2020_CBL-w4_bin.114.purify	2020_CBL-w4_bin.114.purify_k141_1793631	9210
2020_CBL-w4_bin.114.purify	2020_CBL-w4_bin.114.purify_k141_2277493	14519
2020_CBL-w4_bin.114.purify	2020_CBL-w4_bin.114.purify_k141_3358724	21402
2020_CBL-w4_bin.116.purify	2020_CBL-w4_bin.116.purify_k141_1005021	9840
2020_CBL-w4_bin.12.purify	2020_CBL-w4_bin.12.purify_k141_548263	8493
2020_CBL-w4_bin.12.purify	2020_CBL-w4_bin.12.purify_k141_1109601	1873
2020_CBL-w4_bin.120.purify	2020_CBL-w4_bin.120.purify_k141_195848	46356
2020_CBL-w4_bin.120.purify	2020_CBL-w4_bin.120.purify_k141_321081	22022
2020_CBL-w4_bin.120.purify	2020_CBL-w4_bin.120.purify_k141_339538	28014
2020_CBL-w4_bin.120.purify	2020_CBL-w4_bin.120.purify_k141_582650	25467
2020_CBL-w4_bin.120.purify	2020_CBL-w4_bin.120.purify_k141_918407	86590
2020_CBL-w4_bin.120.purify	2020_CBL-w4_bin.120.purify_k141_1015286	57043
2020_CBL-w4_bin.120.purify	2020_CBL-w4_bin.120.purify_k141_1073927	18257
2020_CBL-w4_bin.120.purify	2020_CBL-w4_bin.120.purify_k141_1470045	20642
2020_CBL-w4_bin.120.purify	2020_CBL-w4_bin.120.purify_k141_1615547	15027
2020_CBL-w4_bin.120.purify	2020_CBL-w4_bin.120.purify_k141_1635043	37983
2020_CBL-w4_bin.120.purify	2020_CBL-w4_bin.120.purify_k141_1743945	36830
2020_CBL-w4_bin.120.purify	2020_CBL-w4_bin.120.purify_k141_1999058	9797
2020_CBL-w4_bin.120.purify	2020_CBL-w4_bin.120.purify_k141_2121664	16268
2020_CBL-w4_bin.120.purify	2020_CBL-w4_bin.120.purify_k141_2218770	75690
2020_CBL-w4_bin.120.purify	2020_CBL-w4_bin.120.purify_k141_2226990	17212
2020_CBL-w4_bin.120.purify	2020_CBL-w4_bin.120.purify_k141_2229446	62238
2020_CBL-w4_bin.120.purify	2020_CBL-w4_bin.120.purify_k141_2396590	12433
2020_CBL-w4_bin.120.purify	2020_CBL-w4_bin.120.purify_k141_3108439	24275
2020_CBL-w4_bin.120.purify	2020_CBL-w4_bin.120.purify_k141_3200028	14776
2020_CBL-w4_bin.120.purify	2020_CBL-w4_bin.120.purify_k141_3413292	132213
2020_CBL-w4_bin.123.purify	2020_CBL-w4_bin.123.purify_k141_113759	12071
2020_CBL-w4_bin.123.purify	2020_CBL-w4_bin.123.purify_k141_301379	12053
2020_CBL-w4_bin.123.purify	2020_CBL-w4_bin.123.purify_k141_974295	14886
2020_CBL-w4_bin.123.purify	2020_CBL-w4_bin.123.purify_k141_2036735	17622
2020_CBL-w4_bin.123.purify	2020_CBL-w4_bin.123.purify_k141_2068738	58761
2020_CBL-w4_bin.123.purify	2020_CBL-w4_bin.123.purify_k141_3041959	34791
2020_CBL-w4_bin.129.purify	2020_CBL-w4_bin.129.purify_k141_1093980	480462
2020_CBL-w4_bin.129.purify	2020_CBL-w4_bin.129.purify_k141_1578891	263953
2020_CBL-w4_bin.129.purify	2020_CBL-w4_bin.129.purify_k141_2973986	486718
2020_CBL-w4_bin.13.purify	2020_CBL-w4_bin.13.purify_k141_148034	49839
2020_CBL-w4_bin.13.purify	2020_CBL-w4_bin.13.purify_k141_152263	53107
2020_CBL-w4_bin.13.purify	2020_CBL-w4_bin.13.purify_k141_168201	85039
2020_CBL-w4_bin.13.purify	2020_CBL-w4_bin.13.purify_k141_488607	105711
2020_CBL-w4_bin.13.purify	2020_CBL-w4_bin.13.purify_k141_521334	33056
2020_CBL-w4_bin.13.purify	2020_CBL-w4_bin.13.purify_k141_772104	165423
2020_CBL-w4_bin.13.purify	2020_CBL-w4_bin.13.purify_k141_782192	204999
2020_CBL-w4_bin.13.purify	2020_CBL-w4_bin.13.purify_k141_1057277	92328
2020_CBL-w4_bin.13.purify	2020_CBL-w4_bin.13.purify_k141_1136821	124132
2020_CBL-w4_bin.13.purify	2020_CBL-w4_bin.13.purify_k141_1233176	47492
2020_CBL-w4_bin.13.purify	2020_CBL-w4_bin.13.purify_k141_1409104	314816
2020_CBL-w4_bin.13.purify	2020_CBL-w4_bin.13.purify_k141_1500286	244229
2020_CBL-w4_bin.13.purify	2020_CBL-w4_bin.13.purify_k141_1978971	25028
2020_CBL-w4_bin.13.purify	2020_CBL-w4_bin.13.purify_k141_2153458	72048
2020_CBL-w4_bin.13.purify	2020_CBL-w4_bin.13.purify_k141_3352610	3105
2020_CBL-w4_bin.131.purify	2020_CBL-w4_bin.131.purify_k141_489169	22610
2020_CBL-w4_bin.131.purify	2020_CBL-w4_bin.131.purify_k141_1217306	26860
2020_CBL-w4_bin.131.purify	2020_CBL-w4_bin.131.purify_k141_1863203	304424
2020_CBL-w4_bin.131.purify	2020_CBL-w4_bin.131.purify_k141_1983083	53544
2020_CBL-w4_bin.131.purify	2020_CBL-w4_bin.131.purify_k141_2148840	130926
2020_CBL-w4_bin.131.purify	2020_CBL-w4_bin.131.purify_k141_2337906	128493
2020_CBL-w4_bin.131.purify	2020_CBL-w4_bin.131.purify_k141_3038582	35599
2020_CBL-w4_bin.131.purify	2020_CBL-w4_bin.131.purify_k141_3129174	5160
2020_CBL-w4_bin.133.purify	2020_CBL-w4_bin.133.purify_k141_154872	14233
2020_CBL-w4_bin.133.purify	2020_CBL-w4_bin.133.purify_k141_321721	6799
2020_CBL-w4_bin.133.purify	2020_CBL-w4_bin.133.purify_k141_838290	3485
2020_CBL-w4_bin.133.purify	2020_CBL-w4_bin.133.purify_k141_2796488	6286
2020_CBL-w4_bin.133.purify	2020_CBL-w4_bin.133.purify_k141_2896837	6244
2020_CBL-w4_bin.134.purify	2020_CBL-w4_bin.134.purify_k141_573670	99290
2020_CBL-w4_bin.134.purify	2020_CBL-w4_bin.134.purify_k141_754326	490091
2020_CBL-w4_bin.134.purify	2020_CBL-w4_bin.134.purify_k141_978044	534747
2020_CBL-w4_bin.134.purify	2020_CBL-w4_bin.134.purify_k141_1348747	387133
2020_CBL-w4_bin.134.purify	2020_CBL-w4_bin.134.purify_k141_2467997	84488
2020_CBL-w4_bin.134.purify	2020_CBL-w4_bin.134.purify_k141_3036840	351876
2020_CBL-w4_bin.134.purify	2020_CBL-w4_bin.134.purify_k141_3040820	320182
2020_CBL-w4_bin.136.purify	2020_CBL-w4_bin.136.purify_k141_565262	16937
2020_CBL-w4_bin.139.purify	2020_CBL-w4_bin.139.purify_k141_2196060	3631
2020_CBL-w4_bin.139.purify	2020_CBL-w4_bin.139.purify_k141_3069073	2862
2020_CBL-w4_bin.14.purify	2020_CBL-w4_bin.14.purify_k141_36171	7968
2020_CBL-w4_bin.14.purify	2020_CBL-w4_bin.14.purify_k141_1890102	4282
2020_CBL-w4_bin.14.purify	2020_CBL-w4_bin.14.purify_k141_2584162	3478
2020_CBL-w4_bin.140.purify	2020_CBL-w4_bin.140.purify_k141_806201	53890
2020_CBL-w4_bin.140.purify	2020_CBL-w4_bin.140.purify_k141_1156457	5817
2020_CBL-w4_bin.140.purify	2020_CBL-w4_bin.140.purify_k141_1470521	15059
2020_CBL-w4_bin.140.purify	2020_CBL-w4_bin.140.purify_k141_1617763	16638
2020_CBL-w4_bin.140.purify	2020_CBL-w4_bin.140.purify_k141_2884893	2896
2020_CBL-w4_bin.141.purify	2020_CBL-w4_bin.141.purify_k141_1153945	13106
2020_CBL-w4_bin.143.purify	2020_CBL-w4_bin.143.purify_k141_662523	17053
2020_CBL-w4_bin.143.purify	2020_CBL-w4_bin.143.purify_k141_2408645	26603
2020_CBL-w4_bin.146.purify	2020_CBL-w4_bin.146.purify_k141_2555870	89899
2020_CBL-w4_bin.155.purify	2020_CBL-w4_bin.155.purify_k141_138864	145632
2020_CBL-w4_bin.155.purify	2020_CBL-w4_bin.155.purify_k141_635571	26801
2020_CBL-w4_bin.155.purify	2020_CBL-w4_bin.155.purify_k141_645692	51435
2020_CBL-w4_bin.155.purify	2020_CBL-w4_bin.155.purify_k141_1308332	47176
2020_CBL-w4_bin.155.purify	2020_CBL-w4_bin.155.purify_k141_2722686	57639
2020_CBL-w4_bin.157.purify	2020_CBL-w4_bin.157.purify_k141_360408	2965
2020_CBL-w4_bin.158.purify	2020_CBL-w4_bin.158.purify_k141_789276	4653
2020_CBL-w4_bin.16.purify	2020_CBL-w4_bin.16.purify_k141_2375099	5008
2020_CBL-w4_bin.161.purify	2020_CBL-w4_bin.161.purify_k141_148690	9602
2020_CBL-w4_bin.161.purify	2020_CBL-w4_bin.161.purify_k141_557622	11366
2020_CBL-w4_bin.161.purify	2020_CBL-w4_bin.161.purify_k141_1135125	3803
2020_CBL-w4_bin.161.purify	2020_CBL-w4_bin.161.purify_k141_1881910	3292
2020_CBL-w4_bin.161.purify	2020_CBL-w4_bin.161.purify_k141_3404225	7068
2020_CBL-w4_bin.163.purify	2020_CBL-w4_bin.163.purify_k141_754095	8666
2020_CBL-w4_bin.163.purify	2020_CBL-w4_bin.163.purify_k141_1705255	11685
2020_CBL-w4_bin.163.purify	2020_CBL-w4_bin.163.purify_k141_2074421	11865
2020_CBL-w4_bin.164.purify	2020_CBL-w4_bin.164.purify_k141_498213	1587
2020_CBL-w4_bin.164.purify	2020_CBL-w4_bin.164.purify_k141_2000261	5920
2020_CBL-w4_bin.164.purify	2020_CBL-w4_bin.164.purify_k141_3037388	4103
2020_CBL-w4_bin.165.purify	2020_CBL-w4_bin.165.purify_k141_1730289	12198
2020_CBL-w4_bin.165.purify	2020_CBL-w4_bin.165.purify_k141_2069695	4471
2020_CBL-w4_bin.166.purify	2020_CBL-w4_bin.166.purify_k141_413894	4598
2020_CBL-w4_bin.166.purify	2020_CBL-w4_bin.166.purify_k141_416277	9793
2020_CBL-w4_bin.166.purify	2020_CBL-w4_bin.166.purify_k141_530912	6473
2020_CBL-w4_bin.166.purify	2020_CBL-w4_bin.166.purify_k141_709336	6813
2020_CBL-w4_bin.166.purify	2020_CBL-w4_bin.166.purify_k141_893123	23015
2020_CBL-w4_bin.166.purify	2020_CBL-w4_bin.166.purify_k141_1057490	5535
2020_CBL-w4_bin.166.purify	2020_CBL-w4_bin.166.purify_k141_1260351	13688
2020_CBL-w4_bin.166.purify	2020_CBL-w4_bin.166.purify_k141_1288998	1926
2020_CBL-w4_bin.166.purify	2020_CBL-w4_bin.166.purify_k141_1340798	13600
2020_CBL-w4_bin.166.purify	2020_CBL-w4_bin.166.purify_k141_1810983	11919
2020_CBL-w4_bin.166.purify	2020_CBL-w4_bin.166.purify_k141_2046344	7391
2020_CBL-w4_bin.166.purify	2020_CBL-w4_bin.166.purify_k141_2278464	12501
2020_CBL-w4_bin.166.purify	2020_CBL-w4_bin.166.purify_k141_2505352	9640
2020_CBL-w4_bin.166.purify	2020_CBL-w4_bin.166.purify_k141_2614810	15659
2020_CBL-w4_bin.166.purify	2020_CBL-w4_bin.166.purify_k141_3073093	12302
2020_CBL-w4_bin.166.purify	2020_CBL-w4_bin.166.purify_k141_3075553	21454
2020_CBL-w4_bin.166.purify	2020_CBL-w4_bin.166.purify_k141_3208791	5795
2020_CBL-w4_bin.166.purify	2020_CBL-w4_bin.166.purify_k141_3220872	13695
2020_CBL-w4_bin.166.purify	2020_CBL-w4_bin.166.purify_k141_3359261	20429
2020_CBL-w4_bin.167.purify	2020_CBL-w4_bin.167.purify_k141_1114211	4212
2020_CBL-w4_bin.167.purify	2020_CBL-w4_bin.167.purify_k141_1719887	67177
2020_CBL-w4_bin.167.purify	2020_CBL-w4_bin.167.purify_k141_1822486	101768
2020_CBL-w4_bin.167.purify	2020_CBL-w4_bin.167.purify_k141_2986719	4215
2020_CBL-w4_bin.167.purify	2020_CBL-w4_bin.167.purify_k141_3057250	11014
2020_CBL-w4_bin.168.purify	2020_CBL-w4_bin.168.purify_k141_176957	10529
2020_CBL-w4_bin.170.purify	2020_CBL-w4_bin.170.purify_k141_1690305	11263
2020_CBL-w4_bin.172.purify	2020_CBL-w4_bin.172.purify_k141_794028	2979
2020_CBL-w4_bin.172.purify	2020_CBL-w4_bin.172.purify_k141_1041586	6192
2020_CBL-w4_bin.172.purify	2020_CBL-w4_bin.172.purify_k141_1241965	5381
2020_CBL-w4_bin.172.purify	2020_CBL-w4_bin.172.purify_k141_2276026	5582
2020_CBL-w4_bin.176.purify	2020_CBL-w4_bin.176.purify_k141_1039729	22569
2020_CBL-w4_bin.176.purify	2020_CBL-w4_bin.176.purify_k141_1682633	8120
2020_CBL-w4_bin.177.purify	2020_CBL-w4_bin.177.purify_k141_124324	12782
2020_CBL-w4_bin.177.purify	2020_CBL-w4_bin.177.purify_k141_169941	5507
2020_CBL-w4_bin.177.purify	2020_CBL-w4_bin.177.purify_k141_1752811	34910
2020_CBL-w4_bin.177.purify	2020_CBL-w4_bin.177.purify_k141_3338705	10498
2020_CBL-w4_bin.18.purify	2020_CBL-w4_bin.18.purify_k141_18535	12793
2020_CBL-w4_bin.18.purify	2020_CBL-w4_bin.18.purify_k141_1489014	21318
2020_CBL-w4_bin.18.purify	2020_CBL-w4_bin.18.purify_k141_2319673	11116
2020_CBL-w4_bin.18.purify	2020_CBL-w4_bin.18.purify_k141_3409378	13109
2020_CBL-w4_bin.182.purify	2020_CBL-w4_bin.182.purify_k141_786904	2829
2020_CBL-w4_bin.183.purify	2020_CBL-w4_bin.183.purify_k141_134092	101272
2020_CBL-w4_bin.183.purify	2020_CBL-w4_bin.183.purify_k141_268587	254918
2020_CBL-w4_bin.183.purify	2020_CBL-w4_bin.183.purify_k141_479905	137674
2020_CBL-w4_bin.183.purify	2020_CBL-w4_bin.183.purify_k141_791762	181979
2020_CBL-w4_bin.183.purify	2020_CBL-w4_bin.183.purify_k141_1030503	216398
2020_CBL-w4_bin.183.purify	2020_CBL-w4_bin.183.purify_k141_1073670	355590
2020_CBL-w4_bin.183.purify	2020_CBL-w4_bin.183.purify_k141_1078480	46572
2020_CBL-w4_bin.183.purify	2020_CBL-w4_bin.183.purify_k141_1093959	28678
2020_CBL-w4_bin.183.purify	2020_CBL-w4_bin.183.purify_k141_1511458	278690
2020_CBL-w4_bin.183.purify	2020_CBL-w4_bin.183.purify_k141_1837599	130245
2020_CBL-w4_bin.183.purify	2020_CBL-w4_bin.183.purify_k141_3003001	139979
2020_CBL-w4_bin.184.purify	2020_CBL-w4_bin.184.purify_k141_209571	2205
2020_CBL-w4_bin.184.purify	2020_CBL-w4_bin.184.purify_k141_441099	2658
2020_CBL-w4_bin.185.purify	2020_CBL-w4_bin.185.purify_k141_284077	281303
2020_CBL-w4_bin.185.purify	2020_CBL-w4_bin.185.purify_k141_291280	544968
2020_CBL-w4_bin.185.purify	2020_CBL-w4_bin.185.purify_k141_369425	98143
2020_CBL-w4_bin.185.purify	2020_CBL-w4_bin.185.purify_k141_523844	107561
2020_CBL-w4_bin.185.purify	2020_CBL-w4_bin.185.purify_k141_535588	42159
2020_CBL-w4_bin.185.purify	2020_CBL-w4_bin.185.purify_k141_561716	15611
2020_CBL-w4_bin.185.purify	2020_CBL-w4_bin.185.purify_k141_805202	627486
2020_CBL-w4_bin.185.purify	2020_CBL-w4_bin.185.purify_k141_917739	206020
2020_CBL-w4_bin.185.purify	2020_CBL-w4_bin.185.purify_k141_1125422	80907
2020_CBL-w4_bin.185.purify	2020_CBL-w4_bin.185.purify_k141_1561813	2970
2020_CBL-w4_bin.185.purify	2020_CBL-w4_bin.185.purify_k141_1664126	358184
2020_CBL-w4_bin.185.purify	2020_CBL-w4_bin.185.purify_k141_1907012	95255
2020_CBL-w4_bin.185.purify	2020_CBL-w4_bin.185.purify_k141_2063486	183236
2020_CBL-w4_bin.185.purify	2020_CBL-w4_bin.185.purify_k141_2092706	13712
2020_CBL-w4_bin.185.purify	2020_CBL-w4_bin.185.purify_k141_2547169	91418
2020_CBL-w4_bin.185.purify	2020_CBL-w4_bin.185.purify_k141_2566583	232183
2020_CBL-w4_bin.185.purify	2020_CBL-w4_bin.185.purify_k141_2666805	46936
2020_CBL-w4_bin.188.purify	2020_CBL-w4_bin.188.purify_k141_15192	10226
2020_CBL-w4_bin.188.purify	2020_CBL-w4_bin.188.purify_k141_70401	6515
2020_CBL-w4_bin.188.purify	2020_CBL-w4_bin.188.purify_k141_119033	4480
2020_CBL-w4_bin.188.purify	2020_CBL-w4_bin.188.purify_k141_194731	4974
2020_CBL-w4_bin.188.purify	2020_CBL-w4_bin.188.purify_k141_252015	5887
2020_CBL-w4_bin.188.purify	2020_CBL-w4_bin.188.purify_k141_272197	2759
2020_CBL-w4_bin.188.purify	2020_CBL-w4_bin.188.purify_k141_376598	4243
2020_CBL-w4_bin.188.purify	2020_CBL-w4_bin.188.purify_k141_514060	3768
2020_CBL-w4_bin.188.purify	2020_CBL-w4_bin.188.purify_k141_515293	3586
2020_CBL-w4_bin.188.purify	2020_CBL-w4_bin.188.purify_k141_599240	8407
2020_CBL-w4_bin.188.purify	2020_CBL-w4_bin.188.purify_k141_1324772	3208
2020_CBL-w4_bin.188.purify	2020_CBL-w4_bin.188.purify_k141_1342094	13730
2020_CBL-w4_bin.188.purify	2020_CBL-w4_bin.188.purify_k141_1934769	13016
2020_CBL-w4_bin.188.purify	2020_CBL-w4_bin.188.purify_k141_2479592	1851
2020_CBL-w4_bin.188.purify	2020_CBL-w4_bin.188.purify_k141_2727007	3247
2020_CBL-w4_bin.188.purify	2020_CBL-w4_bin.188.purify_k141_2839065	5577
2020_CBL-w4_bin.188.purify	2020_CBL-w4_bin.188.purify_k141_3037251	4988
2020_CBL-w4_bin.188.purify	2020_CBL-w4_bin.188.purify_k141_3272084	4764
2020_CBL-w4_bin.188.purify	2020_CBL-w4_bin.188.purify_k141_3345932	3417
2020_CBL-w4_bin.188.purify	2020_CBL-w4_bin.188.purify_k141_3368502	6206
2020_CBL-w4_bin.191.purify	2020_CBL-w4_bin.191.purify_k141_55081	17223
2020_CBL-w4_bin.194.purify	2020_CBL-w4_bin.194.purify_k141_99671	12243
2020_CBL-w4_bin.194.purify	2020_CBL-w4_bin.194.purify_k141_252384	35320
2020_CBL-w4_bin.194.purify	2020_CBL-w4_bin.194.purify_k141_2458150	4157
2020_CBL-w4_bin.194.purify	2020_CBL-w4_bin.194.purify_k141_2539485	2126
2020_CBL-w4_bin.194.purify	2020_CBL-w4_bin.194.purify_k141_2851721	10438
2020_CBL-w4_bin.195.purify	2020_CBL-w4_bin.195.purify_k141_594295	17257
2020_CBL-w4_bin.203.purify	2020_CBL-w4_bin.203.purify_k141_291864	4317
2020_CBL-w4_bin.203.purify	2020_CBL-w4_bin.203.purify_k141_755040	12156
2020_CBL-w4_bin.203.purify	2020_CBL-w4_bin.203.purify_k141_1374561	12864
2020_CBL-w4_bin.203.purify	2020_CBL-w4_bin.203.purify_k141_2742282	22671
2020_CBL-w4_bin.203.purify	2020_CBL-w4_bin.203.purify_k141_2884670	3606
2020_CBL-w4_bin.203.purify	2020_CBL-w4_bin.203.purify_k141_2934961	9015
2020_CBL-w4_bin.203.purify	2020_CBL-w4_bin.203.purify_k141_3443313	3841
2020_CBL-w4_bin.205.purify	2020_CBL-w4_bin.205.purify_k141_2691237	3905
2020_CBL-w4_bin.205.purify	2020_CBL-w4_bin.205.purify_k141_3304415	2913
2020_CBL-w4_bin.206.purify	2020_CBL-w4_bin.206.purify_k141_183028	10122
2020_CBL-w4_bin.206.purify	2020_CBL-w4_bin.206.purify_k141_193989	28536
2020_CBL-w4_bin.206.purify	2020_CBL-w4_bin.206.purify_k141_315204	50589
2020_CBL-w4_bin.206.purify	2020_CBL-w4_bin.206.purify_k141_337495	11694
2020_CBL-w4_bin.206.purify	2020_CBL-w4_bin.206.purify_k141_716367	5514
2020_CBL-w4_bin.206.purify	2020_CBL-w4_bin.206.purify_k141_856676	40404
2020_CBL-w4_bin.206.purify	2020_CBL-w4_bin.206.purify_k141_1771647	5765
2020_CBL-w4_bin.206.purify	2020_CBL-w4_bin.206.purify_k141_1855510	5375
2020_CBL-w4_bin.206.purify	2020_CBL-w4_bin.206.purify_k141_1983579	14668
2020_CBL-w4_bin.206.purify	2020_CBL-w4_bin.206.purify_k141_2187530	18790
2020_CBL-w4_bin.206.purify	2020_CBL-w4_bin.206.purify_k141_2384710	20409
2020_CBL-w4_bin.206.purify	2020_CBL-w4_bin.206.purify_k141_2532961	15054
2020_CBL-w4_bin.206.purify	2020_CBL-w4_bin.206.purify_k141_2667918	13636
2020_CBL-w4_bin.206.purify	2020_CBL-w4_bin.206.purify_k141_2857493	44791
2020_CBL-w4_bin.206.purify	2020_CBL-w4_bin.206.purify_k141_3335462	26911
2020_CBL-w4_bin.207.purify	2020_CBL-w4_bin.207.purify_k141_452972	5495
2020_CBL-w4_bin.213.purify	2020_CBL-w4_bin.213.purify_k141_239377	6018
2020_CBL-w4_bin.213.purify	2020_CBL-w4_bin.213.purify_k141_376309	5425
2020_CBL-w4_bin.213.purify	2020_CBL-w4_bin.213.purify_k141_402228	4841
2020_CBL-w4_bin.213.purify	2020_CBL-w4_bin.213.purify_k141_1016548	7101
2020_CBL-w4_bin.213.purify	2020_CBL-w4_bin.213.purify_k141_2895540	2266
2020_CBL-w4_bin.219.purify	2020_CBL-w4_bin.219.purify_k141_164002	3229
2020_CBL-w4_bin.219.purify	2020_CBL-w4_bin.219.purify_k141_1285302	13657
2020_CBL-w4_bin.219.purify	2020_CBL-w4_bin.219.purify_k141_1964707	41183
2020_CBL-w4_bin.27.purify	2020_CBL-w4_bin.27.purify_k141_299123	51144
2020_CBL-w4_bin.27.purify	2020_CBL-w4_bin.27.purify_k141_1475127	40373
2020_CBL-w4_bin.27.purify	2020_CBL-w4_bin.27.purify_k141_2423101	22668
2020_CBL-w4_bin.27.purify	2020_CBL-w4_bin.27.purify_k141_2927813	31826
2020_CBL-w4_bin.3.purify	2020_CBL-w4_bin.3.purify_k141_522873	21043
2020_CBL-w4_bin.3.purify	2020_CBL-w4_bin.3.purify_k141_1114181	1495
2020_CBL-w4_bin.3.purify	2020_CBL-w4_bin.3.purify_k141_2192606	1157
2020_CBL-w4_bin.3.purify	2020_CBL-w4_bin.3.purify_k141_3061364	77201
2020_CBL-w4_bin.3.purify	2020_CBL-w4_bin.3.purify_k141_3176354	67003
2020_CBL-w4_bin.30.purify	2020_CBL-w4_bin.30.purify_k141_573415	3733
2020_CBL-w4_bin.31.purify	2020_CBL-w4_bin.31.purify_k141_12888	1643
2020_CBL-w4_bin.31.purify	2020_CBL-w4_bin.31.purify_k141_1438454	1719
2020_CBL-w4_bin.31.purify	2020_CBL-w4_bin.31.purify_k141_2287994	4486
2020_CBL-w4_bin.31.purify	2020_CBL-w4_bin.31.purify_k141_2388389	2987
2020_CBL-w4_bin.32.purify	2020_CBL-w4_bin.32.purify_k141_454191	258977
2020_CBL-w4_bin.32.purify	2020_CBL-w4_bin.32.purify_k141_1598023	243127
2020_CBL-w4_bin.38.purify	2020_CBL-w4_bin.38.purify_k141_427072	62080
2020_CBL-w4_bin.38.purify	2020_CBL-w4_bin.38.purify_k141_479568	79586
2020_CBL-w4_bin.38.purify	2020_CBL-w4_bin.38.purify_k141_546309	9565
2020_CBL-w4_bin.38.purify	2020_CBL-w4_bin.38.purify_k141_932963	182170
2020_CBL-w4_bin.38.purify	2020_CBL-w4_bin.38.purify_k141_934761	10490
2020_CBL-w4_bin.38.purify	2020_CBL-w4_bin.38.purify_k141_1210636	122516
2020_CBL-w4_bin.38.purify	2020_CBL-w4_bin.38.purify_k141_1261805	90528
2020_CBL-w4_bin.38.purify	2020_CBL-w4_bin.38.purify_k141_1467712	36362
2020_CBL-w4_bin.38.purify	2020_CBL-w4_bin.38.purify_k141_1484469	127556
2020_CBL-w4_bin.38.purify	2020_CBL-w4_bin.38.purify_k141_1989199	98872
2020_CBL-w4_bin.38.purify	2020_CBL-w4_bin.38.purify_k141_2285719	135764
2020_CBL-w4_bin.38.purify	2020_CBL-w4_bin.38.purify_k141_2333364	93553
2020_CBL-w4_bin.38.purify	2020_CBL-w4_bin.38.purify_k141_3346794	16592
2020_CBL-w4_bin.47.purify	2020_CBL-w4_bin.47.purify_k141_240002	12173
2020_CBL-w4_bin.47.purify	2020_CBL-w4_bin.47.purify_k141_331205	15354
2020_CBL-w4_bin.47.purify	2020_CBL-w4_bin.47.purify_k141_1864682	4116
2020_CBL-w4_bin.47.purify	2020_CBL-w4_bin.47.purify_k141_2913833	3190
2020_CBL-w4_bin.5.purify	2020_CBL-w4_bin.5.purify_k141_3267631	31336
2020_CBL-w4_bin.51.purify	2020_CBL-w4_bin.51.purify_k141_108666	1974
2020_CBL-w4_bin.51.purify	2020_CBL-w4_bin.51.purify_k141_1965024	8237
2020_CBL-w4_bin.51.purify	2020_CBL-w4_bin.51.purify_k141_2285928	20262
2020_CBL-w4_bin.51.purify	2020_CBL-w4_bin.51.purify_k141_2613456	5048
2020_CBL-w4_bin.52.purify	2020_CBL-w4_bin.52.purify_k141_550501	5915
2020_CBL-w4_bin.52.purify	2020_CBL-w4_bin.52.purify_k141_1110882	5263
2020_CBL-w4_bin.52.purify	2020_CBL-w4_bin.52.purify_k141_1210953	6661
2020_CBL-w4_bin.52.purify	2020_CBL-w4_bin.52.purify_k141_1597270	18689
