bin	contig	len
MFD01689.bin.1.60	contig_11257	380595
MFD01689.bin.1.60	contig_14057	125085
MFD01689.bin.1.60	contig_6520	412194
MFD01689.bin.1.61	contig_28716	494445
MFD01689.bin.1.61	contig_58780	364359
MFD01689.bin.1.7	contig_25172	1143639
MFD01689.bin.1.7	contig_29788	1040114
MFD01689.bin.1.72	contig_21908	2979520
MFD01689.bin.1.76	contig_21080	907558
MFD01689.bin.1.76	contig_21900	2513026
MFD01689.bin.1.89	contig_27756	137621
MFD01689.bin.1.89	contig_35381	664400
MFD01689.bin.1.89	contig_35906	23638
MFD01689.bin.1.89	contig_37357	331326
MFD01689.bin.1.89	contig_54130	15470
MFD01689.bin.1.89	contig_55627	157516
MFD01689.bin.2.10	contig_52616	37377
MFD01689.bin.2.11	contig_16140	568101
MFD01689.bin.2.11	contig_16566	236379
MFD01689.bin.2.11	contig_18848	488128
MFD01689.bin.2.11	contig_18858	322162
MFD01689.bin.2.11	contig_18944	252528
MFD01689.bin.2.11	contig_18949	177931
MFD01689.bin.2.11	contig_18955	264969
MFD01689.bin.2.11	contig_18979	349292
MFD01689.bin.2.11	contig_19004	83457
MFD01689.bin.2.11	contig_19010	163535
MFD01689.bin.2.13	contig_10805	111400
MFD01689.bin.2.13	contig_11754	49319
MFD01689.bin.2.14	contig_15770	256154
MFD01689.bin.2.14	contig_15800	897231
MFD01689.bin.2.14	contig_15839	228583
MFD01689.bin.2.14	contig_15848	174445
MFD01689.bin.2.14	contig_15981	72158
MFD01689.bin.2.14	contig_16035	322895
MFD01689.bin.2.14	contig_17006	203270
MFD01689.bin.2.14	contig_17032	343727
MFD01689.bin.2.14	contig_21210	269477
MFD01689.bin.2.14	contig_49036	13936
MFD01689.bin.2.15	contig_31541	70013
MFD01689.bin.2.15	contig_37623	14283
MFD01689.bin.2.15	contig_38097	38661
MFD01689.bin.2.15	contig_69991	27829
MFD01689.bin.2.17	contig_39293	277837
MFD01689.bin.2.17	contig_45005	247498
MFD01689.bin.2.17	contig_51004	87355
MFD01689.bin.2.17	contig_53524	267288
MFD01689.bin.2.19	contig_17631	58016
MFD01689.bin.2.19	contig_17650	295205
MFD01689.bin.2.19	contig_17654	174323
MFD01689.bin.2.19	contig_17655	407816
MFD01689.bin.2.19	contig_17658	105476
MFD01689.bin.2.19	contig_43418	216548
MFD01689.bin.2.19	contig_71192	54533
MFD01689.bin.2.22	contig_17523	379355
MFD01689.bin.2.22	contig_22598	263858
MFD01689.bin.2.22	contig_23103	210633
MFD01689.bin.2.22	contig_23104	210097
MFD01689.bin.2.22	contig_23119	151373
MFD01689.bin.2.22	contig_31569	138206
MFD01689.bin.2.23	contig_28077	304414
MFD01689.bin.2.24	contig_12187	587425
MFD01689.bin.2.26	contig_11955	198460
MFD01689.bin.2.26	contig_21351	109470
MFD01689.bin.2.26	contig_22296	248659
MFD01689.bin.2.26	contig_22320	189967
MFD01689.bin.2.26	contig_71917	26843
MFD01689.bin.2.27	contig_13730	400498
MFD01689.bin.2.27	contig_18202	379276
MFD01689.bin.2.27	contig_30555	22356
MFD01689.bin.2.27	contig_30556	1013288
MFD01689.bin.2.27	contig_37053	748442
MFD01689.bin.2.27	contig_37110	120281
MFD01689.bin.2.27	contig_37115	562168
MFD01689.bin.2.27	contig_40518	212700
MFD01689.bin.2.27	contig_63058	75572
MFD01689.bin.2.31	contig_19202	124373
MFD01689.bin.2.31	contig_21945	191904
MFD01689.bin.2.31	contig_35219	97451
MFD01689.bin.2.33	contig_28685	204848
MFD01689.bin.2.33	contig_28688	167221
MFD01689.bin.2.33	contig_29277	112032
MFD01689.bin.2.33	contig_31505	178587
MFD01689.bin.2.33	contig_31509	189759
MFD01689.bin.2.33	contig_43218	75156
MFD01689.bin.2.33	contig_45120	64515
MFD01689.bin.2.33	contig_46466	60839
MFD01689.bin.2.33	contig_46889	12159
MFD01689.bin.2.34	contig_12501	134384
MFD01689.bin.2.34	contig_12583	221323
MFD01689.bin.2.34	contig_13519	12103
MFD01689.bin.2.34	contig_13939	13937
MFD01689.bin.2.34	contig_22979	22066
MFD01689.bin.2.34	contig_2917	423574
MFD01689.bin.2.34	contig_29921	487034
MFD01689.bin.2.35	contig_17718	404903
MFD01689.bin.2.35	contig_21847	69970
MFD01689.bin.2.35	contig_21849	331314
MFD01689.bin.2.35	contig_24372	52399
MFD01689.bin.2.35	contig_35902	42643
MFD01689.bin.2.35	contig_59393	35448
MFD01689.bin.2.36	contig_30667	634214
MFD01689.bin.2.36	contig_64254	58230
MFD01689.bin.2.37	contig_15972	613646
MFD01689.bin.2.39	contig_68457	40169
MFD01689.bin.2.4	contig_24036	585162
MFD01689.bin.2.4	contig_24040	33184
MFD01689.bin.2.41	contig_15812	529748
MFD01689.bin.2.41	contig_15829	223879
MFD01689.bin.2.41	contig_17076	408390
MFD01689.bin.2.41	contig_17460	54026
MFD01689.bin.2.41	contig_23264	174773
MFD01689.bin.2.41	contig_28200	159237
MFD01689.bin.2.41	contig_29905	240267
MFD01689.bin.2.41	contig_29906	331052
MFD01689.bin.2.41	contig_32062	16232
MFD01689.bin.2.41	contig_32473	93801
MFD01689.bin.2.41	contig_34115	109986
MFD01689.bin.2.41	contig_35538	154605
MFD01689.bin.2.41	contig_44443	34639
MFD01689.bin.2.42	contig_10576	44077
MFD01689.bin.2.42	contig_13826	47936
MFD01689.bin.2.42	contig_5499	389965
MFD01689.bin.2.43	contig_12412	138484
MFD01689.bin.2.43	contig_22218	79017
MFD01689.bin.2.43	contig_64472	91138
MFD01689.bin.2.43	contig_67136	127349
MFD01689.bin.2.45	contig_23809	873554
MFD01689.bin.2.45	contig_23810	387940
MFD01689.bin.2.45	contig_23872	7739
MFD01689.bin.2.45	contig_24272	165061
MFD01689.bin.2.45	contig_39756	24151
MFD01689.bin.2.5	contig_22529	49265
MFD01689.bin.2.5	contig_23657	15722
MFD01689.bin.2.5	contig_32990	74807
MFD01689.bin.2.5	contig_56721	101170
MFD01689.bin.2.5	contig_68406	19632
MFD01689.bin.2.5	contig_71135	58948
MFD01689.bin.2.5	contig_73174	49361
MFD01689.bin.2.50	contig_42564	55909
MFD01689.bin.2.50	contig_54693	73264
MFD01689.bin.2.50	contig_56954	26487
MFD01689.bin.2.50	contig_59063	8415
MFD01689.bin.2.50	contig_60284	28661
MFD01689.bin.2.50	contig_66668	23007
MFD01689.bin.2.50	contig_66966	85057
MFD01689.bin.2.50	contig_68891	11055
MFD01689.bin.2.50	contig_69051	42307
MFD01689.bin.2.50	contig_69538	56009
MFD01689.bin.2.50	contig_70645	36925
MFD01689.bin.2.50	contig_70750	12856
MFD01689.bin.2.6	contig_16570	1349505
MFD01689.bin.2.6	contig_21913	799647
MFD01689.bin.2.6	contig_30336	362228
MFD01689.bin.2.6	contig_30337	374497
MFD01689.bin.2.63	contig_25774	288387
MFD01689.bin.2.63	contig_50654	91698
MFD01689.bin.2.65	contig_26451	249332
MFD01689.bin.2.65	contig_27176	92445
MFD01689.bin.2.65	contig_51671	216315
MFD01689.bin.2.66	contig_37196	216374
MFD01689.bin.2.66	contig_56152	283122
MFD01689.bin.2.67	contig_12134	154418
MFD01689.bin.2.67	contig_21997	828305
MFD01689.bin.2.67	contig_22005	178212
MFD01689.bin.2.67	contig_22013	98817
MFD01689.bin.2.67	contig_29897	241024
MFD01689.bin.2.67	contig_49874	150449
MFD01689.bin.2.67	contig_55884	117726
MFD01689.bin.2.68	contig_11600	54074
MFD01689.bin.2.68	contig_12736	74202
MFD01689.bin.2.68	contig_12739	44175
MFD01689.bin.2.68	contig_12745	31522
MFD01689.bin.2.68	contig_12752	34269
MFD01689.bin.2.68	contig_14766	14338
MFD01689.bin.2.68	contig_14859	43478
MFD01689.bin.2.68	contig_14883	5226
MFD01689.bin.2.68	contig_14898	11910
MFD01689.bin.2.68	contig_37279	80961
MFD01689.bin.2.68	contig_41150	18388
MFD01689.bin.2.68	contig_50679	5150
MFD01689.bin.2.68	contig_5749	46741
MFD01689.bin.2.68	contig_70536	37741
MFD01689.bin.2.69	contig_17930	50025
MFD01689.bin.2.69	contig_29830	24445
MFD01689.bin.2.69	contig_37186	27523
MFD01689.bin.2.69	contig_44262	10145
MFD01689.bin.2.69	contig_47769	62182
MFD01689.bin.2.69	contig_66443	12409
MFD01689.bin.2.69	contig_68147	9066
MFD01689.bin.2.69	contig_68927	19635
MFD01689.bin.2.70	contig_27014	706621
MFD01689.bin.2.70	contig_31686	298606
MFD01689.bin.2.70	contig_35489	135339
MFD01689.bin.2.70	contig_42519	271610
MFD01689.bin.2.70	contig_43050	631825
MFD01689.bin.2.70	contig_48319	307327
MFD01689.bin.2.71	contig_27123	219576
MFD01689.bin.2.71	contig_27142	498514
MFD01689.bin.2.71	contig_35304	530720
MFD01689.bin.2.71	contig_35309	105700
MFD01689.bin.2.72	contig_12866	525011
MFD01689.bin.2.72	contig_33601	1270963
MFD01689.bin.2.72	contig_35151	465562
MFD01689.bin.2.72	contig_39484	412759
MFD01689.bin.2.72	contig_42175	1045921
MFD01689.bin.2.72	contig_51667	660372
MFD01689.bin.2.72	contig_61304	563993
MFD01689.bin.2.73	contig_34219	924685
MFD01689.bin.2.73	contig_39022	708068
MFD01689.bin.2.73	contig_39023	220623
MFD01689.bin.2.73	contig_39025	214701
MFD01689.bin.2.74	contig_22751	158088
MFD01689.bin.2.74	contig_24564	153627
MFD01689.bin.2.74	contig_27144	126298
MFD01689.bin.2.74	contig_29066	51228
MFD01689.bin.2.74	contig_33096	183368
MFD01689.bin.2.74	contig_39070	123271
MFD01689.bin.2.74	contig_39154	156530
MFD01689.bin.2.74	contig_52266	5395
MFD01689.bin.2.75	contig_19912	48174
MFD01689.bin.2.76	contig_26002	114657
MFD01689.bin.2.76	contig_32508	16561
MFD01689.bin.2.76	contig_44249	40048
MFD01689.bin.2.76	contig_48590	25356
MFD01689.bin.2.76	contig_60523	26044
MFD01689.bin.2.77	contig_12580	41036
MFD01689.bin.2.77	contig_22171	53003
MFD01689.bin.2.77	contig_22176	158589
MFD01689.bin.2.77	contig_42818	210007
MFD01689.bin.2.77	contig_54248	109741
MFD01689.bin.2.77	contig_66422	25845
MFD01689.bin.2.77	contig_69864	36893
MFD01689.bin.2.79	contig_37273	158494
MFD01689.bin.2.81	contig_71988	136960
MFD01689.bin.2.82	contig_17932	28487
MFD01689.bin.2.82	contig_24715	249457
MFD01689.bin.2.82	contig_24784	52239
MFD01689.bin.2.82	contig_30879	66157
MFD01689.bin.2.82	contig_32950	153286
MFD01689.bin.2.82	contig_34819	370385
MFD01689.bin.2.82	contig_35138	157138
MFD01689.bin.2.82	contig_35938	133365
MFD01689.bin.2.82	contig_39368	125025
MFD01689.bin.2.82	contig_40989	91362
MFD01689.bin.2.82	contig_42230	16897
MFD01689.bin.2.82	contig_42321	179950
MFD01689.bin.2.82	contig_42524	159859
MFD01689.bin.2.82	contig_47737	192556
MFD01689.bin.2.82	contig_58260	118878
MFD01689.bin.2.82	contig_70181	28471
MFD01689.bin.2.82	contig_70785	10968
MFD01689.bin.2.84	contig_13940	237668
MFD01689.bin.2.84	contig_26504	931301
MFD01689.bin.2.84	contig_40394	63516
MFD01689.bin.3.10	contig_10598	178598
MFD01689.bin.3.10	contig_15795	154538
MFD01689.bin.3.10	contig_15803	180870
MFD01689.bin.3.10	contig_15817	127202
MFD01689.bin.3.10	contig_15906	248132
MFD01689.bin.3.10	contig_15971	134104
MFD01689.bin.3.10	contig_16024	266462
MFD01689.bin.3.10	contig_16029	24421
MFD01689.bin.3.10	contig_19174	125933
MFD01689.bin.3.10	contig_21198	46666
MFD01689.bin.3.10	contig_27870	22780
MFD01689.bin.3.10	contig_27877	86597
MFD01689.bin.3.10	contig_37306	62697
MFD01689.bin.3.10	contig_57586	21071
MFD01689.bin.3.105	contig_19629	16210
MFD01689.bin.3.105	contig_19630	45358
MFD01689.bin.3.105	contig_19683	34551
MFD01689.bin.3.121	contig_16123	47419
MFD01689.bin.3.121	contig_16190	106033
MFD01689.bin.3.121	contig_16219	79916
MFD01689.bin.3.121	contig_16298	74637
MFD01689.bin.3.121	contig_16319	104539
MFD01689.bin.3.121	contig_16420	105393
MFD01689.bin.3.121	contig_43803	19071
MFD01689.bin.3.127	contig_23667	46914
MFD01689.bin.3.127	contig_26293	60058
MFD01689.bin.3.127	contig_54310	39509
MFD01689.bin.3.127	contig_63550	72622
MFD01689.bin.3.127	contig_63916	61078
MFD01689.bin.3.127	contig_68256	76118
MFD01689.bin.3.127	contig_69332	14400
MFD01689.bin.3.127	contig_71239	7893
MFD01689.bin.3.32	contig_21566	113437
MFD01689.bin.3.32	contig_23988	89521
MFD01689.bin.3.32	contig_25256	20763
MFD01689.bin.3.32	contig_27548	100549
MFD01689.bin.3.32	contig_31064	20517
MFD01689.bin.3.32	contig_45432	35977
MFD01689.bin.3.32	contig_68599	26030
MFD01689.bin.3.32	contig_71747	49643
MFD01689.bin.3.37	contig_18566	218347
MFD01689.bin.3.37	contig_55004	156897
MFD01689.bin.3.63	contig_10326	110183
MFD01689.bin.3.63	contig_10474	186526
MFD01689.bin.3.63	contig_34812	62413
MFD01689.bin.3.63	contig_48726	45333
MFD01689.bin.3.64	contig_19711	115478
MFD01689.bin.3.88	contig_16536	273788
MFD01689.bin.3.88	contig_21901	154175
MFD01689.bin.3.88	contig_29180	380785
MFD01689.bin.c.1	contig_17082	4069481
MFD01689.bin.c.2	contig_21905	3328376
MFD01716.bin.1.112	contig_10251	1850461
MFD01716.bin.1.112	contig_44588	718329
MFD01716.bin.1.115	contig_8864	2368834
MFD01716.bin.1.118	contig_20506	469147
MFD01716.bin.1.118	contig_29266	129073
MFD01716.bin.1.118	contig_74012	191478
MFD01716.bin.1.118	contig_86602	324267
MFD01716.bin.1.121	contig_20509	2674823
MFD01716.bin.1.121	contig_22467	1396517
MFD01716.bin.1.121	contig_65340	746597
MFD01716.bin.1.123	contig_55110	186140
MFD01716.bin.1.125	contig_13759	2528822
MFD01716.bin.1.125	contig_14195	1757317
MFD01716.bin.1.126	contig_4290	891550
MFD01716.bin.1.127	contig_19529	5241559
MFD01716.bin.1.127	contig_38992	667991
MFD01716.bin.1.129	contig_19830	1048514
MFD01716.bin.1.130	contig_13301	265659
MFD01716.bin.1.130	contig_14382	324973
MFD01716.bin.1.130	contig_16564	559384
MFD01716.bin.1.130	contig_31540	78570
MFD01716.bin.1.133	contig_13875	942039
MFD01716.bin.1.133	contig_18299	1193782
MFD01716.bin.1.133	contig_18311	703741
MFD01716.bin.1.133	contig_18314	333252
MFD01716.bin.1.133	contig_85235	221442
MFD01716.bin.1.135	contig_35486	1619242
MFD01716.bin.1.135	contig_92	1059540
MFD01716.bin.1.137	contig_26701	162305
MFD01716.bin.1.137	contig_27961	496767
MFD01716.bin.1.137	contig_35578	99677
MFD01716.bin.1.137	contig_6147	804061
MFD01716.bin.1.139	contig_9359	126512
MFD01716.bin.1.139	contig_9360	138907
MFD01716.bin.1.142	contig_23014	650906
MFD01716.bin.1.142	contig_37574	1220595
MFD01716.bin.1.142	contig_44802	442039
MFD01716.bin.1.142	contig_46564	409756
MFD01716.bin.1.144	contig_40054	21310
MFD01716.bin.1.144	contig_46011	3717
MFD01716.bin.1.15	contig_11026	1334373
MFD01716.bin.1.156	contig_12702	1444116
MFD01716.bin.1.156	contig_81437	305922
MFD01716.bin.1.158	contig_5431	329839
MFD01716.bin.1.158	contig_77510	44778
MFD01716.bin.1.158	contig_8262	252817
MFD01716.bin.1.159	contig_17862	293448
MFD01716.bin.1.159	contig_42839	995627
MFD01716.bin.1.16	contig_4248	194990
MFD01716.bin.1.16	contig_4260	1027594
MFD01716.bin.1.166	contig_13395	382694
MFD01716.bin.1.166	contig_9086	73507
MFD01716.bin.1.166	contig_9570	555091
MFD01716.bin.1.166	contig_9624	551350
MFD01716.bin.1.167	contig_14754	1869078
MFD01716.bin.1.167	contig_24739	490822
MFD01716.bin.1.167	contig_41219	498933
MFD01716.bin.1.167	contig_5504	534412
MFD01716.bin.1.168	contig_11301	481780
MFD01716.bin.1.171	contig_15898	703042
MFD01716.bin.1.171	contig_34624	3516955
MFD01716.bin.1.171	contig_38226	2084523
MFD01716.bin.1.171	contig_38229	738790
MFD01716.bin.1.173	contig_21179	1557406
MFD01716.bin.1.173	contig_30825	226183
MFD01716.bin.1.173	contig_30826	88497
MFD01716.bin.1.173	contig_64173	226814
MFD01716.bin.1.173	contig_72396	101140
MFD01716.bin.1.173	contig_72414	695839
MFD01716.bin.1.173	contig_91320	112134
MFD01716.bin.1.173	contig_92386	59737
MFD01716.bin.1.177	contig_10651	1221838
MFD01716.bin.1.177	contig_17858	503677
MFD01716.bin.1.178	contig_45211	19146
MFD01716.bin.1.178	contig_5529	1028172
MFD01716.bin.1.178	contig_5809	159566
MFD01716.bin.1.178	contig_5823	26907
MFD01716.bin.1.178	contig_5878	1267636
MFD01716.bin.1.178	contig_66811	304384
MFD01716.bin.1.178	contig_8913	29693
MFD01716.bin.1.180	contig_20495	284957
MFD01716.bin.1.180	contig_21120	43220
MFD01716.bin.1.180	contig_33489	60078
MFD01716.bin.1.180	contig_40012	14256
MFD01716.bin.1.180	contig_4267	72896
MFD01716.bin.1.180	contig_4291	37591
MFD01716.bin.1.180	contig_5898	12180
MFD01716.bin.1.180	contig_6009	12270
MFD01716.bin.1.180	contig_6028	40853
MFD01716.bin.1.181	contig_17025	82460
MFD01716.bin.1.185	contig_36526	391316
MFD01716.bin.1.185	contig_4254	3280573
MFD01716.bin.1.185	contig_4262	388467
MFD01716.bin.1.186	contig_10077	772148
MFD01716.bin.1.186	contig_23497	258128
MFD01716.bin.1.190	contig_59010	51377
MFD01716.bin.1.190	contig_71150	529729
MFD01716.bin.1.191	contig_10657	805439
MFD01716.bin.1.191	contig_21069	207768
MFD01716.bin.1.195	contig_16594	2729164
MFD01716.bin.1.195	contig_29672	557499
MFD01716.bin.1.196	contig_29689	515523
MFD01716.bin.1.197	contig_29234	718846
MFD01716.bin.1.197	contig_32386	470332
MFD01716.bin.1.198	contig_13282	905536
MFD01716.bin.1.202	contig_12604	1608179
MFD01716.bin.1.202	contig_21863	432139
MFD01716.bin.1.202	contig_21869	1118085
MFD01716.bin.1.202	contig_39154	116717
MFD01716.bin.1.21	contig_26063	132201
MFD01716.bin.1.21	contig_55818	232484
MFD01716.bin.1.21	contig_61126	775144
MFD01716.bin.1.21	contig_75136	290050
MFD01716.bin.1.225	contig_22866	253385
MFD01716.bin.1.225	contig_32083	2297640
MFD01716.bin.1.226	contig_13828	1838971
MFD01716.bin.1.226	contig_24350	1153360
MFD01716.bin.1.226	contig_9926	1297895
MFD01716.bin.1.23	contig_9912	3764199
MFD01716.bin.1.232	contig_92776	120588
MFD01716.bin.1.24	contig_70799	903775
MFD01716.bin.1.24	contig_75631	483312
MFD01716.bin.1.24	contig_85083	481554
MFD01716.bin.1.31	contig_16840	1986125
MFD01716.bin.1.33	contig_16591	650179
MFD01716.bin.1.33	contig_16838	333788
MFD01716.bin.1.33	contig_1744	713959
MFD01716.bin.1.33	contig_57510	129803
MFD01716.bin.1.33	contig_87398	113085
MFD01716.bin.1.34	contig_22717	637584
MFD01716.bin.1.34	contig_30390	1543902
MFD01716.bin.1.34	contig_44644	936229
MFD01716.bin.1.35	contig_20572	3215616
MFD01716.bin.1.35	contig_55944	699198
MFD01716.bin.1.38	contig_37621	293529
MFD01716.bin.1.39	contig_54356	63635
MFD01716.bin.1.46	contig_24231	1193174
MFD01716.bin.1.46	contig_44421	504899
MFD01716.bin.1.48	contig_26411	504204
MFD01716.bin.1.49	contig_16963	733833
MFD01716.bin.1.49	contig_21581	815392
MFD01716.bin.1.49	contig_24459	1343701
MFD01716.bin.1.49	contig_39580	838349
MFD01716.bin.1.5	contig_15125	2234423
MFD01716.bin.1.5	contig_84720	386271
MFD01716.bin.1.50	contig_31895	90701
MFD01716.bin.1.50	contig_40437	282375
MFD01716.bin.1.50	contig_62368	253770
MFD01716.bin.1.50	contig_9913	349387
MFD01716.bin.1.51	contig_14896	2423816
MFD01716.bin.1.51	contig_38281	477238
MFD01716.bin.1.55	contig_23207	701712
MFD01716.bin.1.55	contig_35103	487778
MFD01716.bin.1.59	contig_34420	599446
MFD01716.bin.1.59	contig_46593	586973
MFD01716.bin.1.60	contig_25505	255466
MFD01716.bin.1.8	contig_22917	1679466
MFD01716.bin.1.8	contig_24476	835943
MFD01716.bin.1.8	contig_38943	749344
MFD01716.bin.1.82	contig_14197	333255
MFD01716.bin.1.82	contig_45389	372952
MFD01716.bin.1.82	contig_86342	240941
MFD01716.bin.2.1	contig_13501	300740
MFD01716.bin.2.1	contig_13812	1549512
MFD01716.bin.2.1	contig_13822	133648
MFD01716.bin.2.1	contig_27380	265358
MFD01716.bin.2.1	contig_45932	158834
MFD01716.bin.2.1	contig_51803	247393
MFD01716.bin.2.1	contig_57605	978109
MFD01716.bin.2.1	contig_74546	376328
MFD01716.bin.2.1	contig_8888	458311
MFD01716.bin.2.100	contig_82384	113935
MFD01716.bin.2.102	contig_2313	723790
MFD01716.bin.2.102	contig_3860	715934
MFD01716.bin.2.102	contig_6825	346645
MFD01716.bin.2.104	contig_53910	133253
MFD01716.bin.2.107	contig_73856	49966
MFD01716.bin.2.107	contig_73897	60111
MFD01716.bin.2.108	contig_12153	2120585
MFD01716.bin.2.108	contig_54557	59558
MFD01716.bin.2.110	contig_71714	224320
MFD01716.bin.2.111	contig_61428	71820
MFD01716.bin.2.111	contig_9195	163569
MFD01716.bin.2.112	contig_10314	731835
MFD01716.bin.2.112	contig_12527	1083938
MFD01716.bin.2.113	contig_4890	1305069
MFD01716.bin.2.114	contig_5047	336470
MFD01716.bin.2.115	contig_22731	124515
MFD01716.bin.2.115	contig_87000	42092
MFD01716.bin.2.116	contig_31094	2596599
MFD01716.bin.2.116	contig_35148	1144929
MFD01716.bin.2.117	contig_1747	612163
MFD01716.bin.2.117	contig_1818	313886
MFD01716.bin.2.117	contig_2234	374668
MFD01716.bin.2.117	contig_2504	236987
MFD01716.bin.2.117	contig_2678	31192
MFD01716.bin.2.117	contig_3059	29757
MFD01716.bin.2.117	contig_4159	178664
MFD01716.bin.2.117	contig_9346	203768
MFD01716.bin.2.118	contig_21250	89776
MFD01716.bin.2.118	contig_9267	774100
MFD01716.bin.2.118	contig_9271	368052
MFD01716.bin.2.119	contig_4134	150580
MFD01716.bin.2.119	contig_56655	62673
MFD01716.bin.2.120	contig_25900	1214011
MFD01716.bin.2.125	contig_29812	1144995
MFD01716.bin.2.125	contig_4170	1367544
MFD01716.bin.2.126	contig_10279	741018
MFD01716.bin.2.126	contig_10280	1475071
MFD01716.bin.2.126	contig_10287	2316309
MFD01716.bin.2.126	contig_25152	640599
MFD01716.bin.2.126	contig_35128	21635
MFD01716.bin.2.126	contig_8648	899092
MFD01716.bin.2.126	contig_8832	3025769
MFD01716.bin.2.129	contig_52541	72711
MFD01716.bin.2.13	contig_23583	95012
MFD01716.bin.2.13	contig_57315	129695
MFD01716.bin.2.13	contig_8108	60188
MFD01716.bin.2.13	contig_8384	61853
MFD01716.bin.2.130	contig_11800	43813
MFD01716.bin.2.130	contig_47564	64546
MFD01716.bin.2.133	contig_12246	383053
MFD01716.bin.2.133	contig_90987	68891
MFD01716.bin.2.134	contig_16962	89117
MFD01716.bin.2.135	contig_53808	146957
MFD01716.bin.2.139	contig_17881	138152
MFD01716.bin.2.140	contig_14730	221615
MFD01716.bin.2.143	contig_16216	4222913
MFD01716.bin.2.147	contig_86291	263911
MFD01716.bin.2.148	contig_7483	1423369
MFD01716.bin.2.148	contig_7539	1128936
MFD01716.bin.2.148	contig_7543	776038
MFD01716.bin.2.148	contig_7849	908896
MFD01716.bin.2.148	contig_7860	1025206
MFD01716.bin.2.148	contig_8329	133285
MFD01716.bin.2.149	contig_4789	596609
MFD01716.bin.2.15	contig_38987	764301
MFD01716.bin.2.152	contig_17416	1679663
MFD01716.bin.2.152	contig_34742	1067252
MFD01716.bin.2.152	contig_47425	344413
MFD01716.bin.2.152	contig_66063	401209
MFD01716.bin.2.152	contig_66550	462887
MFD01716.bin.2.152	contig_78351	395484
MFD01716.bin.2.153	contig_19361	12352
MFD01716.bin.2.153	contig_22865	210947
MFD01716.bin.2.153	contig_67371	81760
MFD01716.bin.2.155	contig_7129	2643917
MFD01716.bin.2.155	contig_7140	1452221
MFD01716.bin.2.16	contig_121	264677
MFD01716.bin.2.16	contig_26868	184592
MFD01716.bin.2.16	contig_54717	49295
MFD01716.bin.2.17	contig_13786	443890
MFD01716.bin.2.19	contig_52	43344
MFD01716.bin.2.23	contig_18444	47494
MFD01716.bin.2.23	contig_38543	38581
MFD01716.bin.2.23	contig_39483	244083
MFD01716.bin.2.23	contig_40823	140442
MFD01716.bin.2.24	contig_12141	489729
MFD01716.bin.2.24	contig_21361	233521
MFD01716.bin.2.25	contig_14868	144928
MFD01716.bin.2.25	contig_52488	95207
MFD01716.bin.2.32	contig_17773	680129
MFD01716.bin.2.32	contig_40257	215797
MFD01716.bin.2.32	contig_40380	505915
MFD01716.bin.2.33	contig_41828	339552
MFD01716.bin.2.36	contig_18424	1640070
MFD01716.bin.2.36	contig_21992	283119
MFD01716.bin.2.36	contig_27949	582908
MFD01716.bin.2.37	contig_14581	311240
MFD01716.bin.2.37	contig_18478	348909
MFD01716.bin.2.37	contig_52935	318500
MFD01716.bin.2.38	contig_13423	784725
MFD01716.bin.2.38	contig_34618	146223
MFD01716.bin.2.38	contig_59305	392915
MFD01716.bin.2.4	contig_57188	513502
MFD01716.bin.2.40	contig_11320	596230
MFD01716.bin.2.40	contig_15130	337843
MFD01716.bin.2.40	contig_19639	922018
MFD01716.bin.2.40	contig_52440	756879
MFD01716.bin.2.40	contig_52441	434648
MFD01716.bin.2.40	contig_61801	78034
MFD01716.bin.2.40	contig_83006	343029
MFD01716.bin.2.40	contig_90495	490892
MFD01716.bin.2.40	contig_91000	152766
MFD01716.bin.2.40	contig_91764	53173
MFD01716.bin.2.41	contig_11717	302185
MFD01716.bin.2.43	contig_13262	200537
MFD01716.bin.2.43	contig_13267	163246
MFD01716.bin.2.43	contig_18617	264870
MFD01716.bin.2.43	contig_23336	78200
MFD01716.bin.2.43	contig_24078	495889
MFD01716.bin.2.43	contig_25658	257167
MFD01716.bin.2.43	contig_31769	156844
MFD01716.bin.2.43	contig_58588	79418
MFD01716.bin.2.43	contig_66501	43520
MFD01716.bin.2.45	contig_47724	115636
MFD01716.bin.2.5	contig_40371	962839
MFD01716.bin.2.51	contig_17730	126241
MFD01716.bin.2.51	contig_38824	49614
MFD01716.bin.2.51	contig_59979	33242
MFD01716.bin.2.52	contig_7993	394896
MFD01716.bin.2.52	contig_8350	275168
MFD01716.bin.2.6	contig_21477	1349826
MFD01716.bin.2.6	contig_73549	176301
MFD01716.bin.2.64	contig_23851	89856
MFD01716.bin.2.64	contig_47826	71623
MFD01716.bin.2.64	contig_84467	168008
MFD01716.bin.2.64	contig_90371	72708
MFD01716.bin.2.66	contig_9381	312059
MFD01716.bin.2.67	contig_13415	172338
MFD01716.bin.2.67	contig_15499	1262834
MFD01716.bin.2.67	contig_30210	36230
MFD01716.bin.2.67	contig_33848	49742
MFD01716.bin.2.67	contig_54798	142016
MFD01716.bin.2.67	contig_56852	399776
MFD01716.bin.2.67	contig_72900	87867
MFD01716.bin.2.67	contig_75432	118203
MFD01716.bin.2.70	contig_4611	1619260
MFD01716.bin.2.70	contig_9393	136816
MFD01716.bin.2.79	contig_29569	1136856
MFD01716.bin.2.79	contig_29623	194482
MFD01716.bin.2.8	contig_22348	217052
MFD01716.bin.2.8	contig_26094	85689
MFD01716.bin.2.8	contig_34395	6939
MFD01716.bin.2.8	contig_85570	15213
