bin	contig	len
LIB-MJ140-G8_02.10	k127_129787	1785
LIB-MJ140-G8_02.10	k127_86326	3991
LIB-MJ140-G8_02.10	k127_304320	2174
LIB-MJ140-G8_02.13	k127_68666	1627
LIB-MJ140-G8_02.13	k127_268893	2473
LIB-MJ140-G8_02.13	k127_309301	8400
LIB-MJ140-G8_02.19	k127_191853	3655
LIB-MJ140-G8_02.19	k127_289115	2794
LIB-MJ140-G8_02.19	k127_239792	2959
LIB-MJ140-G8_02.19	k127_124552	6306
LIB-MJ140-G8_02.8	k127_122255	7552
LIB-MJ140-H6_02.11	k127_42739	9592
LIB-MJ140-H7_02.3	k127_157828	3573
LIB-MJ140-H8_02.15	k127_144212	3062
LIB-MJ140-H8_02.15	k127_227797	2629
LIB-MJ140-H8_02.15	k127_122953	1610
LIB-MJ140-H8_02.15	k127_160412	1780
LIB-MJ145-A11_01.18	k127_116179	19062
LIB-MJ145-A1_01.5	k127_3088	5087
LIB-MJ145-A2_01.11	k127_188189	3421
LIB-MJ145-A2_01.13	k127_115552	43327
LIB-MJ145-A2_01.13	k127_30242	5727
LIB-MJ145-A2_01.13	k127_12371	34473
LIB-MJ145-A2_01.13	k127_21735	16292
LIB-MJ145-A2_01.13	k127_109880	24414
LIB-MJ145-A2_01.13	k127_111766	40846
LIB-MJ145-A2_01.20	k127_56284	13833
LIB-MJ145-A2_01.20	k127_126003	3260
LIB-MJ145-A2_01.20	k127_63404	5193
LIB-MJ145-A2_01.20	k127_176944	5422
LIB-MJ145-A2_01.20	k127_45083	11136
LIB-MJ145-A2_01.20	k127_113122	3552
LIB-MJ145-A2_01.4	k127_125651	1971
LIB-MJ145-A2_01.5	k127_115020	30298
LIB-MJ145-A2_01.5	k127_201924	6287
LIB-MJ145-A3_01.2	k127_23833	3702
LIB-MJ145-A4_01.5	k127_194961	3436
LIB-MJ145-B10_01.17	k127_72964	3076
LIB-MJ145-C6_01.5	k127_181285	7392
LIB-MJ145-C6_01.5	k127_183692	8493
LIB-MJ145-C6_01.5	k127_103669	4469
LIB-MJ145-C6_01.5	k127_68228	2896
LIB-MJ145-C6_01.5	k127_54041	3268
LIB-MJ145-C6_01.5	k127_57447	3512
LIB-MJ145-C6_01.5	k127_20009	4688
LIB-MJ145-C7_01.1	k127_101521	5538
LIB-MJ145-D1_01.1	k127_66953	4432
LIB-MJ145-D1_01.1	k127_8242	17866
LIB-MJ145-D1_01.1	k127_32620	18213
LIB-MJ145-D1_01.1	k127_55008	5841
LIB-MJ145-D1_01.1	k127_4813	31836
LIB-MJ145-D5_01.1	k127_80117	1982
LIB-MJ145-E7_01.5	k127_113880	11363
LIB-MJ145-E7_01.5	k127_136734	27476
LIB-MJ145-E8_01.3	k127_93194	8304
LIB-MJ146-A2_01.2	k127_33273	4714
LIB-MJ146-A2_01.2	k127_140297	1833
LIB-MJ146-B6_01.15	k127_179586	2419
LIB-MJ146-B6_01.16	k127_234530	5551
LIB-MJ146-C12_01.3	k127_55732	12294
LIB-MJ146-C12_01.3	k127_101947	4965
LIB-MJ146-C12_01.3	k127_24636	6369
LIB-MJ146-C12_01.3	k127_114980	3773
LIB-MJ146-C12_01.3	k127_117197	2998
LIB-MJ146-C12_01.3	k127_11353	3741
LIB-MJ146-C12_01.3	k127_175228	2636
LIB-MJ146-C12_01.3	k127_125781	3114
LIB-MJ146-C12_01.3	k127_142721	8534
LIB-MJ146-C12_01.8	k127_83798	4283
LIB-MJ146-C12_01.8	k127_136780	3853
LIB-MJ146-C12_01.8	k127_163076	2877
LIB-MJ146-C12_01.8	k127_140685	2524
LIB-MJ146-C1_01.4	k127_67222	6114
LIB-MJ146-C1_01.4	k127_1109	3520
LIB-MJ146-C1_01.4	k127_13310	8601
LIB-MJ146-C1_01.4	k127_16639	6966
LIB-MJ146-C1_01.4	k127_38285	6238
LIB-MJ146-C1_01.4	k127_83583	1649
LIB-MJ146-C1_01.4	k127_27781	3971
LIB-MJ146-C1_01.4	k127_41854	8905
LIB-MJ146-C1_01.4	k127_97268	5270
LIB-MJ146-C1_01.4	k127_55836	2615
LIB-MJ146-C1_01.4	k127_10381	4917
LIB-MJ146-C6_01.1	k127_254536	18780
LIB-MJ146-C6_01.1	k127_167116	16845
LIB-MJ146-C6_01.1	k127_23463	2386
LIB-MJ146-C6_01.1	k127_218320	2169
LIB-MJ146-C6_01.25	k127_196640	21790
LIB-MJ146-C6_01.25	k127_131593	20392
LIB-MJ146-C6_01.25	k127_83947	5677
LIB-MJ146-C6_01.26	k127_42105	8791
LIB-MJ146-E6_01.14	k127_183128	6511
LIB-MJ146-G1_01.1	k127_155809	4019
LIB-MJ146-G1_01.1	k127_158436	1736
LIB-MJ146-G6_01.12	k127_116717	5975
LIB-MJ147-A3_02.2	k127_32781	1571
LIB-MJ147-A3_02.2	k127_50315	2661
LIB-MJ147-A3_02.2	k127_117903	2882
LIB-MJ147-A3_02.3	k127_1188	3272
LIB-MJ147-A3_02.3	k127_145152	3889
LIB-MJ147-A3_02.3	k127_115126	1957
LIB-MJ147-A3_02.3	k127_21437	1654
LIB-MJ147-A3_02.3	k127_38959	5251
LIB-MJ147-A3_02.3	k127_150773	2031
LIB-MJ147-A3_02.3	k127_141458	4720
LIB-MJ147-A3_02.3	k127_62911	4178
LIB-MJ147-B6_02.6	k127_50005	2169
LIB-MJ147-B6_02.6	k127_52810	2055
LIB-MJ147-B6_02.6	k127_13266	5080
LIB-MJ147-C12_02.6	k127_42988	1844
LIB-MJ147-C12_02.6	k127_72182	5875
LIB-MJ147-C12_02.6	k127_47128	2346
LIB-MJ147-C12_02.6	k127_120395	2373
LIB-MJ147-C12_02.6	k127_93810	3018
LIB-MJ147-D10_02.1	k127_110791	2798
LIB-MJ147-D10_02.1	k127_63588	16498
LIB-MJ147-D3_02.7	k127_122999	2376
LIB-MJ147-D3_02.7	k127_2561	2065
LIB-MJ147-D9_02.14	k127_161583	6891
LIB-MJ147-D9_02.2	k127_60203	8387
LIB-MJ147-D9_02.2	k127_64225	24835
LIB-MJ147-D9_02.2	k127_106495	14999
LIB-MJ147-D9_02.2	k127_50278	8690
LIB-MJ147-D9_02.2	k127_129467	8416
LIB-MJ147-D9_02.2	k127_192226	13905
LIB-MJ147-D9_02.2	k127_95138	9574
LIB-MJ147-D9_02.3	k127_135656	28487
LIB-MJ147-D9_02.3	k127_8703	3037
LIB-MJ147-D9_02.3	k127_69303	3929
LIB-MJ147-D9_02.4	k127_137981	6252
LIB-MJ147-D9_02.4	k127_59515	4827
LIB-MJ147-D9_02.4	k127_44520	2173
LIB-MJ147-D9_02.5	k127_41540	42159
LIB-MJ147-D9_02.5	k127_62553	15285
LIB-MJ147-D9_02.5	k127_165383	37757
LIB-MJ147-D9_02.5	k127_124854	5209
LIB-MJ147-D9_02.5	k127_113101	4185
LIB-MJ147-D9_02.5	k127_152171	8364
LIB-MJ147-G5_02.4	k127_19062	29020
LIB-MJ147-G5_02.8	k127_105541	31278
LIB-MJ147-G5_02.8	k127_211019	16035
LIB-MJ147-H11_02_v_LIB-MJ403-H8_03.2	k127_18991	2207
LIB-MJ147-H2_02.2	k127_69226	3510
LIB-MJ147-H2_02.2	k127_97680	2945
LIB-MJ147-H2_02.2	k127_24113	1874
LIB-MJ147-H7_02.4	k127_36788	3122
LIB-MJ147-H7_02.4	k127_13126	6197
LIB-MJ147-H7_02.4	k127_114786	4078
LIB-MJ147-H7_02.4	k127_41649	3610
LIB-MJ147-H7_02.4	k127_65993	9288
LIB-MJ147-H7_02.4	k127_66350	4929
LIB-MJ147-H7_02.4	k127_23176	7276
LIB-MJ147-H7_02.4	k127_78790	9427
LIB-MJ147-H7_02.4	k127_55986	6883
LIB-MJ147-H7_02.4	k127_56598	18534
LIB-MJ147-H7_02.4	k127_79743	2408
LIB-MJ147-H7_02.4	k127_34280	1935
LIB-MJ147-H7_02.4	k127_9085	11808
LIB-MJ147-H7_02.4	k127_95510	3874
LIB-MJ148-B12_02.5	k127_93828	4419
LIB-MJ148-B12_02.5	k127_57869	5860
LIB-MJ148-B12_02.5	k127_96422	4527
LIB-MJ148-B12_02.5	k127_9075	8863
LIB-MJ148-B12_02.5	k127_124374	4401
LIB-MJ148-B12_02.5	k127_14879	6817
LIB-MJ148-B7_02.3	k127_96566	2012
LIB-MJ148-B7_02.6	k127_233580	2854
LIB-MJ148-B7_02.6	k127_187131	14024
LIB-MJ148-B7_02.6	k127_162518	9583
LIB-MJ148-B7_02.6	k127_228225	5897
LIB-MJ148-B8_02.1	k127_40446	6618
LIB-MJ148-B8_02.1	k127_22485	14519
LIB-MJ148-B8_02.1	k127_64365	41361
LIB-MJ148-B8_02.1	k127_24403	9660
LIB-MJ148-B8_02.1	k127_11679	30335
LIB-MJ148-B8_02.1	k127_26157	12612
LIB-MJ148-B9_02.1	k127_156290	3562
LIB-MJ148-B9_02.5	k127_135523	5910
LIB-MJ148-B9_02.5	k127_75068	3376
LIB-MJ148-D6_02.1	k127_57106	3601
LIB-MJ148-D6_02.1	k127_175011	1537
LIB-MJ148-D6_02.5	k127_153566	2772
LIB-MJ148-D6_02.5	k127_136210	2592
LIB-MJ148-D6_02.5	k127_89118	3211
LIB-MJ148-E10_02.2	k127_123413	5560
LIB-MJ148-E10_02.2	k127_85705	5914
LIB-MJ148-E10_02.7	k127_67107	1941
LIB-MJ148-E10_02.7	k127_48131	5482
LIB-MJ148-E10_02.7	k127_15229	8697
LIB-MJ148-E10_02.7	k127_78182	2639
LIB-MJ148-E7_02.4	k127_27608	10746
LIB-MJ148-E7_02.4	k127_128638	17734
LIB-MJ148-E7_02.4	k127_115551	12713
LIB-MJ148-E7_02.4	k127_62088	17257
LIB-MJ148-E7_02.4	k127_170056	3916
LIB-MJ148-F5_02_v_LIB-MJ407-H9_04.7	k127_210280	3552
LIB-MJ148-G5_02.10	k127_988	16197
LIB-MJ148-G5_02.10	k127_175387	7263
LIB-MJ148-G5_02.10	k127_8280	20552
LIB-MJ148-G5_02.10	k127_96028	8797
LIB-MJ148-G5_02.11	k127_117075	2549
LIB-MJ148-G5_02.13	k127_85858	10951
LIB-MJ148-G5_02.13	k127_107467	13217
LIB-MJ148-G5_02.13	k127_6343	2247
LIB-MJ148-G5_02.13	k127_116876	10808
LIB-MJ148-G5_02.13	k127_181371	2410
LIB-MJ148-G5_02.13	k127_11986	7150
LIB-MJ148-G5_02.13	k127_120171	3391
LIB-MJ148-G5_02.13	k127_143863	2508
LIB-MJ148-G5_02.2	k127_88989	10385
LIB-MJ148-G5_02.2	k127_110288	34108
LIB-MJ148-G5_02.2	k127_35405	7643
LIB-MJ148-G5_02.21	k127_105568	6604
LIB-MJ148-G5_02.21	k127_23437	7705
LIB-MJ148-G5_02.21	k127_131022	92987
LIB-MJ148-G5_02.21	k127_175605	3911
LIB-MJ148-G5_02.21	k127_28102	26769
LIB-MJ148-G5_02.21	k127_118447	35579
LIB-MJ148-G5_02.21	k127_160352	7484
LIB-MJ148-G5_02.21	k127_141138	1920
LIB-MJ148-G5_02.21	k127_101087	11676
LIB-MJ148-G5_02.22	k127_151245	22922
LIB-MJ148-G5_02.22	k127_27700	15113
LIB-MJ148-G5_02.22	k127_160596	34292
LIB-MJ148-G5_02.22	k127_162340	41079
LIB-MJ148-G5_02.22	k127_15556	30998
LIB-MJ148-G5_02.22	k127_36444	36819
LIB-MJ148-G5_02.23	k127_153204	150327
LIB-MJ148-G5_02.23	k127_92514	17499
LIB-MJ148-G5_02.23	k127_116229	44252
LIB-MJ148-G5_02.23	k127_31749	16508
LIB-MJ148-G5_02.23	k127_79904	5977
LIB-MJ148-G5_02.23	k127_33806	84750
LIB-MJ148-G5_02.23	k127_18649	94015
LIB-MJ148-G5_02.24	k127_105207	4399
LIB-MJ148-G5_02.24	k127_126985	4994
LIB-MJ148-G5_02.24	k127_22856	6118
LIB-MJ148-G5_02.24	k127_23148	3363
LIB-MJ148-G5_02.24	k127_149962	5482
LIB-MJ148-G5_02.24	k127_87583	9869
LIB-MJ148-G5_02.24	k127_172488	4920
LIB-MJ148-G5_02.24	k127_113533	4542
LIB-MJ148-G5_02.24	k127_134677	13550
LIB-MJ148-G5_02.24	k127_198491	4590
LIB-MJ148-G5_02.24	k127_179280	5239
LIB-MJ148-G5_02.24	k127_62929	3106
LIB-MJ148-G5_02.7	k127_57324	3572
LIB-MJ148-H10_02.19	k127_220738	35139
LIB-MJ148-H10_02.19	k127_40924	27750
LIB-MJ148-H10_02.19	k127_9848	18632
LIB-MJ148-H10_02.19	k127_18788	12234
LIB-MJ148-H10_02.19	k127_209054	11232
LIB-MJ148-H10_02.19	k127_60156	6540
LIB-MJ148-H10_02.2	k127_96818	3878
LIB-MJ148-H10_02.2	k127_251823	1800
LIB-MJ148-H10_02.2	k127_14570	4436
LIB-MJ148-H10_02.2	k127_293413	3411
LIB-MJ148-H10_02.2	k127_25393	2547
LIB-MJ148-H10_02.22	k127_35424	1667
LIB-MJ148-H10_02.22	k127_76118	5575
LIB-MJ148-H10_02.22	k127_179304	4429
LIB-MJ148-H10_02.25	k127_159483	7113
LIB-MJ148-H10_02.25	k127_5619	5016
LIB-MJ148-H10_02.25	k127_108754	5664
LIB-MJ148-H10_02.25	k127_246699	4252
LIB-MJ148-H10_02.9	k127_105908	13518
LIB-MJ148-H10_02.9	k127_77565	72555
LIB-MJ148-H3_02.1	k127_167958	2993
LIB-MJ149-A3_03.10	k127_174904	22531
LIB-MJ149-A3_03.10	k127_218474	13520
LIB-MJ149-A3_03.10	k127_6209	11950
LIB-MJ149-A3_03.10	k127_183147	18187
LIB-MJ149-A3_03.10	k127_362209	8690
LIB-MJ149-A3_03.10	k127_28359	42990
LIB-MJ149-A3_03.9	k127_392132	9352
LIB-MJ149-A6_03.8	k127_113877	2744
LIB-MJ149-A6_03.8	k127_141645	3768
LIB-MJ149-B4_03.2	k127_143160	1947
LIB-MJ149-B4_03.5	k127_18450	18907
LIB-MJ149-B4_03.5	k127_71192	3897
LIB-MJ149-B4_03.5	k127_138588	14155
LIB-MJ149-B4_03.5	k127_120642	10014
LIB-MJ149-B4_03.5	k127_87583	9903
LIB-MJ149-B4_03.5	k127_143399	5274
LIB-MJ149-B4_03.5	k127_76276	13184
LIB-MJ149-B4_03.5	k127_31307	5305
LIB-MJ149-C4_03.17	k127_108961	13704
LIB-MJ149-C4_03.18	k127_156266	1714
LIB-MJ149-C4_03.18	k127_145086	5827
LIB-MJ149-C4_03.3	k127_25646	5423
LIB-MJ149-C4_03.3	k127_62624	5584
LIB-MJ149-E10_03.11	k127_85035	28088
LIB-MJ149-E10_03.11	k127_146	5470
LIB-MJ149-E10_03.11	k127_86403	12152
LIB-MJ149-E10_03.11	k127_70009	2135
LIB-MJ149-E10_03.11	k127_8200	24945
LIB-MJ149-E1_03.2	k127_124813	4063
LIB-MJ149-E5_03.16	k127_19724	51073
LIB-MJ149-E5_03.16	k127_171904	640527
LIB-MJ149-E5_03.16	k127_41087	109337
LIB-MJ149-E5_03.16	k127_81725	55647
LIB-MJ149-E5_03.16	k127_6809	34030
LIB-MJ149-E5_03.16	k127_85643	33691
LIB-MJ149-E5_03.16	k127_127329	34655
LIB-MJ149-E5_03.16	k127_181504	45022
LIB-MJ149-E5_03.16	k127_164140	19741
LIB-MJ149-E5_03.16	k127_171093	58473
LIB-MJ149-E5_03.8	k127_135751	229084
LIB-MJ149-E5_03.8	k127_103660	28464
LIB-MJ149-E7_03.2	k127_63230	5005
LIB-MJ149-G4_03.2	k127_97842	2075
LIB-MJ149-G7_03.7	k127_49692	6025
LIB-MJ149-G9_03.23	k127_179524	6814
LIB-MJ149-G9_03.23	k127_108934	5358
LIB-MJ149-G9_03.23	k127_192547	7537
LIB-MJ149-G9_03.23	k127_242930	12383
LIB-MJ149-G9_03.23	k127_63145	22086
LIB-MJ149-G9_03.23	k127_28865	14299
LIB-MJ149-H2_03.3	k127_56786	11006
LIB-MJ149-H2_03.3	k127_2011	4972
LIB-MJ149-H2_03.3	k127_9259	5005
LIB-MJ149-H2_03.3	k127_32541	2517
LIB-MJ149-H2_03.3	k127_67856	4035
LIB-MJ149-H2_03.3	k127_47223	5699
LIB-MJ149-H2_03.3	k127_62056	4672
LIB-MJ149-H9_03.11	k127_237815	1766
LIB-MJ150-B4_03.17	k127_148916	1741
LIB-MJ150-C4_03.4	k127_37107	25003
LIB-MJ150-C4_03.4	k127_37846	27164
LIB-MJ150-C4_03.4	k127_26367	27157
LIB-MJ150-C4_03.4	k127_4383	13367
LIB-MJ150-F8_03.4	k127_11570	2460
LIB-MJ150-F9_03.2	k127_191790	3155
LIB-MJ150-F9_03.7	k127_97657	21396
LIB-MJ150-F9_03.7	k127_40732	4507
LIB-MJ150-F9_03.7	k127_82109	6216
LIB-MJ150-F9_03.8	k127_46729	4958
LIB-MJ151-A3_04.11	k127_146866	1956
LIB-MJ151-A9_04.2	k127_47514	1679
LIB-MJ151-B12_04.22	k127_174680	16653
LIB-MJ151-B12_04.22	k127_56908	10823
LIB-MJ151-B12_04.22	k127_318616	14600
LIB-MJ151-B12_04.22	k127_85120	12218
LIB-MJ151-C8_04.13	k127_295831	17958
LIB-MJ151-D4_04.2	k127_109043	2816
LIB-MJ151-D4_04.2	k127_44606	2706
LIB-MJ151-D4_04.2	k127_58454	2379
LIB-MJ151-D7_04.1	k127_108926	2523
LIB-MJ151-D8_04.20	k127_46194	2522
LIB-MJ151-D8_04.7	k127_337059	4161
LIB-MJ151-D8_04.7	k127_391681	20204
LIB-MJ151-D8_04.7	k127_458651	18897
LIB-MJ151-D8_04.7	k127_220758	17419
LIB-MJ151-E10_04.2	k127_82024	8810
LIB-MJ151-E10_04.2	k127_26049	9174
LIB-MJ151-E10_04.2	k127_6007	15712
LIB-MJ151-E10_04.7	k127_86435	2976
LIB-MJ151-E6_04.5	k127_85017	11214
LIB-MJ151-F7_04.10	k127_259568	2427
LIB-MJ151-F7_04.10	k127_302220	7864
LIB-MJ151-F7_04.17	k127_155155	2992
LIB-MJ151-F7_04.3	k127_153925	2222
LIB-MJ151-F7_04.6	k127_235333	3915
LIB-MJ151-F7_04.6	k127_133844	5156
LIB-MJ151-F7_04.9	k127_111923	2196
LIB-MJ151-F7_04.9	k127_119713	2004
LIB-MJ151-F7_04.9	k127_248276	3278
LIB-MJ151-F7_04.9	k127_283021	2446
LIB-MJ151-G4_04.11	k127_113082	6742
LIB-MJ151-G4_04.11	k127_116024	3991
LIB-MJ151-G4_04.11	k127_101722	7901
LIB-MJ151-H4_04.7	k127_80918	1788
LIB-MJ151-H4_04.7	k127_190218	2590
LIB-MJ166-A2_01.6	k127_237758	1617
LIB-MJ166-F5_01.6	k127_35011	11459
LIB-MJ167-A7_02.6	k127_115145	7339
LIB-MJ167-A7_02.6	k127_23719	4891
LIB-MJ167-C1_02.16	k127_408545	1965
LIB-MJ167-C1_02.7	k127_424320	1829
LIB-MJ167-G7_02.15	k127_21385	70034
LIB-MJ167-G7_02.15	k127_43559	65102
LIB-MJ167-G7_02.15	k127_29578	129493
LIB-MJ167-G7_02.15	k127_29637	102593
LIB-MJ167-G7_02.15	k127_177950	97128
LIB-MJ167-G7_02.15	k127_75488	54191
LIB-MJ167-G7_02.15	k127_169686	33179
LIB-MJ167-G7_02.18	k127_198077	17036
LIB-MJ167-G7_02.18	k127_121317	46200
LIB-MJ167-G7_02.18	k127_16627	10323
LIB-MJ167-G7_02.2	k127_111236	4595
LIB-MJ167-G7_02.22	k127_171712	2360
LIB-MJ167-G7_02.22	k127_94759	3396
LIB-MJ167-G7_02.22	k127_71095	2736
LIB-MJ167-G7_02.23	k127_32108	5404
LIB-MJ167-G7_02.23	k127_56499	8088
LIB-MJ167-G7_02.23	k127_210862	9319
LIB-MJ167-G7_02.6	k127_87126	89672
LIB-MJ167-G7_02.6	k127_195305	10885
LIB-MJ167-G7_02.6	k127_3863	15815
LIB-MJ167-G7_02.6	k127_201347	81058
LIB-MJ167-G7_02.6	k127_4444	35558
LIB-MJ167-G7_02.6	k127_123971	7444
LIB-MJ167-G7_02.6	k127_13024	19400
LIB-MJ167-G7_02.6	k127_125952	65863
LIB-MJ167-G7_02.6	k127_187562	77408
LIB-MJ167-G7_02.8	k127_54509	5955
LIB-MJ168-A3_02.12	k127_82822	1763
LIB-MJ168-G9_02.4	k127_70992	6521
LIB-MJ168-G9_02.4	k127_143925	29628
LIB-MJ168-G9_02.4	k127_3486	17230
LIB-MJ168-G9_02.4	k127_109198	49155
LIB-MJ168-G9_02.4	k127_149450	6152
LIB-MJ168-G9_02.4	k127_28135	9049
LIB-MJ168-H8_02.12	k127_150734	2244
LIB-MJ169-A2_01.1	k127_75351	8234
LIB-MJ169-A2_01.1	k127_47203	30845
LIB-MJ169-A2_01.1	k127_30998	6788
LIB-MJ169-A2_01.1	k127_90865	38481
LIB-MJ169-A2_01.1	k127_158473	16205
LIB-MJ169-A2_01.6	k127_65431	5001
LIB-MJ169-A2_01.6	k127_1811	7028
LIB-MJ169-A2_01.6	k127_126115	21738
LIB-MJ169-A2_01.6	k127_47596	22180
LIB-MJ169-A2_01.6	k127_30540	6063
LIB-MJ169-C4_01.12	k127_44145	2776
LIB-MJ169-C4_01.12	k127_118315	2917
LIB-MJ169-D10_01.4	k127_86016	3092
LIB-MJ169-E7_01.9	k127_83212	1517
LIB-MJ169-G11_01.8	k127_175410	1831
LIB-MJ170-B6_03.2	k127_72714	9141
LIB-MJ170-B6_03.2	k127_26102	4646
LIB-MJ170-B6_03.2	k127_91764	2234
LIB-MJ170-B6_03.2	k127_44155	9465
LIB-MJ170-B6_03.2	k127_93788	4633
LIB-MJ170-B6_03.2	k127_23015	12184
LIB-MJ170-B6_03.5	k127_44761	4001
LIB-MJ170-B6_03.5	k127_59931	2579
LIB-MJ170-B6_03.7	k127_96685	3362
LIB-MJ170-H6_03.2	k127_158262	4398
LIB-MJ170-H6_03.2	k127_21266	35808
LIB-MJ170-H6_03.2	k127_125033	28160
LIB-MJ170-H6_03.2	k127_65829	17624
LIB-MJ170-H6_03.2	k127_154955	33568
LIB-MJ170-H6_03.6	k127_104980	3248
LIB-MJ170-H6_03.6	k127_90413	7047
LIB-MJ170-H6_03.6	k127_43120	16520
LIB-MJ170-H6_03.6	k127_64967	4700
LIB-MJ170-H6_03.6	k127_117306	9086
LIB-MJ171-B9_04.6	k127_56615	2132
LIB-MJ171-C6_04.7	k127_20970	1981
LIB-MJ172-A10_04.10	k127_253919	1943
LIB-MJ172-A10_04.10	k127_144781	9647
LIB-MJ172-A10_04.10	k127_310087	4813
LIB-MJ172-A10_04.11	k127_274181	4406
LIB-MJ172-A10_04.12	k127_223276	50531
LIB-MJ172-A10_04.12	k127_184779	42761
LIB-MJ172-A10_04.12	k127_190720	54988
LIB-MJ172-A10_04.21	k127_167936	5371
LIB-MJ172-A10_04.21	k127_365035	2099
LIB-MJ172-A10_04.37	k127_188327	1891
LIB-MJ172-A10_04.37	k127_68633	1802
LIB-MJ172-A10_04.37	k127_414446	1808
LIB-MJ172-A10_04.43	k127_168583	1661
LIB-MJ172-A10_04.43	k127_211539	4092
LIB-MJ172-A10_04.43	k127_268065	2670
LIB-MJ172-A10_04.43	k127_269046	2792
LIB-MJ172-A10_04.43	k127_239403	9535
LIB-MJ172-A10_04.45	k127_90276	32271
LIB-MJ172-A10_04.45	k127_135449	15090
LIB-MJ172-A10_04.45	k127_228887	2304
LIB-MJ172-A10_04.46	k127_175352	4457
LIB-MJ172-A10_04.46	k127_392962	1759
LIB-MJ172-A10_04.46	k127_369643	4410
LIB-MJ172-A10_04.46	k127_37497	3419
LIB-MJ172-A10_04.49	k127_369816	25987
LIB-MJ172-A10_04.49	k127_240626	11680
LIB-MJ172-A10_04.51	k127_42408	6481
LIB-MJ172-A10_04.51	k127_376933	17282
LIB-MJ172-A10_04.51	k127_382698	9153
LIB-MJ172-A10_04.51	k127_175461	16326
LIB-MJ172-A10_04.51	k127_156551	51478
LIB-MJ172-A10_04.51	k127_202716	32439
LIB-MJ172-A10_04.57	k127_170390	21516
LIB-MJ172-A10_04.57	k127_380381	13398
LIB-MJ172-A10_04.57	k127_55526	4799
LIB-MJ172-A10_04.57	k127_97964	26517
LIB-MJ172-A10_04.57	k127_58009	7506
LIB-MJ172-A10_04.57	k127_58938	23241
LIB-MJ172-A10_04.57	k127_20507	5397
LIB-MJ172-A10_04.57	k127_358564	20626
LIB-MJ172-A10_04.57	k127_28094	2717
LIB-MJ172-A10_04.57	k127_194360	13350
LIB-MJ172-A10_04.57	k127_403393	5986
LIB-MJ172-A10_04.57	k127_79295	8079
LIB-MJ172-A10_04.57	k127_244443	21158
LIB-MJ172-A10_04.57	k127_373946	9471
LIB-MJ172-A10_04.61	k127_295149	6365
LIB-MJ172-A10_04.61	k127_178996	22526
LIB-MJ172-A10_04.61	k127_184313	8044
LIB-MJ172-A10_04.61	k127_272583	2007
LIB-MJ172-A10_04.61	k127_159053	1943
LIB-MJ172-A10_04.61	k127_202171	9163
LIB-MJ172-A10_04.61	k127_243736	4210
LIB-MJ172-A10_04.61	k127_244442	7852
LIB-MJ172-A10_04.62	k127_123011	46883
LIB-MJ172-A10_04.65	k127_261000	10869
LIB-MJ172-A10_04.66	k127_329919	18394
LIB-MJ172-A10_04.68	k127_47630	7266
LIB-MJ172-A10_04.68	k127_401893	2742
LIB-MJ172-A10_04.68	k127_323797	7820
LIB-MJ172-A10_04.68	k127_39621	4738
LIB-MJ172-A11_04.7	k127_67906	2071
LIB-MJ172-A6_04.17	k127_16826	7445
LIB-MJ172-A8_04.21	k127_87373	2422
LIB-MJ172-A8_04.4	k127_151020	3433
LIB-MJ172-A8_04.4	k127_330001	4705
LIB-MJ172-B10_04.13	k127_223020	4424
LIB-MJ172-B10_04.7	k127_142033	25690
LIB-MJ172-B10_04.7	k127_66000	68966
LIB-MJ172-B2_04.17	k127_153838	39588
LIB-MJ172-B2_04.17	k127_175404	4511
LIB-MJ172-B2_04.17	k127_352607	25645
LIB-MJ172-B5_04.17	k127_51353	6358
LIB-MJ172-B5_04.22	k127_175084	8445
LIB-MJ172-B5_04.22	k127_352092	9672
LIB-MJ172-B5_04.22	k127_275157	2300
LIB-MJ172-B5_04.22	k127_368307	2560
LIB-MJ172-B5_04.22	k127_329692	5698
LIB-MJ172-B5_04.22	k127_344917	8272
LIB-MJ172-B5_04.28	k127_95252	14455
LIB-MJ172-B5_04.37	k127_419298	16315
LIB-MJ172-B5_04.37	k127_34420	11505
LIB-MJ172-B5_04.37	k127_35799	8814
LIB-MJ172-B5_04.54	k127_76912	3388
LIB-MJ172-B5_04.7	k127_291572	3062
LIB-MJ172-B6_04.20	k127_279684	3202
LIB-MJ172-B6_04.20	k127_288960	3412
LIB-MJ172-B6_04.20	k127_144592	5094
LIB-MJ172-B6_04.20	k127_147120	3256
LIB-MJ172-B6_04.20	k127_31889	7603
LIB-MJ172-B6_04.20	k127_34749	6235
LIB-MJ172-C1_04.5	k127_235007	3950
LIB-MJ172-E7_04.15	k127_471622	7299
LIB-MJ172-E7_04.15	k127_625846	5074
LIB-MJ172-E7_04.23	k127_481867	3408
LIB-MJ172-E7_04.3	k127_458448	3444
LIB-MJ172-E7_04.3	k127_284749	25634
LIB-MJ172-E7_04.51	k127_430938	6498
LIB-MJ172-E7_04.51	k127_38816	3809
LIB-MJ172-E7_04.52	k127_562399	17678
LIB-MJ172-E7_04.52	k127_176406	13374
LIB-MJ172-E7_04.7	k127_592245	3799
LIB-MJ172-F6_04.12	k127_70907	2322
LIB-MJ172-F6_04.12	k127_74803	4691
LIB-MJ172-F6_04.12	k127_287995	2361
LIB-MJ172-F6_04.12	k127_261146	6448
LIB-MJ172-F6_04.18	k127_246669	10216
LIB-MJ172-F6_04.22	k127_75742	8033
