file	record_id	region	start	end	contig_edge	product	KCB_hit	KCB_acc	KCB_perc	record_desc
OWC_0506	OWC_0506_k121_21662468	1	0	4015	True	NRPS				OWC_0506_k121_21662468
OWC_0506	OWC_0506_k121_22127979	1	0	13695	True	NRPS				OWC_0506_k121_22127979
OWC_0506	OWC_0506_k121_22267607	1	0	6280	True	NRPS-like				OWC_0506_k121_22267607
OWC_0506	OWC_0506_k121_22558380	1	0	10151	True	NRPS / T1PKS	microsclerodermin	BGC0001231	21	OWC_0506_k121_22558380
OWC_0506	OWC_0506_k121_23030206	1	0	6172	True	NRPS	rhizomide A/rhizomide B/rhizomide C	BGC0001758	100	OWC_0506_k121_23030206
OWC_0506	OWC_0506_k121_23121896	1	0	4836	True	NRPS				OWC_0506_k121_23121896
OWC_0506	OWC_0506_k121_24858692	1	0	3237	True	NRPS				OWC_0506_k121_24858692
OWC_0506	OWC_0506_k121_24885883	1	0	4330	True	RRE-containing / lassopeptide				OWC_0506_k121_24885883
OWC_0506	OWC_0506_k121_24917938	1	0	5986	True	NRPS	rhizomide A/rhizomide B/rhizomide C	BGC0001758	100	OWC_0506_k121_24917938
OWC_0506	OWC_0506_k121_27521967	1	0	4279	True	NRPS				OWC_0506_k121_27521967
OWC_0506	OWC_0506_k121_28650280	1	0	3550	True	NRPS				OWC_0506_k121_28650280
OWC_0506	OWC_0506_k121_29065944	1	0	5836	True	NRPS				OWC_0506_k121_29065944
OWC_0506	OWC_0506_k121_30669442	1	0	3852	True	transAT-PKS-like				OWC_0506_k121_30669442
OWC_0506	OWC_0506_k121_30766021	1	0	8887	True	NRPS				OWC_0506_k121_30766021
OWC_0506	OWC_0506_k121_31776659	1	0	3781	True	NRPS				OWC_0506_k121_31776659
OWC_0506	OWC_0506_k121_31888392	1	0	3275	True	T1PKS				OWC_0506_k121_31888392
OWC_0506	OWC_0506_k121_32744460	1	0	3276	True	NRPS				OWC_0506_k121_32744460
OWC_2231	OWC_2231_k121_6458422	1	0	4840	True	terpene				OWC_2231_k121_6458422
OWC_1338	OWC_1338_k121_771608	1	0	2694	True	RRE-containing				OWC_1338_k121_771608
OWC_1366	OWC_1366_k121_12969732	1	0	3863	True	hydrogen-cyanide				OWC_1366_k121_12969732
OWC_1127	OWC_1127_k121_159982	1	0	3238	True	NRPS	rhizomide A/rhizomide B/rhizomide C	BGC0001758	100	OWC_1127_k121_159982
OWC_1127	OWC_1127_k121_3950883	1	0	5122	True	RiPP-like				OWC_1127_k121_3950883
OWC_1127	OWC_1127_k121_4694707	1	0	3839	True	terpene				OWC_1127_k121_4694707
OWC_1127	OWC_1127_k121_6160939	1	0	10343	True	NRPS-like				OWC_1127_k121_6160939
OWC_1127	OWC_1127_k121_6595284	1	0	3909	True	HR-T2PKS				OWC_1127_k121_6595284
OWC_1127	OWC_1127_k121_6654945	1	0	3158	True	T3PKS	alkylpyrone-407/alkylpyrone-393	BGC0001831	33	OWC_1127_k121_6654945
OWC_1127	OWC_1127_k121_6659321	1	0	5539	True	terpene	carotenoid	BGC0000648	36	OWC_1127_k121_6659321
OWC_1127	OWC_1127_k121_6728227	1	0	5583	True	terpene				OWC_1127_k121_6728227
OWC_1127	OWC_1127_k121_6750818	1	0	7144	True	phosphonate				OWC_1127_k121_6750818
OWC_1127	OWC_1127_k121_6794452	1	0	4948	True	T3PKS	alkylresorcinol	BGC0000282	66	OWC_1127_k121_6794452
OWC_1127	OWC_1127_k121_6952770	1	0	4213	True	arylpolyene				OWC_1127_k121_6952770
OWC_1065	OWC_1065_k121_21764586	1	0	8053	True	terpene				OWC_1065_k121_21764586
OWC_2004	OWC_2004_k121_3319127	1	0	3650	True	terpene				OWC_2004_k121_3319127
OWC_2004	OWC_2004_k121_8466268	1	0	3959	True	indole				OWC_2004_k121_8466268
OWC_0816	OWC_0816_k121_10064603	1	0	6107	True	terpene				OWC_0816_k121_10064603
OWC_0816	OWC_0816_k121_24841231	1	0	7184	True	terpene				OWC_0816_k121_24841231
OWC_0668	OWC_0668_k121_3864947	1	0	12442	True	NRPS-like				OWC_0668_k121_3864947
OWC_0668	OWC_0668_k121_21450508	1	0	15787	True	betalactone				OWC_0668_k121_21450508
OWC_1394	OWC_1394_k121_10835487	1	75408	96690	False	ranthipeptide				OWC_1394_k121_10835487
OWC_1394	OWC_1394_k121_12635599	1	0	35422	True	hglE-KS / T1PKS	eicoseicosapentaenoic acid	BGC0000865	15	OWC_1394_k121_12635599
OWC_1394	OWC_1394_k121_14310225	1	46190	64424	True	terpene				OWC_1394_k121_14310225
OWC_1394	OWC_1394_k121_20864367	1	78399	124303	False	ladderane				OWC_1394_k121_20864367
OWC_2159	OWC_2159_scaffold_795	1	0	11548	True	arylpolyene	flexirubin	BGC0000838	5	OWC_2159_scaffold_795
OWC_2159	OWC_2159_scaffold_1844	1	0	7107	True	terpene				OWC_2159_scaffold_1844
OWC_2159	OWC_2159_scaffold_2102	1	0	6841	True	NRPS-like				OWC_2159_scaffold_2102
OWC_2159	OWC_2159_scaffold_15186	1	0	6224	True	NRPS-like				OWC_2159_scaffold_15186
OWC_1966	OWC_1966_k121_1515487	1	2116	9173	True	RiPP-like				OWC_1966_k121_1515487
OWC_1966	OWC_1966_k121_1772644	1	0	8699	True	redox-cofactor				OWC_1966_k121_1772644
OWC_1966	OWC_1966_k121_8779835	1	6113	17018	True	hserlactone				OWC_1966_k121_8779835
OWC_1966	OWC_1966_k121_8547730	1	0	14706	True	NRPS				OWC_1966_k121_8547730
OWC_1966	OWC_1966_k121_5822969	1	0	5025	True	LAP				OWC_1966_k121_5822969
OWC_1966	OWC_1966_k121_9580276	1	0	8386	True	NRPS	bicornutin A1/bicornutin A2	BGC0001135	100	OWC_1966_k121_9580276
OWC_1966	OWC_1966_k121_7867253	1	0	8214	True	terpene				OWC_1966_k121_7867253
OWC_1966	OWC_1966_k121_7629145	1	0	8258	True	NRPS-like				OWC_1966_k121_7629145
OWC_1966	OWC_1966_k121_1635425	1	0	7983	True	T3PKS				OWC_1966_k121_1635425
OWC_1966	OWC_1966_k121_2132774	1	0	20131	True	terpene	hopene	BGC0000663	15	OWC_1966_k121_2132774
OWC_1966	OWC_1966_k121_11213757	1	0	18976	True	T3PKS				OWC_1966_k121_11213757
OWC_0500	OWC_0500_k121_5114409	1	0	2667	True	terpene				OWC_0500_k121_5114409
OWC_0500	OWC_0500_k121_12062592	1	0	3727	True	NRPS-like				OWC_0500_k121_12062592
OWC_0500	OWC_0500_k121_13975376	1	0	3792	True	lanthipeptide-class-ii / proteusin				OWC_0500_k121_13975376
OWC_0500	OWC_0500_k121_17398051	1	0	3391	True	terpene				OWC_0500_k121_17398051
OWC_0500	OWC_0500_k121_22725503	1	0	4550	True	proteusin				OWC_0500_k121_22725503
OWC_1989	OWC_1989_k121_274876	1	6547	14333	True	RiPP-like				OWC_1989_k121_274876
OWC_1989	OWC_1989_k121_1552736	1	0	9575	True	arylpolyene	APE Vf	BGC0000837	10	OWC_1989_k121_1552736
OWC_1989	OWC_1989_k121_3527897	1	0	15631	True	lanthipeptide-class-i				OWC_1989_k121_3527897
OWC_1989	OWC_1989_k121_5076216	1	0	2916	True	NRPS-like				OWC_1989_k121_5076216
OWC_1989	OWC_1989_k121_7624122	1	0	11510	True	HR-T2PKS	triacsin C	BGC0001983	6	OWC_1989_k121_7624122
OWC_1989	OWC_1989_k121_10875625	1	0	5889	True	RiPP-like				OWC_1989_k121_10875625
OWC_1989	OWC_1989_k121_12777442	1	8697	19779	True	hserlactone				OWC_1989_k121_12777442
OWC_1989	OWC_1989_k121_13470401	1	0	4747	True	T1PKS	1-heptadecene	BGC0001164	100	OWC_1989_k121_13470401
OWC_1989	OWC_1989_k121_13905494	1	13384	31305	True	terpene				OWC_1989_k121_13905494
OWC_1989	OWC_1989_k121_16192688	1	0	7185	True	arylpolyene / resorcinol				OWC_1989_k121_16192688
OWC_1989	OWC_1989_k121_19868017	1	0	7967	True	NRPS				OWC_1989_k121_19868017
OWC_1989	OWC_1989_k121_24553305	1	0	18745	True	T1PKS / hglE-KS				OWC_1989_k121_24553305
OWC_0606	OWC_0606_scaffold_66	1	0	14951	True	NRPS-like				OWC_0606_scaffold_66
OWC_0606	OWC_0606_scaffold_868	1	0	8211	True	NRPS-like				OWC_0606_scaffold_868
OWC_0606	OWC_0606_scaffold_6960	1	0	4596	True	hydrogen-cyanide				OWC_0606_scaffold_6960
OWC_0606	OWC_0606_scaffold_14375	1	0	4570	True	T3PKS				OWC_0606_scaffold_14375
OWC_0606	OWC_0606_scaffold_27812	1	0	2804	True	T3PKS				OWC_0606_scaffold_27812
OWC_1218	OWC_1218_k121_9096826	1	0	4561	True	hydrogen-cyanide				OWC_1218_k121_9096826
OWC_1218	OWC_1218_k121_4379180	1	0	4293	True	hydrogen-cyanide				OWC_1218_k121_4379180
OWC_1218	OWC_1218_k121_13510987	1	0	5206	True	RRE-containing				OWC_1218_k121_13510987
OWC_1218	OWC_1218_k121_7361512	1	2523	14380	True	RiPP-like				OWC_1218_k121_7361512
OWC_1218	OWC_1218_k121_4521568	1	0	17134	True	betalactone				OWC_1218_k121_4521568
OWC_1218	OWC_1218_k121_10349941	1	0	2669	True	RRE-containing				OWC_1218_k121_10349941
OWC_1218	OWC_1218_k121_1639803	1	0	2503	True	RiPP-like				OWC_1218_k121_1639803
OWC_1218	OWC_1218_k121_15121091	1	0	10891	True	arylpolyene				OWC_1218_k121_15121091
OWC_2158	OWC_2158_scaffold_3470	1	0	5989	True	RiPP-like				OWC_2158_scaffold_3470
OWC_2158	OWC_2158_scaffold_4813	1	0	6858	True	terpene				OWC_2158_scaffold_4813
OWC_1630	OWC_1630_k121_6054837	1	0	4862	True	arylpolyene				OWC_1630_k121_6054837
OWC_1630	OWC_1630_k121_7559137	1	0	3898	True	terpene				OWC_1630_k121_7559137
OWC_1630	OWC_1630_k121_1336847	1	0	9929	True	acyl_amino_acids				OWC_1630_k121_1336847
OWC_1630	OWC_1630_k121_8379755	1	0	6356	True	terpene				OWC_1630_k121_8379755
OWC_1630	OWC_1630_k121_7138155	1	0	4183	True	NRPS-like				OWC_1630_k121_7138155
OWC_1630	OWC_1630_k121_3406923	1	0	3324	True	terpene	carotenoid	BGC0000648	27	OWC_1630_k121_3406923
OWC_1630	OWC_1630_k121_2160975	1	0	3314	True	RiPP-like				OWC_1630_k121_2160975
OWC_1630	OWC_1630_k121_7697818	1	0	5204	True	terpene				OWC_1630_k121_7697818
OWC_1630	OWC_1630_k121_1705028	1	0	2559	True	RiPP-like				OWC_1630_k121_1705028
OWC_1630	OWC_1630_k121_8201951	1	0	10300	True	T3PKS	alkylpyrone-407/alkylpyrone-393	BGC0001831	50	OWC_1630_k121_8201951
OWC_1630	OWC_1630_k121_6217278	1	0	6658	True	T1PKS				OWC_1630_k121_6217278
OWC_2264	OWC_2264_k121_9890968	1	997	8432	True	RiPP-like				OWC_2264_k121_9890968
OWC_2264	OWC_2264_k121_7017888	1	0	2741	True	T1PKS				OWC_2264_k121_7017888
OWC_2264	OWC_2264_k121_3111618	1	0	4526	True	arylpolyene				OWC_2264_k121_3111618
OWC_0002	OWC_0002_scaffold_44460	1	0	4294	True	thioamitides				OWC_0002_scaffold_44460
OWC_0002	OWC_0002_scaffold_34369	1	0	4879	True	RiPP-like				OWC_0002_scaffold_34369
OWC_2476	OWC_2476_k121_5522021	1	0	5929	True	RRE-containing				OWC_2476_k121_5522021
OWC_1668	OWC_1668_k121_2959537	1	0	4739	True	terpene				OWC_1668_k121_2959537
OWC_1668	OWC_1668_k121_6103980	1	0	5566	True	HR-T2PKS				OWC_1668_k121_6103980
OWC_1668	OWC_1668_k121_11430223	1	0	4773	True	phosphonate				OWC_1668_k121_11430223
OWC_1668	OWC_1668_k121_13446058	1	0	6330	True	NRPS / T1PKS				OWC_1668_k121_13446058
OWC_1668	OWC_1668_k121_17599853	1	0	2626	True	lassopeptide / RRE-containing				OWC_1668_k121_17599853
OWC_1668	OWC_1668_k121_17946555	1	0	5189	True	NRPS-like				OWC_1668_k121_17946555
OWC_1668	OWC_1668_k121_20058477	1	0	3587	True	T3PKS				OWC_1668_k121_20058477
OWC_1668	OWC_1668_k121_22003696	1	0	4899	True	terpene	β-carotein	BGC0000646	83	OWC_1668_k121_22003696
OWC_1668	OWC_1668_k121_22971130	1	0	4675	True	NRPS				OWC_1668_k121_22971130
OWC_1668	OWC_1668_k121_24311815	1	0	6832	True	RRE-containing				OWC_1668_k121_24311815
OWC_1668	OWC_1668_k121_25366230	1	0	2518	True	RiPP-like				OWC_1668_k121_25366230
OWC_0727	OWC_0727_k121_18731181	1	0	8861	True	resorcinol / arylpolyene	flexirubin	BGC0000838	13	OWC_0727_k121_18731181
OWC_0727	OWC_0727_k121_19508983	1	0	5457	True	terpene				OWC_0727_k121_19508983
OWC_0727	OWC_0727_k121_4793199	1	0	12239	True	arylpolyene	flexirubin	BGC0000839	24	OWC_0727_k121_4793199
OWC_1665	OWC_1665_k121_41823336	1	0	2690	True	NRPS-like	VEPE/AEPE/TG-1	BGC0000871	40	OWC_1665_k121_41823336
OWC_1665	OWC_1665_k121_20649696	1	1574	7388	True	RiPP-like				OWC_1665_k121_20649696
OWC_1665	OWC_1665_k121_18836738	1	0	3699	True	terpene				OWC_1665_k121_18836738
OWC_1665	OWC_1665_k121_8286639	1	0	2504	True	T3PKS				OWC_1665_k121_8286639
OWC_1665	OWC_1665_k121_31377830	1	0	4039	True	NRPS-like	VEPE/AEPE/TG-1	BGC0000871	40	OWC_1665_k121_31377830
OWC_1665	OWC_1665_k121_52111916	1	0	4716	True	RiPP-like				OWC_1665_k121_52111916
OWC_1382	OWC_1382_k121_19187510	1	0	4011	True	T3PKS				OWC_1382_k121_19187510
OWC_2300	OWC_2300_scaffold_25105	1	0	2793	True	terpene				OWC_2300_scaffold_25105
OWC_0378	OWC_0378_k121_5524058	1	0	7575	True	RiPP-like				OWC_0378_k121_5524058
OWC_0378	OWC_0378_k121_13020709	1	0	2945	True	RRE-containing				OWC_0378_k121_13020709
OWC_0378	OWC_0378_k121_11961612	1	0	4581	True	hydrogen-cyanide				OWC_0378_k121_11961612
OWC_0068	OWC_0068_k121_8914888	1	0	4721	True	RiPP-like				OWC_0068_k121_8914888
OWC_0841	OWC_0841_k121_2078788	1	0	2917	True	NRPS-like				OWC_0841_k121_2078788
OWC_1000	OWC_1000_k121_916460	1	0	4293	True	terpene				OWC_1000_k121_916460
OWC_0337	OWC_0337_k121_26354	1	0	11267	True	terpene				OWC_0337_k121_26354
OWC_0337	OWC_0337_k121_473901	1	0	4173	True	terpene				OWC_0337_k121_473901
OWC_0337	OWC_0337_k121_3376262	1	0	4257	True	ladderane				OWC_0337_k121_3376262
OWC_0337	OWC_0337_k121_20476007	1	0	7298	True	terpene				OWC_0337_k121_20476007
OWC_0337	OWC_0337_k121_29523818	1	0	5844	True	NRPS-like				OWC_0337_k121_29523818
OWC_0337	OWC_0337_k121_32403828	1	0	4022	True	terpene				OWC_0337_k121_32403828
OWC_0493	OWC_0493_k121_6382966	1	0	3336	True	terpene				OWC_0493_k121_6382966
OWC_0493	OWC_0493_k121_3853723	1	0	3733	True	terpene				OWC_0493_k121_3853723
OWC_0493	OWC_0493_k121_4709895	1	0	3449	True	RiPP-like				OWC_0493_k121_4709895
OWC_0493	OWC_0493_k121_5359888	1	0	3600	True	hglE-KS				OWC_0493_k121_5359888
OWC_0493	OWC_0493_k121_2656061	1	0	5362	True	RiPP-like				OWC_0493_k121_2656061
OWC_0356	OWC_0356_k121_467277	1	0	3743	True	T1PKS	1-heptadecene	BGC0001164	100	OWC_0356_k121_467277
OWC_0356	OWC_0356_k121_1935130	1	0	5294	True	NRPS				OWC_0356_k121_1935130
OWC_0356	OWC_0356_k121_2502751	1	0	7633	True	T1PKS	cyanochelin A	BGC0002411	27	OWC_0356_k121_2502751
OWC_0356	OWC_0356_k121_2635963	1	0	7413	True	T1PKS / NRPS-like	hapalosin	BGC0001467	40	OWC_0356_k121_2635963
OWC_0356	OWC_0356_k121_4108755	1	0	5746	True	NRPS	rhizomide A/rhizomide B/rhizomide C	BGC0001758	100	OWC_0356_k121_4108755
OWC_0356	OWC_0356_k121_10165925	1	0	14826	True	LAP				OWC_0356_k121_10165925
OWC_0356	OWC_0356_k121_10672300	1	0	4077	True	T1PKS	curacin A	BGC0001165	57	OWC_0356_k121_10672300
OWC_0356	OWC_0356_k121_12110241	1	0	3597	True	T1PKS				OWC_0356_k121_12110241
OWC_0356	OWC_0356_k121_14354432	1	5332	27211	True	thioamitides				OWC_0356_k121_14354432
OWC_0356	OWC_0356_k121_23643260	1	0	2799	True	NRPS-like	icosalide A/icosalide B	BGC0001833	100	OWC_0356_k121_23643260
OWC_2063	OWC_2063_k121_8291540	1	0	4135	True	indole				OWC_2063_k121_8291540
OWC_2063	OWC_2063_k121_1753056	1	0	3452	True	NRPS-like				OWC_2063_k121_1753056
OWC_0786	OWC_0786_k121_8422027	1	0	7400	True	terpene				OWC_0786_k121_8422027
OWC_0786	OWC_0786_k121_18756423	1	0	2662	True	RRE-containing				OWC_0786_k121_18756423
OWC_0786	OWC_0786_k121_24028429	1	0	4899	True	terpene				OWC_0786_k121_24028429
OWC_1216	OWC_1216_k121_1209792	1	0	2696	True	RiPP-like				OWC_1216_k121_1209792
OWC_1216	OWC_1216_k121_9164278	1	0	2760	True	arylpolyene				OWC_1216_k121_9164278
OWC_1216	OWC_1216_k121_3277689	1	0	2814	True	hydrogen-cyanide				OWC_1216_k121_3277689
OWC_1216	OWC_1216_k121_5331830	1	0	6833	True	RRE-containing				OWC_1216_k121_5331830
OWC_1216	OWC_1216_k121_9032322	1	0	2535	True	RiPP-like				OWC_1216_k121_9032322
OWC_0497	OWC_0497_k121_5881408	1	0	3425	True	lassopeptide				OWC_0497_k121_5881408
OWC_0497	OWC_0497_k121_10889154	1	0	8045	True	hglE-KS				OWC_0497_k121_10889154
OWC_0497	OWC_0497_k121_25863607	1	0	12782	True	terpene	berninamycin K/berninamycin J/berninamycin A/berninamycin B	BGC0002363	16	OWC_0497_k121_25863607
OWC_0497	OWC_0497_k121_32635841	1	0	3715	True	RRE-containing				OWC_0497_k121_32635841
OWC_1796	OWC_1796_k121_1770286	1	0	3800	True	arylpolyene				OWC_1796_k121_1770286
OWC_1796	OWC_1796_k121_7477543	1	0	6724	True	arylpolyene				OWC_1796_k121_7477543
OWC_0462	OWC_0462_k121_35060212	1	0	5053	True	terpene				OWC_0462_k121_35060212
OWC_2461	OWC_2461_k121_1642835	1	0	5822	True	terpene				OWC_2461_k121_1642835
OWC_2461	OWC_2461_k121_1731066	1	0	3184	True	terpene				OWC_2461_k121_1731066
OWC_2461	OWC_2461_k121_2724691	1	0	3976	True	NRPS				OWC_2461_k121_2724691
OWC_2461	OWC_2461_k121_3721103	1	0	11924	True	ladderane				OWC_2461_k121_3721103
OWC_2461	OWC_2461_k121_4946102	1	0	19888	True	NRPS				OWC_2461_k121_4946102
OWC_2461	OWC_2461_k121_12496160	1	0	3066	True	terpene				OWC_2461_k121_12496160
OWC_2461	OWC_2461_k121_29542762	1	0	10220	True	NRPS				OWC_2461_k121_29542762
OWC_1767	OWC_1767_scaffold06999	1	0	7424	True	NRPS-like				OWC_1767_scaffold06999
OWC_1767	OWC_1767_scaffold17694	1	0	5147	True	arylpolyene				OWC_1767_scaffold17694
OWC_1767	OWC_1767_scaffold30967	1	0	4091	True	arylpolyene				OWC_1767_scaffold30967
OWC_0618	OWC_0618_k121_2147422	1	0	3412	True	terpene				OWC_0618_k121_2147422
OWC_0618	OWC_0618_k121_5228189	1	0	4276	True	terpene				OWC_0618_k121_5228189
OWC_0618	OWC_0618_k121_12233409	1	0	9666	True	NRPS-like				OWC_0618_k121_12233409
OWC_0618	OWC_0618_k121_13308634	1	0	3404	True	T3PKS				OWC_0618_k121_13308634
OWC_0561	OWC_0561_k121_7356796	1	0	4870	True	hglE-KS	heterocyst glycolipids	BGC0000869	28	OWC_0561_k121_7356796
OWC_0561	OWC_0561_k121_5956512	1	0	2596	True	T3PKS				OWC_0561_k121_5956512
OWC_0561	OWC_0561_k121_535817	1	0	7119	True	hglE-KS				OWC_0561_k121_535817
OWC_0561	OWC_0561_k121_10912220	1	0	2643	True	HR-T2PKS				OWC_0561_k121_10912220
OWC_0561	OWC_0561_k121_11994220	1	0	7097	True	NRPS-like				OWC_0561_k121_11994220
OWC_0561	OWC_0561_k121_14193452	1	0	4391	True	RiPP-like				OWC_0561_k121_14193452
OWC_1376	OWC_1376_k121_16533615	1	0	3229	True	terpene				OWC_1376_k121_16533615
OWC_1376	OWC_1376_k121_21475030	1	0	2742	True	terpene				OWC_1376_k121_21475030
OWC_1376	OWC_1376_k121_25598789	1	0	3854	True	RRE-containing				OWC_1376_k121_25598789
OWC_0790	OWC_0790_k121_2435204	1	0	4461	True	RRE-containing				OWC_0790_k121_2435204
OWC_0790	OWC_0790_k121_10681835	1	0	10061	True	RRE-containing				OWC_0790_k121_10681835
OWC_0790	OWC_0790_k121_18002451	1	0	6709	True	terpene				OWC_0790_k121_18002451
OWC_1150	OWC_1150_scaffold_22382	1	0	2894	True	arylpolyene				OWC_1150_scaffold_22382
OWC_1261	OWC_1261_scaffold_1064	1	1802	10739	True	RiPP-like				OWC_1261_scaffold_1064
OWC_0608	OWC_0608_scaffold_1171	1	0	10597	True	NRPS				OWC_0608_scaffold_1171
OWC_0608	OWC_0608_scaffold_3885	1	0	6945	True	NRPS-like				OWC_0608_scaffold_3885
OWC_0608	OWC_0608_scaffold_4610	1	0	8589	True	NRPS-like				OWC_0608_scaffold_4610
OWC_0608	OWC_0608_scaffold_5686	1	0	6034	True	arylpolyene				OWC_0608_scaffold_5686
OWC_0608	OWC_0608_scaffold_8005	1	0	5283	True	NRPS-like				OWC_0608_scaffold_8005
OWC_0608	OWC_0608_scaffold_14244	1	0	7230	True	NRPS-like / NRPS				OWC_0608_scaffold_14244
OWC_0608	OWC_0608_scaffold_33223	1	0	3740	True	T3PKS	hierridin B/hierridin C	BGC0001962	28	OWC_0608_scaffold_33223
OWC_0608	OWC_0608_scaffold_36763	1	0	2815	True	terpene				OWC_0608_scaffold_36763
OWC_0333	OWC_0333_k121_2628917	1	43378	62686	True	terpene				OWC_0333_k121_2628917
OWC_0333	OWC_0333_k121_3039018	1	80829	102202	False	ranthipeptide				OWC_0333_k121_3039018
OWC_0333	OWC_0333_k121_4195787	1	0	36652	True	hglE-KS				OWC_0333_k121_4195787
OWC_0333	OWC_0333_k121_13376640	1	3819	46573	False	NRPS-like				OWC_0333_k121_13376640
OWC_1446	OWC_1446_k121_36787819	1	0	7020	True	terpene				OWC_1446_k121_36787819
OWC_1446	OWC_1446_k121_20148384	1	0	12129	True	T3PKS				OWC_1446_k121_20148384
OWC_1446	OWC_1446_k121_8943000	1	0	16822	True	T1PKS	calicheamicin	BGC0000033	6	OWC_1446_k121_8943000
OWC_1446	OWC_1446_k121_52083512	1	0	5645	True	RiPP-like				OWC_1446_k121_52083512
OWC_2263	OWC_2263_scaffold_930	1	0	8369	True	acyl_amino_acids	N-tetradecanoyl tyrosine	BGC0001687	6	OWC_2263_scaffold_930
OWC_2263	OWC_2263_scaffold_932	1	0	8360	True	RiPP-like				OWC_2263_scaffold_932
OWC_2263	OWC_2263_scaffold_12628	1	0	3626	True	arylpolyene	APE Vf	BGC0000837	10	OWC_2263_scaffold_12628
OWC_2263	OWC_2263_scaffold_21608	1	0	2934	True	terpene				OWC_2263_scaffold_21608
OWC_2006	OWC_2006_scaffold_2509	1	0	6209	True	RiPP-like				OWC_2006_scaffold_2509
OWC_2006	OWC_2006_scaffold_21000	1	0	2937	True	indole				OWC_2006_scaffold_21000
OWC_1915	OWC_1915_k121_8246035	1	0	3909	True	T3PKS				OWC_1915_k121_8246035
OWC_1915	OWC_1915_k121_736992	1	0	16673	True	NRPS-like				OWC_1915_k121_736992
OWC_0625	OWC_0625_k121_1595692	1	0	6469	True	lassopeptide				OWC_0625_k121_1595692
OWC_0625	OWC_0625_k121_2568231	1	0	2933	True	lassopeptide				OWC_0625_k121_2568231
OWC_0625	OWC_0625_k121_5426363	1	0	10464	True	RRE-containing				OWC_0625_k121_5426363
OWC_0625	OWC_0625_k121_5895380	1	0	6488	True	NRPS-like				OWC_0625_k121_5895380
OWC_0625	OWC_0625_k121_5938138	1	0	9949	True	terpene				OWC_0625_k121_5938138
OWC_0625	OWC_0625_k121_6529989	1	0	7704	True	ranthipeptide				OWC_0625_k121_6529989
OWC_0625	OWC_0625_k121_13487444	1	0	9963	True	RRE-containing				OWC_0625_k121_13487444
OWC_0625	OWC_0625_k121_15315637	1	0	7230	True	hglE-KS				OWC_0625_k121_15315637
OWC_0625	OWC_0625_k121_21474194	1	0	3255	True	T3PKS				OWC_0625_k121_21474194
OWC_0625	OWC_0625_k121_22523413	1	0	6071	True	NRPS-like				OWC_0625_k121_22523413
OWC_1805	OWC_1805_k121_3054212	1	44807	69189	False	ranthipeptide				OWC_1805_k121_3054212
OWC_1805	OWC_1805_k121_4554656	1	348436	399609	False	arylpolyene				OWC_1805_k121_4554656
OWC_1805	OWC_1805_k121_4853619	1	41227	82379	False	arylpolyene				OWC_1805_k121_4853619
OWC_1805	OWC_1805_k121_10764768	1	122128	142968	False	terpene				OWC_1805_k121_10764768
OWC_0554	OWC_0554_k121_30602344	1	0	7625	True	T3PKS				OWC_0554_k121_30602344
OWC_0554	OWC_0554_k121_36282970	1	0	7965	True	RiPP-like				OWC_0554_k121_36282970
OWC_0554	OWC_0554_k121_35698910	1	6983	39903	True	hglE-KS				OWC_0554_k121_35698910
OWC_0554	OWC_0554_k121_23902835	1	0	24463	True	NRPS-like				OWC_0554_k121_23902835
OWC_0554	OWC_0554_k121_10315184	1	0	3965	True	terpene				OWC_0554_k121_10315184
OWC_0554	OWC_0554_k121_24280392	1	0	16162	True	terpene				OWC_0554_k121_24280392
OWC_1214	OWC_1214_scaffold_6382	1	0	4707	True	arylpolyene				OWC_1214_scaffold_6382
OWC_1214	OWC_1214_scaffold_8874	1	0	4159	True	ranthipeptide				OWC_1214_scaffold_8874
OWC_1214	OWC_1214_scaffold_21642	1	0	2901	True	hydrogen-cyanide				OWC_1214_scaffold_21642
OWC_1214	OWC_1214_scaffold_30257	1	0	2512	True	RRE-containing				OWC_1214_scaffold_30257
OWC_2071	OWC_2071_scaffold_44769	1	0	2508	True	terpene				OWC_2071_scaffold_44769
OWC_1659	OWC_1659_k121_8793794	1	0	2724	True	NRPS-like				OWC_1659_k121_8793794
OWC_1659	OWC_1659_k121_26899705	1	0	4521	True	NRPS-like	VEPE/AEPE/TG-1	BGC0000871	40	OWC_1659_k121_26899705
OWC_1659	OWC_1659_k121_51298179	1	0	2658	True	T1PKS				OWC_1659_k121_51298179
OWC_1659	OWC_1659_k121_53796611	1	0	3815	True	NRPS-like				OWC_1659_k121_53796611
OWC_1659	OWC_1659_k121_19520955	1	0	4672	True	terpene				OWC_1659_k121_19520955
OWC_1659	OWC_1659_k121_2097900	1	0	5860	True	NRPS-like	kolossin	BGC0001641	100	OWC_1659_k121_2097900
OWC_1659	OWC_1659_k121_10218534	1	0	8630	True	RiPP-like				OWC_1659_k121_10218534
OWC_1659	OWC_1659_k121_55162237	1	0	7175	True	T3PKS				OWC_1659_k121_55162237
OWC_1659	OWC_1659_k121_40940302	1	0	9554	True	thiopeptide / thioamitides				OWC_1659_k121_40940302
OWC_1659	OWC_1659_k121_3574053	1	0	3701	True	RiPP-like				OWC_1659_k121_3574053
OWC_1659	OWC_1659_k121_26696783	1	0	6122	True	NRPS				OWC_1659_k121_26696783
