file	record_id	region	start	end	contig_edge	product	KCB_hit	KCB_acc	KCB_perc	record_desc
LIB-MJ250-E10_04_v_LIB-MJ365-E10_03.7	LIB-MJ250-E10_04_v_LIB-MJ365-E10_03.7.k127_362805	1	0	5381	True	NRPS-like				LIB-MJ250-E10_04_v_LIB-MJ365-E10_03.7.k127_362805
LIB-MJ250-E10_04_v_LIB-MJ365-E10_03.7	LIB-MJ250-E10_04_v_LIB-MJ365-E10_03.7.k127_19614	1	0	2799	True	redox-cofactor				LIB-MJ250-E10_04_v_LIB-MJ365-E10_03.7.k127_19614
LIB-MJ250-E10_04_v_LIB-MJ365-E10_03.7	LIB-MJ250-E10_04_v_LIB-MJ365-E10_03.7.k127_504046	1	0	4727	True	T1PKS				LIB-MJ250-E10_04_v_LIB-MJ365-E10_03.7.k127_504046
LIB-MJ250-E10_04_v_LIB-MJ365-E10_03.7	LIB-MJ250-E10_04_v_LIB-MJ365-E10_03.7.k127_105168	1	0	4880	True	terpene				LIB-MJ250-E10_04_v_LIB-MJ365-E10_03.7.k127_105168
LIB-MJ250-E10_04_v_LIB-MJ365-E10_03.7	LIB-MJ250-E10_04_v_LIB-MJ365-E10_03.7.k127_518190	1	0	2713	True	RiPP-like				LIB-MJ250-E10_04_v_LIB-MJ365-E10_03.7.k127_518190
LIB-MJ250-E10_04_v_LIB-MJ365-E10_03.7	LIB-MJ250-E10_04_v_LIB-MJ365-E10_03.7.k127_45388	1	0	4951	True	terpene				LIB-MJ250-E10_04_v_LIB-MJ365-E10_03.7.k127_45388
LIB-MJ390-D1_03.49	LIB-MJ390-D1_03.49.k127_349797	1	0	6875	True	terpene				LIB-MJ390-D1_03.49.k127_349797
LIB-MJ390-D1_03.49	LIB-MJ390-D1_03.49.k127_321563	1	0	1986	True	RRE-containing				LIB-MJ390-D1_03.49.k127_321563
LIB-MJ390-D1_03.49	LIB-MJ390-D1_03.49.k127_429321	1	0	1803	True	terpene				LIB-MJ390-D1_03.49.k127_429321
LIB-MJ305-B7_04.6	LIB-MJ305-B7_04.6.k127_496	1	0	7986	True	RRE-containing				LIB-MJ305-B7_04.6.k127_496
LIB-MJ305-B7_04.6	LIB-MJ305-B7_04.6.k127_85866	1	0	19183	True	cyanobactin				LIB-MJ305-B7_04.6.k127_85866
LIB-MJ305-B7_04.6	LIB-MJ305-B7_04.6.k127_223728	1	10493	38935	True	NRPS-like				LIB-MJ305-B7_04.6.k127_223728
LIB-MJ305-B7_04.6	LIB-MJ305-B7_04.6.k127_63685	1	0	9055	True	hglE-KS				LIB-MJ305-B7_04.6.k127_63685
LIB-MJ305-B7_04.6	LIB-MJ305-B7_04.6.k127_143865	1	0	17770	True	hglE-KS / RRE-containing				LIB-MJ305-B7_04.6.k127_143865
LIB-MJ305-B7_04.6	LIB-MJ305-B7_04.6.k127_67064	1	0	15294	True	hserlactone				LIB-MJ305-B7_04.6.k127_67064
LIB-MJ305-B7_04.6	LIB-MJ305-B7_04.6.k127_16554	1	3973	15714	True	terpene				LIB-MJ305-B7_04.6.k127_16554
LIB-MJ305-B7_04.6	LIB-MJ305-B7_04.6.k127_18797	1	0	9115	True	betalactone				LIB-MJ305-B7_04.6.k127_18797
LIB-MJ305-B7_04.6	LIB-MJ305-B7_04.6.k127_154877	1	1166	12030	True	RiPP-like				LIB-MJ305-B7_04.6.k127_154877
LIB-MJ305-B7_04.6	LIB-MJ305-B7_04.6.k127_106886	1	0	3415	True	arylpolyene				LIB-MJ305-B7_04.6.k127_106886
LIB-MJ253-B4_01_v_LIB-MJ404-E6_03.28	LIB-MJ253-B4_01_v_LIB-MJ404-E6_03.28.k127_24593	1	2753	19137	True	terpene	hopene	BGC0000663	15	LIB-MJ253-B4_01_v_LIB-MJ404-E6_03.28.k127_24593
LIB-MJ253-B4_01_v_LIB-MJ404-E6_03.28	LIB-MJ253-B4_01_v_LIB-MJ404-E6_03.28.k127_83877	1	0	7757	True	indole				LIB-MJ253-B4_01_v_LIB-MJ404-E6_03.28.k127_83877
LIB-MJ253-B4_01_v_LIB-MJ404-E6_03.28	LIB-MJ253-B4_01_v_LIB-MJ404-E6_03.28.k127_315894	1	0	22850	True	T3PKS				LIB-MJ253-B4_01_v_LIB-MJ404-E6_03.28.k127_315894
LIB-MJ132-E5_03.11	LIB-MJ132-E5_03.11.k127_160538	1	0	2192	True	RRE-containing				LIB-MJ132-E5_03.11.k127_160538
LIB-MJ132-E5_03.11	LIB-MJ132-E5_03.11.k127_49973	1	0	4871	True	T3PKS	alkylresorcinol	BGC0000282	100	LIB-MJ132-E5_03.11.k127_49973
LIB-MJ132-E5_03.11	LIB-MJ132-E5_03.11.k127_37401	1	0	4585	True	NRPS				LIB-MJ132-E5_03.11.k127_37401
LIB-MJ132-E5_03.11	LIB-MJ132-E5_03.11.k127_121289	1	0	13728	True	T1PKS	kendomycin B	BGC0002671	6	LIB-MJ132-E5_03.11.k127_121289
LIB-MJ132-E5_03.11	LIB-MJ132-E5_03.11.k127_191842	1	0	10946	True	T1PKS	primycin	BGC0001447	16	LIB-MJ132-E5_03.11.k127_191842
LIB-MJ132-E5_03.11	LIB-MJ132-E5_03.11.k127_12590	1	0	2901	True	T1PKS				LIB-MJ132-E5_03.11.k127_12590
LIB-MJ132-E5_03.11	LIB-MJ132-E5_03.11.k127_43880	1	0	3058	True	T1PKS				LIB-MJ132-E5_03.11.k127_43880
LIB-MJ132-E5_03.11	LIB-MJ132-E5_03.11.k127_87314	1	0	1672	True	T1PKS				LIB-MJ132-E5_03.11.k127_87314
LIB-MJ132-E5_03.11	LIB-MJ132-E5_03.11.k127_196398	1	0	2699	True	T1PKS				LIB-MJ132-E5_03.11.k127_196398
LIB-MJ132-E5_03.11	LIB-MJ132-E5_03.11.k127_224796	1	0	5602	True	NRPS-like	ε-Poly-L-lysine	BGC0002174	100	LIB-MJ132-E5_03.11.k127_224796
LIB-MJ132-E5_03.11	LIB-MJ132-E5_03.11.k127_110937	1	0	12617	True	terpene	isorenieratene	BGC0001456	50	LIB-MJ132-E5_03.11.k127_110937
LIB-MJ106-B2_01_v_LIB-MJ368-B2_04.5	LIB-MJ106-B2_01_v_LIB-MJ368-B2_04.5.k127_48031	1	0	2275	True	RiPP-like				LIB-MJ106-B2_01_v_LIB-MJ368-B2_04.5.k127_48031
LIB-MJ106-B2_01_v_LIB-MJ368-B2_04.5	LIB-MJ106-B2_01_v_LIB-MJ368-B2_04.5.k127_29704	1	0	5121	True	NRPS-like	rhizomide A/rhizomide B/rhizomide C	BGC0001758	100	LIB-MJ106-B2_01_v_LIB-MJ368-B2_04.5.k127_29704
LIB-MJ106-B2_01_v_LIB-MJ368-B2_04.5	LIB-MJ106-B2_01_v_LIB-MJ368-B2_04.5.k127_196861	1	0	2963	True	T3PKS				LIB-MJ106-B2_01_v_LIB-MJ368-B2_04.5.k127_196861
LIB-MJ106-B2_01_v_LIB-MJ368-B2_04.5	LIB-MJ106-B2_01_v_LIB-MJ368-B2_04.5.k127_108178	1	0	3886	True	terpene				LIB-MJ106-B2_01_v_LIB-MJ368-B2_04.5.k127_108178
LIB-MJ106-B2_01_v_LIB-MJ368-B2_04.5	LIB-MJ106-B2_01_v_LIB-MJ368-B2_04.5.k127_111705	1	0	3796	True	T3PKS				LIB-MJ106-B2_01_v_LIB-MJ368-B2_04.5.k127_111705
LIB-MJ106-B2_01_v_LIB-MJ368-B2_04.5	LIB-MJ106-B2_01_v_LIB-MJ368-B2_04.5.k127_184697	1	0	2500	True	RRE-containing				LIB-MJ106-B2_01_v_LIB-MJ368-B2_04.5.k127_184697
LIB-MJ106-B2_01_v_LIB-MJ368-B2_04.5	LIB-MJ106-B2_01_v_LIB-MJ368-B2_04.5.k127_22516	1	0	1701	True	terpene				LIB-MJ106-B2_01_v_LIB-MJ368-B2_04.5.k127_22516
LIB-MJ389-H4_03.46	LIB-MJ389-H4_03.46.k127_55616	1	0	3360	True	T3PKS				LIB-MJ389-H4_03.46.k127_55616
LIB-MJ389-H4_03.46	LIB-MJ389-H4_03.46.k127_13980	1	0	16250	True	RRE-containing	S-layer glycan	BGC0000794	20	LIB-MJ389-H4_03.46.k127_13980
LIB-MJ389-H4_03.46	LIB-MJ389-H4_03.46.k127_200238	1	1663	11956	True	RRE-containing				LIB-MJ389-H4_03.46.k127_200238
LIB-MJ389-H4_03.46	LIB-MJ389-H4_03.46.k127_256081	1	0	13294	True	terpene				LIB-MJ389-H4_03.46.k127_256081
LIB-MJ231-D5_04.3	LIB-MJ231-D5_04.3.k127_168861	1	0	1886	True	indole				LIB-MJ231-D5_04.3.k127_168861
LIB-MJ231-D5_04.3	LIB-MJ231-D5_04.3.k127_9748	1	0	3988	True	terpene				LIB-MJ231-D5_04.3.k127_9748
LIB-MJ231-D5_04.3	LIB-MJ231-D5_04.3.k127_187549	1	0	2109	True	indole				LIB-MJ231-D5_04.3.k127_187549
LIB-MJ197-D7_03_v_LIB-MJ366-D7_03.32	LIB-MJ197-D7_03_v_LIB-MJ366-D7_03.32.k127_201039	1	0	2748	True	redox-cofactor				LIB-MJ197-D7_03_v_LIB-MJ366-D7_03.32.k127_201039
LIB-MJ197-D7_03_v_LIB-MJ366-D7_03.32	LIB-MJ197-D7_03_v_LIB-MJ366-D7_03.32.k127_283567	1	0	8059	True	terpene				LIB-MJ197-D7_03_v_LIB-MJ366-D7_03.32.k127_283567
LIB-MJ197-D7_03_v_LIB-MJ366-D7_03.32	LIB-MJ197-D7_03_v_LIB-MJ366-D7_03.32.k127_359316	1	0	3748	True	NRPS-like				LIB-MJ197-D7_03_v_LIB-MJ366-D7_03.32.k127_359316
LIB-MJ197-D7_03_v_LIB-MJ366-D7_03.32	LIB-MJ197-D7_03_v_LIB-MJ366-D7_03.32.k127_516447	1	0	4205	True	terpene				LIB-MJ197-D7_03_v_LIB-MJ366-D7_03.32.k127_516447
LIB-MJ334-F9_01.28	LIB-MJ334-F9_01.28.k127_40376	1	0	16604	True	terpene				LIB-MJ334-F9_01.28.k127_40376
LIB-MJ334-F9_01.28	LIB-MJ334-F9_01.28.k127_71965	1	0	5431	True	RRE-containing				LIB-MJ334-F9_01.28.k127_71965
LIB-MJ334-F9_01.28	LIB-MJ334-F9_01.28.k127_93616	1	0	7398	True	RiPP-like				LIB-MJ334-F9_01.28.k127_93616
LIB-MJ334-F9_01.28	LIB-MJ334-F9_01.28.k127_14604	1	0	34495	True	NRPS				LIB-MJ334-F9_01.28.k127_14604
LIB-MJ334-F9_01.28	LIB-MJ334-F9_01.28.k127_38342	1	6048	16882	True	RiPP-like				LIB-MJ334-F9_01.28.k127_38342
LIB-MJ334-F9_01.28	LIB-MJ334-F9_01.28.k127_28734	1	13278	29987	True	hserlactone				LIB-MJ334-F9_01.28.k127_28734
LIB-MJ051-E8_02.5	LIB-MJ051-E8_02.5.k127_173024	1	15162	32081	True	terpene				LIB-MJ051-E8_02.5.k127_173024
LIB-MJ051-E8_02.5	LIB-MJ051-E8_02.5.k127_154115	1	0	18730	True	NRPS	rhizomide A/rhizomide B/rhizomide C	BGC0001758	100	LIB-MJ051-E8_02.5.k127_154115
LIB-MJ051-E8_02.5	LIB-MJ051-E8_02.5.k127_39492	1	0	5507	True	RiPP-like				LIB-MJ051-E8_02.5.k127_39492
LIB-MJ051-E8_02.5	LIB-MJ051-E8_02.5.k127_174650	1	36272	45285	True	RiPP-like	atratumycin	BGC0001975	7	LIB-MJ051-E8_02.5.k127_174650
LIB-MJ051-E8_02.5	LIB-MJ051-E8_02.5.k127_21604	1	8601	33602	True	terpene				LIB-MJ051-E8_02.5.k127_21604
LIB-MJ051-E8_02.5	LIB-MJ051-E8_02.5.k127_175123	1	0	16363	True	LAP / thiopeptide				LIB-MJ051-E8_02.5.k127_175123
LIB-MJ051-E8_02.5	LIB-MJ051-E8_02.5.k127_23020	1	0	47359	True	T1PKS				LIB-MJ051-E8_02.5.k127_23020
LIB-MJ051-E8_02.5	LIB-MJ051-E8_02.5.k127_182624	1	0	9841	True	NRPS-like	youssoufene A1/youssoufene B1/youssoufene B2/youssoufene B3/youssoufene B4	BGC0002510	14	LIB-MJ051-E8_02.5.k127_182624
LIB-MJ191-C6_04.4	LIB-MJ191-C6_04.4.k127_109897	1	0	15927	True	NRPS-like				LIB-MJ191-C6_04.4.k127_109897
LIB-MJ191-C6_04.4	LIB-MJ191-C6_04.4.k127_221702	1	9412	20312	True	RiPP-like				LIB-MJ191-C6_04.4.k127_221702
LIB-MJ191-C6_04.4	LIB-MJ191-C6_04.4.k127_139846	1	0	19529	True	redox-cofactor				LIB-MJ191-C6_04.4.k127_139846
LIB-MJ191-C6_04.4	LIB-MJ191-C6_04.4.k127_222757	1	0	5204	True	terpene				LIB-MJ191-C6_04.4.k127_222757
LIB-MJ191-C6_04.4	LIB-MJ191-C6_04.4.k127_140943	1	1442	16247	True	NAGGN				LIB-MJ191-C6_04.4.k127_140943
LIB-MJ191-C6_04.4	LIB-MJ191-C6_04.4.k127_176564	1	0	4781	True	RiPP-like				LIB-MJ191-C6_04.4.k127_176564
LIB-MJ191-C6_04.4	LIB-MJ191-C6_04.4.k127_231550	1	4552	21879	True	terpene				LIB-MJ191-C6_04.4.k127_231550
LIB-MJ191-C6_04.4	LIB-MJ191-C6_04.4.k127_100280	1	0	27800	True	NRPS-like	MA026	BGC0002379	2	LIB-MJ191-C6_04.4.k127_100280
LIB-MJ105-G3_01_v_LIB-MJ367-G3_04.47	LIB-MJ105-G3_01_v_LIB-MJ367-G3_04.47.k127_276774	1	0	3980	True	terpene				LIB-MJ105-G3_01_v_LIB-MJ367-G3_04.47.k127_276774
LIB-MJ105-G3_01_v_LIB-MJ367-G3_04.47	LIB-MJ105-G3_01_v_LIB-MJ367-G3_04.47.k127_96377	1	0	6256	True	terpene				LIB-MJ105-G3_01_v_LIB-MJ367-G3_04.47.k127_96377
LIB-MJ105-G3_01_v_LIB-MJ367-G3_04.47	LIB-MJ105-G3_01_v_LIB-MJ367-G3_04.47.k127_190019	1	0	7760	True	NRPS-like				LIB-MJ105-G3_01_v_LIB-MJ367-G3_04.47.k127_190019
LIB-MJ105-G3_01_v_LIB-MJ367-G3_04.47	LIB-MJ105-G3_01_v_LIB-MJ367-G3_04.47.k127_234289	1	0	3486	True	terpene				LIB-MJ105-G3_01_v_LIB-MJ367-G3_04.47.k127_234289
LIB-MJ105-G3_01_v_LIB-MJ367-G3_04.47	LIB-MJ105-G3_01_v_LIB-MJ367-G3_04.47.k127_112547	1	0	4775	True	T3PKS				LIB-MJ105-G3_01_v_LIB-MJ367-G3_04.47.k127_112547
LIB-MJ105-G3_01_v_LIB-MJ367-G3_04.47	LIB-MJ105-G3_01_v_LIB-MJ367-G3_04.47.k127_25888	1	0	2216	True	RiPP-like				LIB-MJ105-G3_01_v_LIB-MJ367-G3_04.47.k127_25888
LIB-MJ334-A12_01.4	LIB-MJ334-A12_01.4.k127_163813	1	0	4525	True	RRE-containing				LIB-MJ334-A12_01.4.k127_163813
LIB-MJ334-A12_01.4	LIB-MJ334-A12_01.4.k127_128538	1	0	5242	True	terpene				LIB-MJ334-A12_01.4.k127_128538
LIB-MJ334-A12_01.4	LIB-MJ334-A12_01.4.k127_19370	1	0	12948	True	T3PKS				LIB-MJ334-A12_01.4.k127_19370
LIB-MJ334-D5_01.4	LIB-MJ334-D5_01.4.k127_61995	1	11164	32310	False	terpene	SF2575	BGC0000269	6	LIB-MJ334-D5_01.4.k127_61995
LIB-MJ334-D5_01.4	LIB-MJ334-D5_01.4.k127_71230	1	0	14948	True	NRPS / NRPS-like	madurastatin A2/madurastatin E1/madurastatin F/madurastatin G1/madurastatin A1	BGC0002718	11	LIB-MJ334-D5_01.4.k127_71230
LIB-MJ334-D5_01.4	LIB-MJ334-D5_01.4.k127_26971	1	16530	47799	True	NAPAA	ε-Poly-L-lysine	BGC0002174	100	LIB-MJ334-D5_01.4.k127_26971
LIB-MJ334-D5_01.4	LIB-MJ334-D5_01.4.k127_36746	1	16783	24917	True	butyrolactone				LIB-MJ334-D5_01.4.k127_36746
LIB-MJ334-D5_01.4	LIB-MJ334-D5_01.4.k127_28642	1	0	2888	True	butyrolactone				LIB-MJ334-D5_01.4.k127_28642
LIB-MJ334-D5_01.4	LIB-MJ334-D5_01.4.k127_37379	1	0	10995	True	terpene	carotenoid	BGC0000637	25	LIB-MJ334-D5_01.4.k127_37379
LIB-MJ334-D5_01.4	LIB-MJ334-D5_01.4.k127_38862	1	43947	70943	True	T1PKS				LIB-MJ334-D5_01.4.k127_38862
LIB-MJ334-D5_01.4	LIB-MJ334-D5_01.4.k127_75352	1	0	36584	True	T3PKS	merochlorin A/merochlorin B/deschloro-merochlorin A/deschloro-merochlorin B/isochloro-merochlorin B/dichloro-merochlorin B/merochlorin D/merochlorin C	BGC0001083	4	LIB-MJ334-D5_01.4.k127_75352
LIB-MJ259-B6_04.53	LIB-MJ259-B6_04.53.k127_325811	1	0	3416	True	terpene	hopene	BGC0000663	23	LIB-MJ259-B6_04.53.k127_325811
LIB-MJ140-D3_02.3	LIB-MJ140-D3_02.3.k127_138769	1	0	3541	True	hserlactone				LIB-MJ140-D3_02.3.k127_138769
LIB-MJ140-D3_02.3	LIB-MJ140-D3_02.3.k127_58489	1	0	3461	True	arylpolyene				LIB-MJ140-D3_02.3.k127_58489
LIB-MJ172-B5_04.23	LIB-MJ172-B5_04.23.k127_47703	1	0	7167	True	T3PKS				LIB-MJ172-B5_04.23.k127_47703
LIB-MJ172-B5_04.23	LIB-MJ172-B5_04.23.k127_182038	1	0	2986	True	cyanobactin				LIB-MJ172-B5_04.23.k127_182038
LIB-MJ172-B5_04.23	LIB-MJ172-B5_04.23.k127_225507	1	0	1766	True	terpene				LIB-MJ172-B5_04.23.k127_225507
LIB-MJ172-B5_04.23	LIB-MJ172-B5_04.23.k127_140347	1	0	8653	True	NRPS-like				LIB-MJ172-B5_04.23.k127_140347
LIB-MJ172-B5_04.23	LIB-MJ172-B5_04.23.k127_57323	1	0	4566	True	RiPP-like				LIB-MJ172-B5_04.23.k127_57323
LIB-MJ172-B5_04.23	LIB-MJ172-B5_04.23.k127_234876	1	0	5185	True	redox-cofactor				LIB-MJ172-B5_04.23.k127_234876
LIB-MJ172-B5_04.23	LIB-MJ172-B5_04.23.k127_81764	1	0	2064	True	terpene				LIB-MJ172-B5_04.23.k127_81764
LIB-MJ172-B5_04.23	LIB-MJ172-B5_04.23.k127_345479	1	0	2548	True	T3PKS				LIB-MJ172-B5_04.23.k127_345479
LIB-MJ151-A9_04.2	LIB-MJ151-A9_04.2.k127_2155	1	0	3788	True	RiPP-like				LIB-MJ151-A9_04.2.k127_2155
LIB-MJ354-E3_04.1	LIB-MJ354-E3_04.1.k127_19799	1	0	7272	True	butyrolactone				LIB-MJ354-E3_04.1.k127_19799
LIB-MJ354-E3_04.1	LIB-MJ354-E3_04.1.k127_25694	1	11284	45225	True	T3PKS				LIB-MJ354-E3_04.1.k127_25694
LIB-MJ354-E3_04.1	LIB-MJ354-E3_04.1.k127_43794	1	0	12784	True	RRE-containing				LIB-MJ354-E3_04.1.k127_43794
LIB-MJ354-E3_04.1	LIB-MJ354-E3_04.1.k127_27140	1	0	18428	True	NAPAA	ε-Poly-L-lysine	BGC0002174	100	LIB-MJ354-E3_04.1.k127_27140
LIB-MJ354-E3_04.1	LIB-MJ354-E3_04.1.k127_34402	1	0	11625	True	NI-siderophore	desferrioxamine E	BGC0001478	100	LIB-MJ354-E3_04.1.k127_34402
LIB-MJ388-H1_02.13	LIB-MJ388-H1_02.13.k127_135401	1	0	8279	True	T3PKS				LIB-MJ388-H1_02.13.k127_135401
LIB-MJ388-H1_02.13	LIB-MJ388-H1_02.13.k127_20623	1	0	6398	True	terpene	carotenoid	BGC0000650	28	LIB-MJ388-H1_02.13.k127_20623
LIB-MJ388-H1_02.13	LIB-MJ388-H1_02.13.k127_7332	1	0	2082	True	terpene				LIB-MJ388-H1_02.13.k127_7332
LIB-MJ388-H1_02.13	LIB-MJ388-H1_02.13.k127_94421	1	0	4430	True	arylpolyene				LIB-MJ388-H1_02.13.k127_94421
LIB-MJ050-H8_02.25	LIB-MJ050-H8_02.25.k127_594	1	0	3790	True	RiPP-like				LIB-MJ050-H8_02.25.k127_594
LIB-MJ050-H8_02.25	LIB-MJ050-H8_02.25.k127_186869	1	0	12729	True	NRPS-like	enduracidin	BGC0000341	8	LIB-MJ050-H8_02.25.k127_186869
LIB-MJ050-H8_02.25	LIB-MJ050-H8_02.25.k127_545691	1	0	3365	True	NRPS				LIB-MJ050-H8_02.25.k127_545691
LIB-MJ050-H8_02.25	LIB-MJ050-H8_02.25.k127_188251	1	0	8772	True	T2PKS	allocyclinone	BGC0001500	13	LIB-MJ050-H8_02.25.k127_188251
LIB-MJ050-H8_02.25	LIB-MJ050-H8_02.25.k127_644028	1	0	1804	True	thioamitides				LIB-MJ050-H8_02.25.k127_644028
LIB-MJ050-H8_02.25	LIB-MJ050-H8_02.25.k127_645933	1	0	1909	True	NRPS-like	rhizomide A/rhizomide B/rhizomide C	BGC0001758	100	LIB-MJ050-H8_02.25.k127_645933
LIB-MJ050-H8_02.25	LIB-MJ050-H8_02.25.k127_110411	1	0	2017	True	hglE-KS	heterocyst glycolipids	BGC0000869	28	LIB-MJ050-H8_02.25.k127_110411
LIB-MJ050-H8_02.25	LIB-MJ050-H8_02.25.k127_289796	1	0	11032	True	RiPP-like	cadaside A/cadaside B	BGC0001968	19	LIB-MJ050-H8_02.25.k127_289796
LIB-MJ050-H8_02.25	LIB-MJ050-H8_02.25.k127_571379	1	0	1977	True	NRPS				LIB-MJ050-H8_02.25.k127_571379
LIB-MJ050-H8_02.25	LIB-MJ050-H8_02.25.k127_36798	1	0	2604	True	NRPS	rhizomide A/rhizomide B/rhizomide C	BGC0001758	100	LIB-MJ050-H8_02.25.k127_36798
LIB-MJ050-H8_02.25	LIB-MJ050-H8_02.25.k127_483326	1	0	2459	True	NRPS-like	amycolamycin A/amycolamycin B	BGC0001503	2	LIB-MJ050-H8_02.25.k127_483326
LIB-MJ050-H8_02.25	LIB-MJ050-H8_02.25.k127_756031	1	0	3309	True	NRPS				LIB-MJ050-H8_02.25.k127_756031
LIB-MJ050-H8_02.25	LIB-MJ050-H8_02.25.k127_237944	1	0	2395	True	ranthipeptide				LIB-MJ050-H8_02.25.k127_237944
LIB-MJ050-H8_02.25	LIB-MJ050-H8_02.25.k127_604981	1	0	2286	True	NRPS				LIB-MJ050-H8_02.25.k127_604981
LIB-MJ050-H8_02.25	LIB-MJ050-H8_02.25.k127_426396	1	0	1927	True	NRPS				LIB-MJ050-H8_02.25.k127_426396
LIB-MJ050-H8_02.25	LIB-MJ050-H8_02.25.k127_696414	1	0	1742	True	NRPS-like				LIB-MJ050-H8_02.25.k127_696414
LIB-MJ050-H8_02.25	LIB-MJ050-H8_02.25.k127_621928	1	0	7653	True	NRPS	lipopeptide 8D1-1/lipopeptide 8D1-2	BGC0001370	6	LIB-MJ050-H8_02.25.k127_621928
LIB-MJ334-B11_01.11	LIB-MJ334-B11_01.11.k127_11561	1	0	12401	True	betalactone				LIB-MJ334-B11_01.11.k127_11561
LIB-MJ334-B11_01.11	LIB-MJ334-B11_01.11.k127_37890	1	0	2086	True	terpene				LIB-MJ334-B11_01.11.k127_37890
LIB-MJ190-H10_02.16	LIB-MJ190-H10_02.16.k127_119846	1	0	14678	True	betalactone				LIB-MJ190-H10_02.16.k127_119846
LIB-MJ145-C7_01.1	LIB-MJ145-C7_01.1.k127_15968	1	0	1680	True	RiPP-like				LIB-MJ145-C7_01.1.k127_15968
LIB-MJ260-H6_01.4	LIB-MJ260-H6_01.4.k127_3342	1	0	6343	True	NRPS				LIB-MJ260-H6_01.4.k127_3342
LIB-MJ260-H6_01.4	LIB-MJ260-H6_01.4.k127_4467	1	0	2558	True	hglE-KS				LIB-MJ260-H6_01.4.k127_4467
LIB-MJ260-H6_01.4	LIB-MJ260-H6_01.4.k127_145452	1	0	3250	True	NRPS-like				LIB-MJ260-H6_01.4.k127_145452
LIB-MJ260-H6_01.4	LIB-MJ260-H6_01.4.k127_74022	1	0	10571	True	NRPS				LIB-MJ260-H6_01.4.k127_74022
LIB-MJ260-H6_01.4	LIB-MJ260-H6_01.4.k127_148050	1	0	4902	True	terpene				LIB-MJ260-H6_01.4.k127_148050
LIB-MJ260-H6_01.4	LIB-MJ260-H6_01.4.k127_122723	1	0	2113	True	NRPS-like				LIB-MJ260-H6_01.4.k127_122723
LIB-MJ260-H6_01.4	LIB-MJ260-H6_01.4.k127_78572	1	0	2919	True	ranthipeptide				LIB-MJ260-H6_01.4.k127_78572
LIB-MJ260-H6_01.4	LIB-MJ260-H6_01.4.k127_18469	1	0	5451	True	T3PKS				LIB-MJ260-H6_01.4.k127_18469
LIB-MJ334-A12_01.10	LIB-MJ334-A12_01.10.k127_107413	1	0	15917	True	NRPS-like				LIB-MJ334-A12_01.10.k127_107413
LIB-MJ334-A12_01.10	LIB-MJ334-A12_01.10.k127_148389	1	0	6480	True	terpene				LIB-MJ334-A12_01.10.k127_148389
LIB-MJ334-A12_01.10	LIB-MJ334-A12_01.10.k127_131868	1	0	12591	True	hserlactone				LIB-MJ334-A12_01.10.k127_131868
LIB-MJ334-A12_01.10	LIB-MJ334-A12_01.10.k127_134201	1	0	7600	True	terpene				LIB-MJ334-A12_01.10.k127_134201
LIB-MJ334-A12_01.10	LIB-MJ334-A12_01.10.k127_176263	1	0	11078	True	redox-cofactor				LIB-MJ334-A12_01.10.k127_176263
LIB-MJ334-A12_01.10	LIB-MJ334-A12_01.10.k127_176330	1	4055	14961	True	RiPP-like				LIB-MJ334-A12_01.10.k127_176330
LIB-MJ334-A12_01.10	LIB-MJ334-A12_01.10.k127_197152	1	0	6161	True	ranthipeptide				LIB-MJ334-A12_01.10.k127_197152
LIB-MJ334-A12_01.10	LIB-MJ334-A12_01.10.k127_75757	1	0	1500	True	terpene				LIB-MJ334-A12_01.10.k127_75757
LIB-MJ339-H7_03.6	LIB-MJ339-H7_03.6.k127_343013	1	0	1935	True	RRE-containing				LIB-MJ339-H7_03.6.k127_343013
LIB-MJ339-H7_03.6	LIB-MJ339-H7_03.6.k127_879144	1	0	2845	True	terpene				LIB-MJ339-H7_03.6.k127_879144
LIB-MJ339-H7_03.6	LIB-MJ339-H7_03.6.k127_34090	1	0	6292	True	terpene				LIB-MJ339-H7_03.6.k127_34090
LIB-MJ387-F2_01.11	LIB-MJ387-F2_01.11.k127_10423	1	13324	24233	True	RiPP-like				LIB-MJ387-F2_01.11.k127_10423
LIB-MJ387-F2_01.11	LIB-MJ387-F2_01.11.k127_81955	1	0	14160	True	T3PKS				LIB-MJ387-F2_01.11.k127_81955
LIB-MJ387-F2_01.11	LIB-MJ387-F2_01.11.k127_4162	1	1514	26002	True	hserlactone / lassopeptide				LIB-MJ387-F2_01.11.k127_4162
LIB-MJ387-F2_01.11	LIB-MJ387-F2_01.11.k127_88042	1	0	2154	True	terpene				LIB-MJ387-F2_01.11.k127_88042
LIB-MJ387-F2_01.11	LIB-MJ387-F2_01.11.k127_98511	1	0	6085	True	terpene	carotenoid	BGC0000641	33	LIB-MJ387-F2_01.11.k127_98511
LIB-MJ131-H4_01.13	LIB-MJ131-H4_01.13.k127_218288	1	0	4369	True	redox-cofactor				LIB-MJ131-H4_01.13.k127_218288
LIB-MJ388-G5_02.8	LIB-MJ388-G5_02.8.k127_34454	1	43959	54361	False	ectoine	ectoine	BGC0000854	83	LIB-MJ388-G5_02.8.k127_34454
LIB-MJ388-G5_02.8	LIB-MJ388-G5_02.8.k127_5119	1	27747	58870	False	hserlactone / lassopeptide				LIB-MJ388-G5_02.8.k127_5119
